#,Singular,Plural,Description,Name,Adjective,PossessivePronoun,StartsWithVowel,Unknown0,Pronoun,Article,ModelMain,ModelSub,DamagePhys,DamageMag,Delayms,BlockRate,Block,DefensePhys,DefenseMag,BaseParamValue[0],BaseParamValue[1],BaseParamValue[2],BaseParamValue[3],BaseParamValue[4],BaseParamValue[5],BaseParamValueSpecial[0],BaseParamValueSpecial[1],BaseParamValueSpecial[2],BaseParamValueSpecial[3],BaseParamValueSpecial[4],BaseParamValueSpecial[5],LevelEquip,RequiredPvpRank,EquipRestriction,ClassJobCategory,GrandCompany,ItemSeries,BaseParamModifier,ClassJobUse,Unknown2,Unknown3,BaseParam[0],BaseParam[1],BaseParam[2],BaseParam[3],BaseParam[4],BaseParam[5],ItemSpecialBonus,ItemSpecialBonusParam,BaseParamSpecial[0],BaseParamSpecial[1],BaseParamSpecial[2],BaseParamSpecial[3],BaseParamSpecial[4],BaseParamSpecial[5],MaterializeType,MateriaSlotCount,SubStatCategory,IsAdvancedMeldingPermitted,IsPvP,IsGlamorous,AdditionalData,StackSize,PriceMid,PriceLow,ItemRepair,ItemGlamour,Icon,LevelItem,Unknown4,ItemAction,Cooldowns,Desynth,AetherialReduce,Rarity,FilterGroup,ItemUICategory,ItemSearchCategory,EquipSlotCategory,ItemSortCategory,DyeCount,CastTimeSeconds,ClassJobRepair,IsUnique,IsUntradable,IsIndisposable,Lot,CanBeHq,IsCrestWorthy,IsCollectable,AlwaysCollectable
705,過期棉布工作坎肩（淡黃）,,,過期棉布工作坎肩（淡黃）,0,0,0,1,0,0,589856,0,0,0,0,0,0,16,28,0,0,0,0,0,0,3,1,0,0,0,0,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,530,6,2,21800,42124,14,64990,0,0,0,0,1,4,35,0,4,5,0,2,13,False,True,False,True,True,False,False,False
706,過期獸骨鱗鎧（灰黑）,,,過期獸骨鱗鎧（灰黑）,0,0,0,1,0,0,65548,0,0,0,0,0,0,16,28,0,0,0,0,0,0,3,1,0,0,0,0,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,636,6,2,21800,43113,14,64990,0,0,0,0,1,4,35,0,4,5,0,2,10,False,True,False,True,True,False,False,False
707,過期獸骨鱗鎧（灰褐）,,,過期獸骨鱗鎧（灰褐）,0,0,0,1,0,0,131084,0,0,0,0,0,0,16,28,0,0,0,0,0,0,3,1,0,0,0,0,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,636,6,2,21800,43114,14,64990,0,0,0,0,1,4,35,0,4,5,0,2,10,False,True,False,True,True,False,False,False
708,過期草布僧袍,,頭部無法裝備其他物品,過期草布僧袍,0,0,0,1,0,0,65565,0,0,0,0,0,0,28,49,0,0,0,0,0,0,5,3,0,0,0,0,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,601,6,2,21800,43601,14,64990,0,0,0,0,1,4,35,0,15,5,0,2,13,False,True,False,True,True,False,False,False
709,過期草布僧袍（土黃）,,頭部無法裝備其他物品,過期草布僧袍（土黃）,0,0,0,1,0,0,131101,0,0,0,0,0,0,28,49,0,0,0,0,0,0,5,3,0,0,0,0,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,601,6,2,21800,43602,14,64990,0,0,0,0,1,4,35,0,15,5,0,2,13,False,True,False,True,True,False,False,False
710,過期草布僧袍（鉛灰）,,頭部無法裝備其他物品,過期草布僧袍（鉛灰）,0,0,0,1,0,0,196637,0,0,0,0,0,0,28,49,0,0,0,0,0,0,5,3,0,0,0,0,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,601,6,2,21800,43603,14,64990,0,0,0,0,1,4,35,0,15,5,0,2,13,False,True,False,True,True,False,False,False
711,過期草布僧袍（棕褐）,,頭部無法裝備其他物品,過期草布僧袍（棕褐）,0,0,0,1,0,0,262173,0,0,0,0,0,0,28,49,0,0,0,0,0,0,5,3,0,0,0,0,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,601,6,2,21800,43604,14,64990,0,0,0,0,1,4,35,0,15,5,0,2,13,False,True,False,True,True,False,False,False
712,過期溝鼠皮甲,,,過期溝鼠皮甲,0,0,0,1,0,0,65550,0,0,0,0,0,0,16,29,0,0,0,0,0,0,3,1,0,0,0,0,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,585,6,2,21800,43026,15,64990,0,0,0,0,1,4,35,0,4,5,0,2,12,False,True,False,True,True,False,False,False
713,過期松鼠皮甲,,,過期松鼠皮甲,0,0,0,1,0,0,131086,0,0,0,0,0,0,16,29,0,0,0,0,0,0,3,1,0,0,0,0,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,585,6,2,21800,43027,15,64990,0,0,0,0,1,4,35,0,4,5,0,2,12,False,True,False,True,True,False,False,False
714,過期栗鼠皮甲,,,過期栗鼠皮甲,0,0,0,1,0,0,196622,0,0,0,0,0,0,16,29,0,0,0,0,0,0,3,1,0,0,0,0,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,585,6,2,21800,43028,15,64990,0,0,0,0,1,4,35,0,4,5,0,2,12,False,True,False,True,True,False,False,False
715,過期棉布短袖罩衣,,,過期棉布短袖罩衣,0,0,0,1,0,0,393247,0,0,0,0,0,0,16,29,0,0,0,0,0,0,3,1,0,0,0,0,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,468,6,2,21800,43168,15,64990,0,0,0,0,1,4,35,0,4,5,0,2,13,False,True,False,True,True,False,False,False
716,過期棉布短袖罩衣（橄欖綠）,,,過期棉布短袖罩衣（橄欖綠）,0,0,0,1,0,0,458783,0,0,0,0,0,0,16,29,0,0,0,0,0,0,3,1,0,0,0,0,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,468,6,2,21800,43047,15,64990,0,0,0,0,1,4,35,0,4,5,0,2,13,False,True,False,True,True,False,False,False
717,過期棉布短袖罩衣（天藍）,,,過期棉布短袖罩衣（天藍）,0,0,0,1,0,0,524319,0,0,0,0,0,0,16,29,0,0,0,0,0,0,3,1,0,0,0,0,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,468,6,2,21800,43048,15,64990,0,0,0,0,1,4,35,0,4,5,0,2,13,False,True,False,True,True,False,False,False
718,過期棉布短袖罩衣（朱紅）,,,過期棉布短袖罩衣（朱紅）,0,0,0,1,0,0,589855,0,0,0,0,0,0,16,29,0,0,0,0,0,0,3,1,0,0,0,0,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,468,6,2,21800,43049,15,64990,0,0,0,0,1,4,35,0,4,5,0,2,13,False,True,False,True,True,False,False,False
719,過期棉布短袖罩衣（淡黃）,,,過期棉布短袖罩衣（淡黃）,0,0,0,1,0,0,655391,0,0,0,0,0,0,16,29,0,0,0,0,0,0,3,1,0,0,0,0,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,468,6,2,21800,43050,15,64990,0,0,0,0,1,4,35,0,4,5,0,2,13,False,True,False,True,True,False,False,False
720,過期棉布工作服,,,過期棉布工作服,0,0,0,1,0,0,262146,0,0,0,0,0,0,17,30,0,0,0,0,0,0,3,2,0,0,0,0,16,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,635,7,2,21800,42001,16,64990,0,0,0,0,1,4,35,0,4,5,0,2,13,False,True,False,True,True,False,False,False
721,過期棉布工作服（朱紅）,,,過期棉布工作服（朱紅）,0,0,0,1,0,0,327682,0,0,0,0,0,0,17,30,0,0,0,0,0,0,3,2,0,0,0,0,16,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,635,7,2,21800,42002,16,64990,0,0,0,0,1,4,35,0,4,5,0,2,13,False,True,False,True,True,False,False,False
722,過期棉布工作服（淡黃）,,,過期棉布工作服（淡黃）,0,0,0,1,0,0,393218,0,0,0,0,0,0,17,30,0,0,0,0,0,0,3,2,0,0,0,0,16,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,635,7,2,21800,42003,16,64990,0,0,0,0,1,4,35,0,4,5,0,2,13,False,True,False,True,True,False,False,False
723,過期棉布工作服（橄欖綠）,,,過期棉布工作服（橄欖綠）,0,0,0,1,0,0,458754,0,0,0,0,0,0,17,30,0,0,0,0,0,0,3,2,0,0,0,0,16,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,635,7,2,21800,42004,16,64990,0,0,0,0,1,4,35,0,4,5,0,2,13,False,True,False,True,True,False,False,False
724,過期棉布工作服（天藍）,,,過期棉布工作服（天藍）,0,0,0,1,0,0,524290,0,0,0,0,0,0,17,30,0,0,0,0,0,0,3,2,0,0,0,0,16,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,635,7,2,21800,42005,16,64990,0,0,0,0,1,4,35,0,4,5,0,2,13,False,True,False,True,True,False,False,False
725,過期棉布長袍,,,過期棉布長袍,0,0,0,1,0,0,327687,0,0,0,0,0,0,17,30,0,0,0,0,0,0,3,2,0,0,0,0,16,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,508,7,2,21800,42048,16,64990,0,0,0,0,1,4,35,0,4,5,0,2,13,False,True,False,True,True,False,False,False
726,過期棉布長袍（朱紅）,,,過期棉布長袍（朱紅）,0,0,0,1,0,0,393223,0,0,0,0,0,0,17,30,0,0,0,0,0,0,3,2,0,0,0,0,16,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,508,7,2,21800,42049,16,64990,0,0,0,0,1,4,35,0,4,5,0,2,13,False,True,False,True,True,False,False,False
727,過期棉布長袍（淡黃）,,,過期棉布長袍（淡黃）,0,0,0,1,0,0,458759,0,0,0,0,0,0,17,30,0,0,0,0,0,0,3,2,0,0,0,0,16,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,508,7,2,21800,42050,16,64990,0,0,0,0,1,4,35,0,4,5,0,2,13,False,True,False,True,True,False,False,False
728,過期棉布長袍（橄欖綠）,,,過期棉布長袍（橄欖綠）,0,0,0,1,0,0,524295,0,0,0,0,0,0,17,30,0,0,0,0,0,0,3,2,0,0,0,0,16,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,508,7,2,21800,42051,16,64990,0,0,0,0,1,4,35,0,4,5,0,2,13,False,True,False,True,True,False,False,False
729,過期棉布長袍（天藍）,,,過期棉布長袍（天藍）,0,0,0,1,0,0,589831,0,0,0,0,0,0,17,30,0,0,0,0,0,0,3,2,0,0,0,0,16,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,508,7,2,21800,42052,16,64990,0,0,0,0,1,4,35,0,4,5,0,2,13,False,True,False,True,True,False,False,False
730,過期羊皮皮衣,,,過期羊皮皮衣,0,0,0,1,0,0,65542,0,0,0,0,0,0,18,31,0,0,0,0,0,0,3,2,0,0,0,0,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,694,8,2,21800,42278,17,64990,0,0,0,0,1,4,35,0,4,5,0,2,12,False,True,False,True,True,False,False,False
731,過期羊皮皮衣（棕褐）,,,過期羊皮皮衣（棕褐）,0,0,0,1,0,0,131078,0,0,0,0,0,0,18,31,0,0,0,0,0,0,3,2,0,0,0,0,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,694,8,2,21800,42277,17,64990,0,0,0,0,1,4,35,0,4,5,0,2,12,False,True,False,True,True,False,False,False
732,過期羊皮皮衣（鉛灰）,,,過期羊皮皮衣（鉛灰）,0,0,0,1,0,0,196614,0,0,0,0,0,0,18,31,0,0,0,0,0,0,3,2,0,0,0,0,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,694,8,2,21800,42077,17,64990,0,0,0,0,1,4,35,0,4,5,0,2,12,False,True,False,True,True,False,False,False
733,過期羊皮皮衣（土黃）,,,過期羊皮皮衣（土黃）,0,0,0,1,0,0,262150,0,0,0,0,0,0,18,31,0,0,0,0,0,0,3,2,0,0,0,0,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,694,8,2,21800,42268,17,64990,0,0,0,0,1,4,35,0,4,5,0,2,12,False,True,False,True,True,False,False,False
734,過期棉布束腰牧衣,,,過期棉布束腰牧衣,0,0,0,1,0,0,458780,0,0,0,0,0,0,18,31,0,0,0,0,0,0,3,2,0,0,0,0,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,555,8,2,21800,42173,17,64990,0,0,0,0,1,4,35,0,4,5,0,2,13,False,True,False,True,True,False,False,False
735,過期棉布束腰牧衣（朱紅）,,,過期棉布束腰牧衣（朱紅）,0,0,0,1,0,0,524316,0,0,0,0,0,0,18,31,0,0,0,0,0,0,3,2,0,0,0,0,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,555,8,2,21800,42174,17,64990,0,0,0,0,1,4,35,0,4,5,0,2,13,False,True,False,True,True,False,False,False
736,過期棉布束腰牧衣（淡黃）,,,過期棉布束腰牧衣（淡黃）,0,0,0,1,0,0,589852,0,0,0,0,0,0,18,31,0,0,0,0,0,0,3,2,0,0,0,0,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,555,8,2,21800,42175,17,64990,0,0,0,0,1,4,35,0,4,5,0,2,13,False,True,False,True,True,False,False,False
737,過期棉布束腰牧衣（橄欖綠）,,,過期棉布束腰牧衣（橄欖綠）,0,0,0,1,0,0,655388,0,0,0,0,0,0,18,31,0,0,0,0,0,0,3,2,0,0,0,0,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,555,8,2,21800,42176,17,64990,0,0,0,0,1,4,35,0,4,5,0,2,13,False,True,False,True,True,False,False,False
738,過期棉布束腰牧衣（天藍）,,,過期棉布束腰牧衣（天藍）,0,0,0,1,0,0,720924,0,0,0,0,0,0,18,31,0,0,0,0,0,0,3,2,0,0,0,0,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,555,8,2,21800,42177,17,64990,0,0,0,0,1,4,35,0,4,5,0,2,13,False,True,False,True,True,False,False,False
739,過期棉布襯衫,,,過期棉布襯衫,0,0,0,1,0,0,327690,0,0,0,0,0,0,18,32,0,0,0,0,0,0,3,2,0,0,0,0,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,602,8,2,21800,42105,18,64990,0,0,0,0,1,4,35,0,4,5,0,2,13,False,True,False,True,True,False,False,False
740,過期棉布襯衫（朱紅）,,,過期棉布襯衫（朱紅）,0,0,0,1,0,0,393226,0,0,0,0,0,0,18,32,0,0,0,0,0,0,3,2,0,0,0,0,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,602,8,2,21800,42106,18,64990,0,0,0,0,1,4,35,0,4,5,0,2,13,False,True,False,True,True,False,False,False
741,過期棉布襯衫（淡黃）,,,過期棉布襯衫（淡黃）,0,0,0,1,0,0,458762,0,0,0,0,0,0,18,32,0,0,0,0,0,0,3,2,0,0,0,0,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,602,8,2,21800,42107,18,64990,0,0,0,0,1,4,35,0,4,5,0,2,13,False,True,False,True,True,False,False,False
742,過期棉布襯衫（橄欖綠）,,,過期棉布襯衫（橄欖綠）,0,0,0,1,0,0,524298,0,0,0,0,0,0,18,32,0,0,0,0,0,0,3,2,0,0,0,0,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,602,8,2,21800,42108,18,64990,0,0,0,0,1,4,35,0,4,5,0,2,13,False,True,False,True,True,False,False,False
743,過期棉布襯衫（天藍）,,,過期棉布襯衫（天藍）,0,0,0,1,0,0,589834,0,0,0,0,0,0,18,32,0,0,0,0,0,0,3,2,0,0,0,0,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,602,8,2,21800,42109,18,64990,0,0,0,0,1,4,35,0,4,5,0,2,13,False,True,False,True,True,False,False,False
744,過期棉布束腰獵衣,,,過期棉布束腰獵衣,0,0,0,1,0,0,327689,0,0,0,0,0,0,19,33,0,0,0,0,0,0,3,2,0,0,0,0,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,811,9,2,21800,42086,19,64990,0,0,0,0,1,4,35,0,4,5,0,2,13,False,True,False,True,True,False,False,False
745,過期棉布束腰獵衣（朱紅）,,,過期棉布束腰獵衣（朱紅）,0,0,0,1,0,0,393225,0,0,0,0,0,0,19,33,0,0,0,0,0,0,3,2,0,0,0,0,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,811,9,2,21800,42087,19,64990,0,0,0,0,1,4,35,0,4,5,0,2,13,False,True,False,True,True,False,False,False
746,過期棉布束腰獵衣（淡黃）,,,過期棉布束腰獵衣（淡黃）,0,0,0,1,0,0,458761,0,0,0,0,0,0,19,33,0,0,0,0,0,0,3,2,0,0,0,0,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,811,9,2,21800,42088,19,64990,0,0,0,0,1,4,35,0,4,5,0,2,13,False,True,False,True,True,False,False,False
747,過期棉布束腰獵衣（橄欖綠）,,,過期棉布束腰獵衣（橄欖綠）,0,0,0,1,0,0,524297,0,0,0,0,0,0,19,33,0,0,0,0,0,0,3,2,0,0,0,0,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,811,9,2,21800,42089,19,64990,0,0,0,0,1,4,35,0,4,5,0,2,13,False,True,False,True,True,False,False,False
748,過期棉布束腰獵衣（天藍）,,,過期棉布束腰獵衣（天藍）,0,0,0,1,0,0,589833,0,0,0,0,0,0,19,33,0,0,0,0,0,0,3,2,0,0,0,0,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,811,9,2,21800,42090,19,64990,0,0,0,0,1,4,35,0,4,5,0,2,13,False,True,False,True,True,False,False,False
749,過期棉布棉甲（朱紅）,,,過期棉布棉甲（朱紅）,0,0,0,1,0,0,262157,0,0,0,0,0,0,19,33,0,0,0,0,0,0,3,2,0,0,0,0,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,811,9,2,21800,43013,19,64990,0,0,0,0,1,4,35,0,4,5,0,2,13,False,True,False,True,True,False,False,False
750,過期棉布棉甲（天藍）,,,過期棉布棉甲（天藍）,0,0,0,1,0,0,458765,0,0,0,0,0,0,19,33,0,0,0,0,0,0,3,2,0,0,0,0,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,811,9,2,21800,43014,19,64990,0,0,0,0,1,4,35,0,4,5,0,2,13,False,True,False,True,True,False,False,False
751,過期棉布棉甲（淡黃）,,,過期棉布棉甲（淡黃）,0,0,0,1,0,0,327693,0,0,0,0,0,0,19,33,0,0,0,0,0,0,3,2,0,0,0,0,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,811,9,2,21800,43015,19,64990,0,0,0,0,1,4,35,0,4,5,0,2,13,False,True,False,True,True,False,False,False
752,過期棉布棉甲（橄欖綠）,,,過期棉布棉甲（橄欖綠）,0,0,0,1,0,0,393229,0,0,0,0,0,0,19,33,0,0,0,0,0,0,3,2,0,0,0,0,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,811,9,2,21800,43016,19,64990,0,0,0,0,1,4,35,0,4,5,0,2,13,False,True,False,True,True,False,False,False
753,過期青銅鱗鎧,,,過期青銅鱗鎧,0,0,0,1,0,0,1310732,0,0,0,0,0,0,19,33,0,0,0,0,0,0,3,2,0,0,0,0,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,973,9,2,21800,43062,19,64990,0,0,0,0,1,4,35,0,4,5,0,2,10,False,True,False,True,True,False,False,False
754,過期帆布厚袍,,,過期帆布厚袍,0,0,0,1,0,0,655364,0,0,0,0,0,0,21,36,0,0,0,0,0,0,4,2,0,0,0,0,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,820,10,3,21800,42025,21,64990,0,0,0,0,1,4,35,0,4,5,0,2,13,False,True,False,True,True,False,False,False
755,過期帆布厚袍（枯黃）,,,過期帆布厚袍（枯黃）,0,0,0,1,0,0,720900,0,0,0,0,0,0,21,36,0,0,0,0,0,0,4,2,0,0,0,0,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,820,10,3,21800,42026,21,64990,0,0,0,0,1,4,35,0,4,5,0,2,13,False,True,False,True,True,False,False,False
756,過期帆布厚袍（粉紅）,,,過期帆布厚袍（粉紅）,0,0,0,1,0,0,786436,0,0,0,0,0,0,21,36,0,0,0,0,0,0,4,2,0,0,0,0,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,820,10,3,21800,42027,21,64990,0,0,0,0,1,4,35,0,4,5,0,2,13,False,True,False,True,True,False,False,False
757,過期帆布厚袍（赭石）,,,過期帆布厚袍（赭石）,0,0,0,1,0,0,851972,0,0,0,0,0,0,21,36,0,0,0,0,0,0,4,2,0,0,0,0,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,820,10,3,21800,42028,21,64990,0,0,0,0,1,4,35,0,4,5,0,2,13,False,True,False,True,True,False,False,False
758,過期帆布厚袍（靛藍）,,,過期帆布厚袍（靛藍）,0,0,0,1,0,0,917508,0,0,0,0,0,0,21,36,0,0,0,0,0,0,4,2,0,0,0,0,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,820,10,3,21800,42029,21,64990,0,0,0,0,1,4,35,0,4,5,0,2,13,False,True,False,True,True,False,False,False
759,過期帆布束腰衣,,,過期帆布束腰衣,0,0,0,1,0,0,1245217,0,0,0,0,0,0,21,36,0,0,0,0,0,0,4,2,0,0,0,0,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,820,10,3,21800,42145,21,64990,0,0,0,0,1,4,35,0,4,5,0,2,13,False,True,False,True,True,False,False,False
760,過期帆布束腰衣（枯黃）,,,過期帆布束腰衣（枯黃）,0,0,0,1,0,0,1310753,0,0,0,0,0,0,21,36,0,0,0,0,0,0,4,2,0,0,0,0,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,820,10,3,21800,42146,21,64990,0,0,0,0,1,4,35,0,4,5,0,2,13,False,True,False,True,True,False,False,False
761,過期帆布束腰衣（粉紅）,,,過期帆布束腰衣（粉紅）,0,0,0,1,0,0,1376289,0,0,0,0,0,0,21,36,0,0,0,0,0,0,4,2,0,0,0,0,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,820,10,3,21800,42147,21,64990,0,0,0,0,1,4,35,0,4,5,0,2,13,False,True,False,True,True,False,False,False
762,過期帆布束腰衣（赭石）,,,過期帆布束腰衣（赭石）,0,0,0,1,0,0,1441825,0,0,0,0,0,0,21,36,0,0,0,0,0,0,4,2,0,0,0,0,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,820,10,3,21800,42148,21,64990,0,0,0,0,1,4,35,0,4,5,0,2,13,False,True,False,True,True,False,False,False
763,過期帆布束腰衣（靛藍）,,,過期帆布束腰衣（靛藍）,0,0,0,1,0,0,1507361,0,0,0,0,0,0,21,36,0,0,0,0,0,0,4,2,0,0,0,0,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,820,10,3,21800,42149,21,64990,0,0,0,0,1,4,35,0,4,5,0,2,13,False,True,False,True,True,False,False,False
764,過期帆布短袍,,,過期帆布短袍,0,0,0,1,0,0,786466,0,0,0,0,0,0,21,36,0,0,0,0,0,0,4,2,0,0,0,0,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,820,10,3,21800,42159,21,64990,0,0,0,0,1,4,35,0,4,5,0,2,13,False,True,False,True,True,False,False,False
765,過期帆布短袍（枯黃）,,,過期帆布短袍（枯黃）,0,0,0,1,0,0,852002,0,0,0,0,0,0,21,36,0,0,0,0,0,0,4,2,0,0,0,0,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,820,10,3,21800,42160,21,64990,0,0,0,0,1,4,35,0,4,5,0,2,13,False,True,False,True,True,False,False,False
766,過期帆布短袍（粉紅）,,,過期帆布短袍（粉紅）,0,0,0,1,0,0,917538,0,0,0,0,0,0,21,36,0,0,0,0,0,0,4,2,0,0,0,0,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,820,10,3,21800,42161,21,64990,0,0,0,0,1,4,35,0,4,5,0,2,13,False,True,False,True,True,False,False,False
