#,Text,LogKind,Unknown0,Unknown1,Unknown_70,Unknown2
2760,(仮)探索任務第二段階の周辺探索をコンプリートした！,57,33,0,0,False
2761,"請達成「探索任務」。
具體內容可參照目的清單。",57,65,0,0,False
2762,"請達成「活動評價」。
參加F.A.T.E.可提升活動評價。",57,65,0,0,False
2763,緊急任務出現中，副本時限延長15分鐘（地球時間）。,57,33,0,0,False
2764,封印石受損，妖獸王的妖氣浮現而出……,57,65,0,0,False
2765,封印石受損，妖獸王正在醒來……,57,65,0,0,False
2766,封印石受損，妖獸王即將完全甦醒……,57,65,0,0,False
2767,正在攻略緊急任務，無法將職業切換至能工巧匠、大地使者、未滿60級的戰鬥職業。,57,33,0,0,False
2768,緊急任務出現，副本時限延長15分鐘（地球時間）！,57,1,0,0,False
2769,妖獸王即將破封印而出，魔導通路啟動！,57,33,0,0,False
2770,能工巧匠、大地使者、未滿60級的戰鬥職業無法參加緊急任務。,57,33,0,0,False
2771,"開始攻略緊急任務。
無法戰鬥時的返回點變更到漂流遺跡內部。",57,65,0,0,False
2772,距離緊急任務結束還有UNKNOWN分鐘。,57,33,0,0,False
2773,限制時間已到，緊急任務結束。,57,1,0,0,False
2774,結束了緊急任務的攻略。,57,1,0,0,False
2775,個人報酬作為任務的報酬出現了，請注意拾取。,57,65,0,0,False
2776,達成探索任務後可使用乙太洞。,57,33,0,0,False
2777,幻影螺殼發動了幻影投射！,57,33,0,0,False
2778,幻影螺殼缺少乙太……,57,33,0,0,False
2779,"冰屬性增幅水晶破碎了！
妖獸王布艾爾獲得的魔力供給下降！",57,65,0,0,False
2780,"風屬性增幅水晶破碎了！
妖獸王布艾爾獲得的魔力供給下降！",57,65,0,0,False
2781,"雷屬性增幅水晶破碎了！
妖獸王布艾爾獲得的魔力供給下降！",57,65,0,0,False
2782,妖獸王布艾爾破除封印，令周圍的魔獸變強了！,57,33,0,0,False
2783,"屬性增幅水晶全部破碎！
妖獸王布艾爾失去了魔力供給！",57,65,0,0,False
2784,妖獸王布艾爾破除封印，令周圍的魔獸變強了！,57,33,0,0,False
2785,瑪哈魔紋已啟動，妖獸王布艾爾的力量受到了壓制！,57,65,0,0,False
2786,大門打開了，新的道路出現了！,57,33,0,0,False
2787,虛無元精出現了！,57,33,0,0,False
2788,的火屬性耐性下降了……,57,33,0,0,False
2789,的水屬性耐性下降了……,57,33,0,0,False
2790,集齊了屬性之力，敵人的攻擊減弱了！,57,33,0,0,False
2791,被打上的刻印變成了無盡痛苦刻印……,57,33,0,0,False
2792,被打上的刻印變成了無盡痛苦刻印……,57,33,0,0,False
2793,被打上的刻印因冰炎之紋消失了！,57,33,0,0,False
2794,苔蘚崩落，新的道路出現了！,57,33,0,0,False
2795,移動到了星導山山頂……,57,513,0,0,False
2796,移動到了星導山山間……,57,513,0,0,False
2797,危險解除了……,57,33,0,0,False
2798,至尊巴哈姆特由內而外散發出狂暴的氣息！,57,33,0,0,False
2799,神龍準備創造凶星……,57,33,0,0,False
2800,距離原恆星發動還有6秒！,57,33,0,0,False
2801,距離原恆星發動還有3秒！,57,33,0,0,False
2802,神龍的核心復原了……,57,33,0,0,False
2803,神龍想要修復核心……,57,33,0,0,False
2804,神龍的乙太即將抵達臨界點……,57,33,0,0,False
2805,神龍準備解放水屬性乙太……,57,33,0,0,False
2806,神龍準備解放火屬性乙太……,57,33,0,0,False
2807,神龍準備解放雷屬性乙太……,57,33,0,0,False
2808,神龍準備解放冰屬性乙太……,57,33,0,0,False
2809,神龍準備解放土屬性乙太……,57,33,0,0,False
2810,神龍準備解放風屬性乙太……,57,33,0,0,False
2811,左翼開始發光……,57,33,0,0,False
2812,右翼開始發光……,57,33,0,0,False
2813,未能通過巴兒達木的試煉……,57,33,0,0,False
2814,,57,33,0,0,False
2815,,57,33,0,0,False
2816,,57,33,0,0,False
2817,距離契約成立還有5秒……,57,33,0,0,False
2818,距離完成儀式還有20秒……,57,33,0,0,False
2819,距離完成儀式還有10秒……,57,33,0,0,False
2820,距離完成儀式還有5秒……,57,33,0,0,False
2821,沒能阻止儀式……,57,33,0,0,False
2822,間歇泉快要噴發了……,57,33,0,0,False
2823,大型貨箱開始移動了……,57,33,0,0,False
2824,煉獄炎魔的右臂「羅睺」強化了……,57,33,0,0,False
2825,煉獄炎魔的左臂「計都」強化了……,57,33,0,0,False
2826,切網蝦蛄站起來開始蓄力……,57,33,0,0,False
2827,被黏液封鎖了行動……,57,33,0,0,False
2828,切髮龍蝦出現了……,57,33,0,0,False
2829,碰觸奇怪的煙霧後，變成了老人的樣子！,57,33,0,0,False
2830,紫水妖妃藏了起來……,57,33,0,0,False
2831,禍泡出現了……,57,33,0,0,False
2832,禍泡破裂了……,57,33,0,0,False
2833,紫水妖妃的眷屬出現了……,57,33,0,0,False
2834,移動到了本丸……,57,513,0,0,False
2835,移動到了二之丸……,57,513,0,0,False
2836,元氣開始燃燒！,57,33,0,0,False
2837,元氣消失了……,57,33,0,0,False
2838,出現了！,57,33,0,0,False
2839,打倒了！,57,33,0,0,False
2840,43式小迫擊砲可以使用了！,57,33,0,0,False
2841,サドゥの「ナーマの流星」発動まで　45　秒！,57,33,0,0,False
2842,距離紗都招來「娜瑪流星」還有30秒！,57,33,0,0,False
2843,距離紗都招來「娜瑪流星」還有15秒！,57,33,0,0,False
2844,極限槽被清零了……,57,33,0,0,False
2845,虛無將艾克斯迪司吞噬！,57,33,0,0,False
2846,對神龍造成了UNKNOWN點傷害！,57,33,0,0,False
2847,障礙物消失，可以繼續前進了。,57,33,0,0,False
2848,被次元裂縫吸進去了！,57,513,0,0,False
2849,這場戰鬥中可以通過燃燒事前淋浴的元氣防住特定的攻擊。,57,33,0,0,False
2850,43式小迫擊砲壞掉了……,57,33,0,0,False
2851,"此次戰鬥中可以使用任務指令「反重力裝置」。
使用該指令可以控制重力並令自己浮在空中。",57,65,0,0,False
2852,災變者改變了重力！,57,33,0,0,False
2853,宇宙的規律將被破壞！！,57,33,0,0,False
2854,地下的能量開始向某處集中……,57,33,0,0,False
2855,要被次元裂縫吸進去了……,57,33,0,0,False
2856,災變者放出了觸手！,57,33,0,0,False
2857,觸手對地下的能量產生了反應……,57,33,0,0,False
2858,吸取了乙太，元氣的可用次數增加了！,57,33,0,0,False
2859,在試煉中失誤兩次，受到了懲罰……,57,33,0,0,False
2860,移動到了阿拉米格王宮……,57,513,0,0,False
2861,移動到了阿拉米格人居住區……,57,513,0,0,False
2862,保護**獵隼陣營**的魔導結界消失了！,57,33,0,0,False
2863,眾神之像中充滿了力量！,57,33,0,0,False
2864,勞動齒輪出現了！,57,33,0,0,False
2865,**獵隼陣營**的嚴重損壞！,57,33,0,0,False
2866,**獵隼陣營**佔領了！,57,33,0,0,False
2867,變為中立狀態！,57,33,0,0,False
2868,的佔領狀態剛發生轉變，暫時無法佔領。,57,33,0,0,False
2869,このは、既に**チーム・ファルコン**によって占拠されています。,57,33,0,0,False
2870,Firstname Lastname回收了UNKNOWN點青磷水！,57,33,0,0,False
2871,目前狀態下無法完成該操作。,57,33,0,0,False
2872,沙球出現了！,57,33,0,0,False
2873,**獵隼陣營**啟動了！,57,33,0,0,False
2874,傳送水晶開始散發光輝！,57,33,0,0,False
2875,傳送水晶沒有發光……,57,33,0,0,False
2876,對神龍造成了UNKNOWN點傷害！,57,33,0,0,False
2877,距離神龍拔出尾巴還有10秒！,57,33,0,0,False
2878,距離神龍拔出尾巴還有5秒！,57,33,0,0,False
2879,被大暴雪柱的魔力變成了雪人……,57,33,0,0,False
2880,移動到了加蘭賽茲水路……,57,513,0,0,False
2881,對神龍造成了UNKNOWN點傷害！,57,33,0,0,False
2882,對神龍造成了UNKNOWN點傷害！,57,33,0,0,False
2883,毒素侵蝕了身體，呼吸變得有些困難……,57,33,0,0,False
2884,毒素侵蝕了身體，呼吸變得十分困難……,57,33,0,0,False
2885,神授予了你「持續行動」的啟示！,57,33,0,0,False
2886,神授予了你「不可直視」的啟示！,57,33,0,0,False
2887,水路的機關發動，道路出現了！,57,33,0,0,False
2888,**チーム・ファルコン**のアライアンスUNKNOWNがハイテンションになった！,57,33,0,0,False
2889,**チーム・ファルコン**のハイテンション状態のアライアンスUNKNOWNが撃破された！,57,33,0,0,False
2890,**チーム・ファルコン**のアライアンスUNKNOWNが超ハイテンションになった！,57,33,0,0,False
2891,**チーム・ファルコン**の超ハイテンション状態のアライアンスUNKNOWNが撃破された！,57,33,0,0,False
2892,直言不諱赫羅德里克舉起了手臂！,57,513,0,0,False
2893,直言不諱赫羅德里克翹起了尾巴！,57,513,0,0,False
2894,可能有什麼東西要落下來了……,57,513,0,0,False
2895,開始刮起狂風！,57,513,0,0,False
2896,狂風席捲而來！,57,513,0,0,False
2897,心緣之力開始變弱了……,57,17,0,0,False
2898,心緣之力逐漸變弱了……,57,17,0,0,False
2899,心緣之力變得更弱了……,57,17,0,0,False
2900,心緣之力快要見底了……,57,17,0,0,False
2901,正在積蓄力量……,57,33,0,0,False
2902,「金の針」が色で満たされ、実体化した！,57,513,0,0,False
2903,填滿顏色的岩石化為了實體！,57,513,0,0,False
2904,填滿顏色的杜彭化為了實體！,57,513,0,0,False
2905,填滿顏色的賽蓮化為了實體！,57,513,0,0,False
2906,填滿顏色的瀑布化為了實體！,57,513,0,0,False
2907,注意躲避下方的攻擊！,57,513,0,0,False
2908,只能選擇一張卡片！,60,32,0,0,False
2909,已選擇過該卡片。,60,32,0,0,False
2910,沒有反應……,57,33,0,0,False
2911,移動到了客車上……,57,513,0,0,False
2912,移動到了貨車上……,57,513,0,0,False
2913,對魔列車造成了UNKNOWN點傷害！,57,33,0,0,False
2914,感覺到了一陣猛烈的窒息感……,57,33,0,0,False
2915,填滿顏色的空軍裝甲化為了實體！,57,513,0,0,False
2916,阿爾法取出了一張卡片！,57,33,0,0,False
2917,未滿足必要人數，已被強制退出任務。,57,513,0,0,False
2918,由地脈、風脈、水脈之力形成的結界……,57,513,0,0,False
2919,水脈之間充滿了力量！,57,1,0,0,False
2920,地脈之間充滿了力量！,57,1,0,0,False
2921,風脈之間充滿了力量！,57,1,0,0,False
2922,水脈之力消失了！,57,513,0,0,False
2923,地脈之力消失了！,57,513,0,0,False
2924,風脈之力消失了！,57,513,0,0,False
2925,解除了龍脈結界！,57,513,0,0,False
2926,啟動了風水轉魂塔！,57,1,0,0,False
2927,打倒了賽太歲，水脈的紊亂消失了！,57,1,0,0,False
2928,啟動了風水轉魂塔！,57,1,0,0,False
2929,打倒了賽太歲，風脈的紊亂消失了！,57,1,0,0,False
2930,風水之力使幻水湖出現了……,57,513,0,0,False
2931,幻水湖的面積增加了……,57,513,0,0,False
2932,幻水湖的面積再次增加了……,57,513,0,0,False
2933,"此次戰鬥中可以使用由艾路提供的
「回復藥・大」，這一任務指令。
請注意使用次數限制，善加利用。",57,65,0,0,False
2934,由於生活環境遭到破壞，野生的魔物們聚集了過來！,57,513,0,0,False
2935,在火龍的影響下，體力恢復受到了阻礙！,57,513,0,0,False
2936,身體開始沉入幻水湖……,57,513,0,0,False
2937,可以在火龍的屍體剝取材料了！,57,33,0,0,False
2938,已剝取完畢，無法再次剝取。,60,9,0,0,False
2939,,0,0,0,0,False
2940,周圍的磁場開始發生變化……,57,33,0,0,False
2941,周圍的磁場開始變得混亂……,57,33,0,0,False
2942,月讀的痛苦加深了自身的怨念……,57,33,0,0,False
2943,被蟲洞吞進去了……,57,513,0,0,False
2944,被妖力操縱的水塊飛了過來！,57,513,0,0,False
2945,受到了月亮的魔力……,57,33,0,0,False
2946,鬼龍雅茲瑪特露出了核心！,57,33,0,0,False
2947,對火龍造成了UNKNOWN點傷害！,57,33,0,0,False
2948,滿月的魔力充盈著月讀……,57,33,0,0,False
2949,新月的魔力燒灼著月讀……,57,33,0,0,False
2950,一位冒險者受到魔法支援變成了莫古利！,57,33,0,0,False
2951,草木綱魔物闖入了進來！,57,33,0,0,False
2952,地面開始輕微搖晃……,57,33,0,0,False
2953,泥塊沾到泥的話好像會越變越大……,57,33,0,0,False
2954,地板下的泥漿開始激烈地冒泡！,57,33,0,0,False
2955,幻龍米德加爾特的魔力已經充滿！,57,33,0,0,False
2956,"在本任務中，隊員陷入無法戰鬥狀態後會自動復活。
但團滅或全隊累計陷入無法戰鬥狀態3次會導致狩獵失敗。",57,33,0,0,False
2957,Firstname Lastname力竭倒下。,57,513,0,0,False
2958,幻龍米德加爾特釋放了自身的魔力！,57,33,0,0,False
2959,黑水晶出現了！,57,33,0,0,False
2960,朱雀的眷屬在蘇生的力量下復活了……,57,33,0,0,False
2961,朱雀眷屬的體力得到了大幅的增加……,57,33,0,0,False
2962,狂暴的荒魂開始對地脈產生影響！,57,33,0,0,False
2963,踏上箭頭，面朝指定的方向！,57,33,0,0,False
2964,次元的法則已經崩潰，開始侵蝕所有的事物！,57,33,0,0,False
2965,能量正集中在視覺組那！,57,33,0,0,False
2966,幻龍米德加爾特開始凝聚魔力！,57,33,0,0,False
2967,幻龍米德加爾特開始進一步凝聚魔力！,57,33,0,0,False
2968,快恢復飛燕的體力！,57,33,0,0,False
2969,爛泥食腐獸將魔物鎖定為目標！,57,33,0,0,False
2970,"此次戰鬥中可以使用任務指令「歐米茄干擾器」。
使用該指令可以破壞歐米茄的追加兵裝。",57,33,0,0,False
2971,突破極限，做好準備抵抗三角攻擊。,57,33,0,0,False
2972,接受記憶資料流程，清除記憶污染！,57,33,0,0,False
2973,終結山脈使太陽神之鱗變得更硬了！,57,33,0,0,False
2974,按照飛燕的指示進行移動！,57,33,0,0,False
2975,姆斯塔迪奧看穿了你的弱點……,57,33,0,0,False
2976,姆斯塔迪奧正在尋找你的弱點……,57,33,0,0,False
2977,"此次戰鬥中
可以使用任務指令「位移破擊」。
將其靈活運用在攻擊與移動中吧。",57,33,0,0,False
2978,"看好時機配合諾克提斯使用「位移破擊」，
進行「連鎖攻擊」吧！",57,33,0,0,False
2979,向石塔發動「位移破擊」，與迦樓羅拉開距離！,57,33,0,0,False
2980,被異常空間所包覆，無法進行任何行動……,57,33,0,0,False
2981,聖盾的印章閃耀出了光芒！ 觸碰印章後就可以使用任務指令「聖盾防禦」了！,57,33,0,0,False
2982,聖劍的印章閃耀出了光芒！ 觸碰印章後就可以使用任務指令「聖劍攻擊」了！,57,33,0,0,False
2983,英雄開始前往前線……,57,33,0,0,False
2984,英雄還需要再花些時間才能到達……,57,33,0,0,False
2985,英雄馬上就要到了……,57,33,0,0,False
2986,"“流石だ……なかなかやるじゃないかッ！
だが、このアビリティに耐えることができるかなッ！？”",57,1,0,0,False
2987,“ファイナルテスタメント！”,57,1,0,0,False
2988,"通過配合諾克提斯使用「位移破擊」
發動了「連鎖攻擊」！",57,33,0,0,False
2989,原祖鯊出現了！,57,33,0,0,False
2990,正在積蓄力量……,57,33,0,0,False
2991,隆卡石像散發出了妖異的光輝！,57,33,0,0,False
2992,從洞窟內部傳來了某種聲音……,57,33,0,0,False
2993,從洞窟內部傳來了某種像是叫聲的聲音……,57,33,0,0,False
2994,從洞窟內部再次傳來了叫聲……,57,33,0,0,False
2995,叫聲的源頭應該就在附近……,57,33,0,0,False
2996,由於沃斯里大王的祝福，敵方被賦予了光輝之環！,57,33,0,0,False
2997,光輝之環令魔力加速了……,57,33,0,0,False
2998,恢復的全部HP吧！,57,33,0,0,False
2999,由於死亡宣告，力盡倒地了……,57,33,0,0,False
3000,周圍的建築物開始倒塌……,57,33,0,0,False
3001,解散公會手續辦理失敗。,60,9,0,0,False
3002,只有公會長有權解散公會。,60,8,0,0,False
3003,無法解散公會，公會中還有其他成員。,60,9,0,0,False
3004,追加階級失敗。,60,8,0,0,False
3005,追加階級失敗，階級名稱存在問題。,60,9,0,0,False
3006,任命階級失敗。,60,8,0,0,False
3007,沒有獲得「」的許可權。,60,9,0,0,False
3008,沒有獲得「」的許可權。,60,9,0,0,False
3009,階級名稱更改失敗。,60,8,0,0,False
3010,更改階級設定失敗。,60,8,0,0,False
3011,刪除階級失敗。,60,8,0,0,False
3012,更改階級序列失敗。,60,8,0,0,False
3013,除名隊員手續辦理失敗。,60,8,0,0,False
3014,無法將公會長從公會中除名。,60,8,0,0,False
3015,除名隊員手續辦理失敗，目標現在不是公會成員。,60,9,0,0,False
3016,除名隊員手續辦理失敗。,60,9,0,0,False
3017,沒有「」的許可權。,60,9,0,0,False
3018,退出公會手續辦理失敗。,60,9,0,0,False
3019,公會長無法退出公會。,60,9,0,0,False
3020,退出公會手續辦理失敗，現在已不是公會成員。,60,9,0,0,False
3021,獲得公會組建書失敗。,60,9,0,0,False
3022,公會名稱存在問題。,60,8,0,0,False
3023,提交公會組建書失敗。,60,9,0,0,False
3024,組建費用不足。,60,9,0,0,False
3025,撤銷公會組建書失敗。,60,8,0,0,False
3026,公會招待失敗。,60,8,0,0,False
3027,公會招待失敗，沒有找到目標。,60,9,0,0,False
3028,無法向目標發送公會招待。,60,8,0,0,False
