#,Name,UnlockLink,Icon,VFX,ActionTimelineHit,PrimaryCostValue,SecondaryCostValue,ActionCombo,Cast100ms,Recast100ms,ActionProcStatus,StatusGainSelf,Omen,OmenAlt,AnimationEnd,ActionCategory,Unknown1,AnimationStart,Unknown2,BehaviourType,ClassJobLevel,CastType,EffectRange,XAxisModifier,PrimaryCostType,SecondaryCostType,ExtraCastTime100ms,CooldownGroup,AdditionalCooldownGroup,MaxCharges,Aspect,Unknown4,ClassJobCategory,AutoAttackBehaviour,EquivalenceGroup,Unknown_70,ClassJob,Range,DeadTargetBehaviour,AttackType,Unknown8,IsRoleAction,CanTargetSelf,CanTargetParty,CanTargetAlliance,CanTargetHostile,CanTargetAlly,Unknown10,TargetArea,CanTargetOwnPet,CanTargetPartyPet,RequiresLineOfSight,NeedToFaceTarget,Unknown14,PreservesCombo,Unknown15,AffectsPosition,IsPvP,Unknown16,LogCastMessage,Unknown18,LogMissMessage,LogActionMessage,Unknown21,Unknown22,Unknown23,CanUseWhileMounted,Unknown25,IsPlayerAction,Unknown27
6492,黃道隕石,0,405,24,1875,0,0,0,0,0,0,0,0,0,1222,3,0,0,0,0,0,2,100,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6493,黃道隕石,0,405,24,2162,0,0,0,240,0,0,0,0,0,1578,3,0,0,0,0,0,2,100,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
6494,隕石衝擊,0,405,0,2773,0,0,0,50,0,0,0,27,0,2772,4,0,15,0,0,0,2,52,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
6495,,0,405,0,1875,0,0,0,0,0,0,0,0,0,3216,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6496,,0,405,0,1875,0,0,0,0,0,0,0,0,0,4907,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6497,攻擊,0,405,0,1875,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,3,0,1,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6498,攻擊,0,405,0,1875,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,3,0,2,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6499,攻擊,0,405,0,1875,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,3,0,3,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6500,攻擊,0,405,0,1875,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,-1,25,0,5,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6501,攻擊,0,405,0,3264,0,0,0,0,0,0,0,0,0,3224,1,0,0,0,0,0,3,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,5,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6502,百噸橫掃,0,405,24,2073,0,0,0,25,200,0,0,0,0,1360,3,0,10,0,0,0,3,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,6,0,3,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6503,百噸迴轉,0,405,24,2074,0,0,0,40,250,0,0,0,0,1361,3,0,11,0,0,0,5,8,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,8,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6504,火海,0,405,0,2173,0,0,0,30,0,0,0,6,0,1756,3,0,0,0,0,0,2,6,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
6505,隕星,0,405,0,4376,0,0,0,30,0,0,0,1,0,4375,3,0,0,0,0,0,2,4,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6506,恨怨之雷,0,405,0,1875,0,0,0,0,0,0,0,0,0,1222,3,0,0,0,0,0,2,100,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
6507,恨怨之雷,0,405,0,1875,0,0,0,0,0,0,0,0,0,1222,3,0,0,0,0,0,2,100,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
6508,,0,405,24,1875,0,0,0,0,0,0,0,0,0,3221,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6509,丟岩石,0,405,24,3262,0,0,0,25,150,0,0,1,0,3222,4,0,8,0,0,0,2,5,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,50,0,3,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6510,類星體,0,405,24,1875,0,0,0,27,0,0,0,0,0,3202,4,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
6511,類星體,0,405,0,1875,0,0,0,52,0,0,0,126,0,5059,4,0,0,0,0,0,2,1,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
6512,,0,405,0,3115,0,0,0,0,0,0,0,0,0,1378,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,100,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6513,,0,405,0,3115,0,0,0,0,0,0,0,0,0,1378,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,100,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6514,大雷電,0,405,15,3248,0,0,0,30,0,0,0,124,0,3208,4,0,10,0,0,0,5,15,0,0,0,0,0,0,0,5,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6515,大勁風,0,405,9,3249,0,0,0,30,0,0,0,1,0,3209,4,0,10,0,0,0,5,5,0,0,0,0,0,0,0,3,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6516,中雷電,0,405,15,3250,0,0,0,30,0,0,0,4,0,3210,4,0,10,0,0,0,3,15,0,0,0,0,0,0,0,5,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6517,不平衡神罰,0,405,0,4729,0,0,0,0,0,0,0,0,0,4728,4,0,0,0,0,0,2,40,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6518,不平衡之罰,0,405,0,1875,0,0,0,0,0,0,0,0,0,4730,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6519,不平衡神罰,0,405,0,4916,0,0,0,0,0,0,0,0,0,4915,4,0,0,0,0,0,2,40,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6520,不平衡之罰,0,405,0,1875,0,0,0,0,0,0,0,0,0,4917,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6521,灼熱視線,0,405,25,4930,0,0,0,40,0,0,0,0,0,4929,4,0,8,0,0,0,2,50,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6522,中療傷,0,405,8,1875,0,0,0,20,0,0,0,0,0,458,2,2,32,0,0,0,1,0,0,0,0,0,0,0,0,7,2,0,0,0,0,-1,40,0,5,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6523,魔槍突刺,0,405,24,5006,0,0,0,30,0,0,0,2,0,4931,3,0,8,0,0,0,4,20,4,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6524,痛苦環刺,0,405,14,1897,0,0,0,30,0,0,0,1,0,351,3,0,8,0,0,0,2,5,0,0,0,0,0,0,0,2,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6525,前後堅守,0,405,24,1875,0,0,0,20,0,0,0,0,0,5009,4,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6526,側面堅守,0,405,24,1875,0,0,0,20,0,0,0,0,0,5010,4,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6527,反意,0,405,0,4507,0,0,0,0,0,0,0,0,0,4506,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6528,陰雲天堂,0,405,24,3246,0,0,0,30,0,0,0,0,0,3206,4,0,8,0,0,0,5,50,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6529,睿智之天平,0,405,0,3247,0,0,0,0,0,0,0,0,0,3207,4,0,0,0,0,0,2,60,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6530,光露,0,405,24,3241,0,0,0,10,0,0,0,0,0,3201,4,0,8,0,0,0,4,50,18,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6531,,0,405,0,1875,0,0,0,0,0,0,0,0,0,3211,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6532,,0,405,0,1875,0,0,0,0,0,0,0,0,0,3212,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6533,突襲,0,405,24,4597,0,0,0,10,0,0,0,0,0,4573,4,0,8,0,0,0,4,50,16,0,0,0,0,0,0,3,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False,False
6534,攻擊,0,405,0,1875,0,0,0,0,0,0,0,0,0,3203,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,-1,60,0,5,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6535,如意寶珠,0,405,0,3244,0,0,0,0,0,0,0,0,0,3204,4,0,0,0,0,0,5,45,0,0,0,0,0,0,0,5,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6536,猛突進,0,405,24,5012,0,0,0,60,0,0,0,114,0,5011,4,0,8,0,1,0,8,0,10,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,3,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6537,,0,405,0,3115,0,0,0,0,0,0,0,0,0,1378,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,100,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6538,痛打,0,405,24,3249,0,0,0,30,0,0,0,1,0,3209,3,0,8,0,0,0,5,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6539,黑暗一擊,0,405,24,3246,0,0,0,30,0,0,0,0,0,3206,3,0,8,0,0,0,2,3,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6540,荒蕪新星,0,405,24,2086,0,0,0,40,60,0,0,2,0,1355,3,0,8,0,0,0,4,12,6,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6541,小偵測,0,405,24,1875,0,0,0,40,150,0,0,0,0,3206,4,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,25,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6542,三連擊,0,405,0,1875,0,0,0,0,60,0,0,0,0,3205,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,3,0,3,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6543,鉤爪,0,405,0,3260,0,0,0,0,0,0,0,0,0,3220,3,0,0,0,0,0,3,5,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,5,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False
6544,魔法錘,0,405,24,3263,0,0,0,30,0,0,0,110,0,3223,3,0,8,0,0,0,2,8,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,25,0,5,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
6545,尾部碎擊,0,405,24,3513,0,0,0,25,0,0,0,4,0,3512,3,0,13,0,0,0,3,9,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6546,懾骨怒吼,0,405,24,1875,0,0,0,0,0,0,0,0,0,3516,3,0,8,0,0,0,5,50,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6547,暗黑衝擊,0,405,24,3247,0,0,0,30,0,0,0,0,0,3207,3,0,8,0,0,0,5,80,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6548,攻擊,0,405,0,2389,0,0,0,0,0,0,0,0,0,2388,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,5,0,5,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6549,魔科學雷射,0,405,0,4458,0,0,0,33,0,0,0,0,0,4457,3,0,20,0,0,0,4,65,8,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False
6550,魔科學雷射,0,405,0,4460,0,0,0,30,0,0,0,0,0,4459,3,0,21,0,0,0,4,65,8,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False
6551,魔科學雷射,0,405,0,4462,0,0,0,30,0,0,0,0,0,4461,3,0,22,0,0,0,4,65,8,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False
6552,乙太曲折,0,405,0,2193,0,0,0,0,0,0,0,0,0,1609,3,0,0,0,0,0,5,8,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6553,光柱,0,405,24,3268,0,0,0,0,0,0,0,0,0,3228,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6554,攻城砲,0,405,24,4597,0,0,0,0,0,0,0,0,0,4573,3,0,10,0,0,0,4,65,10,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6555,空降,0,405,0,4586,0,0,0,0,0,0,0,0,0,4562,3,0,0,0,0,0,5,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6556,空間錯亂,0,405,24,3271,0,0,0,60,0,0,0,0,0,3231,3,0,13,0,0,0,5,40,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6557,加速雷射,0,405,24,3245,0,0,0,25,0,0,0,78,0,3205,3,0,8,0,0,0,5,15,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6558,擴散雷射,0,405,24,3246,0,0,0,25,0,0,0,3,0,3206,3,0,8,0,0,0,3,20,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6559,,0,405,0,1875,0,0,0,0,0,0,0,0,0,7737,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6560,,0,405,0,1875,0,0,0,0,0,0,0,0,0,7747,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6561,,0,405,0,1875,0,0,0,0,0,0,0,0,0,4561,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6562,乙太池,0,405,0,1875,0,0,0,35,0,0,0,83,0,4516,3,0,8,0,0,0,2,32,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
6563,耀星,0,405,0,4538,0,0,0,70,0,0,0,27,0,4537,3,0,23,0,0,0,5,31,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
