#,Text[0],Text[1],Text[2],Image,Type,IconType,TextType
2183,"
除了**「種類」**外，部分寵物還有著能對特定設施造成更多傷害的**「設施特效」**。

寵物的**「種類」**和**「設施特效」**可以在**「編輯寵物快速鍵」**或戰鬥中開啟的**「萌寵之王列表」**上進行確認。",,,152354,1,0,0
2190,"
在對戰中，場上的一些設施會產生支援效果。

**·「防禦盾」**
　它是保護奧秘核石的設施，
　遭到**「破壞」**後奧秘核石受到的傷害會
　增加。",,,152361,1,0,0
2191,"
**·「探索眼」**
　它用來在小地圖與場地上探索敵人的位
　置，遭到**「破壞」**後小地圖上將失去敵方
　寵物的蹤影，並且也將無法在場上看到
　**遠離我方的敵人**。",,,152362,1,0,0
2192,"
**·「萌寵之門」：介紹1**
　它是用來召喚寵物的設施，
　我方寵物進入本方萌寵之門內可以恢復
　HP。

　遭到**「破壞」**後雖然不影響寵物召喚，
　但將會無法讓寵物在此門進出。",,,152363,1,0,0
2193,"
**·「萌寵之門」：介紹2**
  門內的寵物不會遭到敵方寵物的攻擊。

  選擇在門內退避的寵物，
  再將移動地點定為另一座門時，
  可以讓寵物瞬間移動過去。",,,152364,1,0,0
2194,"
各個設施遭到**「破壞」**後，經過一段時間都會**「重啟」**過來，恢復原本的功能。

將我方寵物聚集在被破壞的設施周圍，**設施便能更快地重啟過來。**

**※「奧秘核石」不會重啟。**",,,152365,1,0,0
2200,"
一些特定的任務帶有****標記，意為任務設有**「等級調整」**，任務難度會隨角色的等級進行調整。

另外，在任務結束時，得到的經驗值則會根據交任務時角色的等級進行調整。",,,152371,1,0,0
2201,"
一些領取任務時顯示有職業限制的任務只能以領取任務時的職業來完成。

任務途中若變更職業，將導致任務無法繼續進行下去，敬請注意。",,,152372,1,0,0
2210,"
一些特定的任務帶有****標記，意為任務設有**「職業固定」**，任務只能以領取任務時的職業、特職來完成。

任務途中若變更職業、特職，將導致任務無法繼續進行下去，敬請注意。",,,152381,1,0,0
2220,"
**「管弦樂琴」**是可以改變當前空間背景音樂的傢俱，可以在旅店和房屋內使用。

旅店內的管弦樂琴可以進行樂曲的播放和停止。

房屋內的管弦樂琴則可以進行樂曲的試聽、播放和停止。除此之外，還可以編輯播放清單，加入**最多8首**樂曲以列表形式播放。",,,152411,1,0,0
2221,"
想要任意變換曲目，則需要獲得相應的**「管弦樂琴樂譜」**。

管弦樂琴樂譜的獲得方式各式各樣。獲得之後作為道具使用，便可將對應曲目收錄在**「管弦樂琴樂譜集」**中。

可以從設定選單中查看管弦樂琴樂譜集的內容。",,,152412,1,0,0
2222,"
使用房間中的管弦樂琴，可以通過以下操作進行播放、停止。

·試聽：選擇曲名
·播放：選擇試聽中的曲名
·停止：選擇播放中的曲名

也可以從曲名的子選單來進行歌曲的試聽、播放、停止操作。",,,152413,1,0,0
2223,"
房屋內的管弦樂琴除可進行樂曲的試聽、播放、停止外，還可以通過**「編輯播放清單」**在播放清單中加入或刪除曲目，或者改變曲目順序。

播放清單中的曲目可以以「順序播放」、「隨機播放」或「單曲播放」的模式進行播放。",,,152414,1,0,0
2224,"
順序播放：按清單順序播放加入的曲目
隨機播放：隨機播放清單中的曲目
單曲播放：循環播放選擇的曲目

可以通過樂曲的子選單或介面下方的按鍵改變播放模式。

此外，也可以點擊**「選擇樂曲」**，從樂譜集中選擇一首樂曲進行播放。這樣可以在不影響播放清單的情況下播放樂曲。",,,152415,1,0,0
2230,"
花盆中可以種植盆栽的花或作物。

在收穫前根據施加以下肥料的情況，會培養出不同顏色的花或作物。
緋紅色油粕/青藍色油粕/金黃色油粕

開出的花朵也可以插在「花瓶」中裝飾房間。",,,152421,1,0,0
2240,"
有時在打開尋寶找到的寶箱時，會出現「傳送魔紋」。

通過接觸傳送魔紋，可以和小隊成員一起挑戰沉睡著大量財寶的寶物庫。",,,152431,1,0,0
2241,"
寶物庫劃分有多個「區」，越深處的區域可獲得的財寶就越多。

要進入新的區域，需要先獲得打開大門的鑰匙，然後從複數門中選擇一扇打開。",,,152432,1,0,0
2242,"
其中會有設有陷阱的門。如果觸發了陷阱，則會被強制傳送回地面。

另外，寶物庫不光只有一種，據說**還有傳送魔紋會將人傳送到其他形式的寶物庫中去**。

和同伴們一起打倒寶物庫的怪物，向最深處前進吧！",,,152433,1,0,0
2250,"
**「水族箱」**是可以將釣來的魚放進去觀賞的傢俱。

水族箱有4種型號，不同型號可放入的魚的數量有所不同。

可以在「水族箱設定」視窗中對**「環境」、「箱內裝飾」、「觀賞魚」**進行設置。",,,152441,1,0,0
2251,"
通過**「環境」**選項可以改變水族箱內的水環境。

水環境分為**淡水**和**海水**兩種。可以將適合所選水環境的魚放入。

通過**「箱內裝飾」**選項可以改變水族箱的內飾。",,,152442,1,0,0
2252,"
通過**「觀賞魚」**選項可以對魚進行設置。

魚有4種大小，每種大小將占水族箱以下容量。

·小號魚[S]所占容量為1格
·中號魚[M]所占容量為2格
·大號魚[L]所占容量為4格
·特大號魚[XL]所占容量為7格",,,152443,1,0,0
2253,"
水族箱有容量限制，只能放入容量範圍內的魚。

·1級水族箱　　　容量：1
·2級水族箱　　　容量：2
·3級水族箱　　　容量：4
·4級水族箱　　　容量：7

可以在**「觀賞魚一覽」**中確認能夠放入水族箱中的魚的種類。",,,152444,1,0,0
2260,"
可以改變召喚獸的外貌了！

想要改變召喚獸的外貌，需要在聊天框中輸入指令，再召喚新的召喚獸。

已經召喚出來的召喚獸是無法通過指令改變外貌的。",,,152451,1,0,0
2261,"
輸入指令為
**/召喚獸投影 「召喚獸的名字」 「外貌」**

召喚獸的名字：
  指定想改變外貌的召喚獸。
外貌：
  指定想變成的外貌。

**※若不指定外貌，則可以使召喚獸恢復原狀。**",,,152452,1,0,0
2262,"
輸入指令的示例
**/召喚獸投影 卡邦庫爾 伊弗利特-艾基**

執行該指令後詠唱「卡邦庫爾召喚」，就可以將卡邦庫爾以伊弗利特-艾基的模樣召喚出來。

**※使用下列文本指令後可查看能夠選擇的外貌種類
/? /召喚獸投影。**",,,152453,1,0,0
2270,"
在身為冒險者提高名氣、挑戰更強的敵人時，不僅需要注意自己的職業和職業等級，還需要注意**裝備品級**！

**裝備品級**是表示武器、防具及飾品強度的值，裝備品級越高，裝備就越強。",,,152461,1,0,0
2271,"
如果得到了高品級的裝備，就立即裝備上吧。

**※裝備品級可以通過裝備的詳細資訊進行查看。**

高品級的裝備也可以用**「亞拉戈神典石」**等物品交換獲得。",,,152462,1,0,0
2272,"
「亞拉戈神典石」可以通過迷宮挑戰及狩獵任務等各式各樣的方法獲得。

所持數量可以通過快速選單的「貨幣一覽」進行查看。

當神典石累積到一定數量後，就去喪靈鐘等處，用神典石交換裝備吧！",,,152463,1,0,0
2280,"
冒險者裝備的武器、防具及飾品上，有著表示其強度的「裝備品級」。

而身上裝備著的所有武器、防具及飾品的品級的平均值，被稱為**「平均品級」**。",,,152471,1,0,0
2281,"
平均品級是表示冒險者強弱的重要數值。

儘量裝備品級高的裝備，使自己的平均品級維持最高！

**※裝備的平均品級可以在設定選單的「角色」中進行查看。**",,,152472,1,0,0
2282,"
另外，通過任務搜尋器發送高級任務的參加申請時，有時需要**平均品級達到一定值以上**，否則將無法發送參加申請。

若平均品級不足，就用亞拉戈神典石去交換裝備，或在市場購買高品級裝備，調整好裝備後，再進行挑戰吧！",,,152473,1,0,0
2290,,,,0,0,0,0
2300,,,,0,0,0,0
2301,,,,0,0,0,0
2302,,,,0,0,0,0
2303,,,,0,0,0,0
2310,"
受到東方海洋諸神的加護，可以在水中活動了！

可以在能夠**潛水**的區域進行移動。

**※潛水時也可以召喚出飛行坐騎。**",,,152501,1,0,0
2311,"
若想從水面潛入水中，需要執行**「下降」**操作。

**※點擊「Ctrl＋空白鍵」可以執行下降操作。**

另外，在騎乘飛行坐騎時，以一定角度接觸水面可以自動潛入水中。",,,152502,1,0,0
2312,"
若想從水面潛入水中，需要執行**「下降」**操作。

角色處於水面時按鍵可以執行下降操作。

另外，在騎乘飛行坐騎時，以一定角度接觸水面可以自動潛入水中。",,,152503,1,0,0
2313,"
能夠潛水後，就可以使用**「水中情感動作」**了。試著打開情感動作視窗，在水中翻跟斗吧！

**※可以在水中使用的情感動作會在右下角標有標示。**",,,152504,1,0,0
2320,"
**「任務指令」**是只能在進行的任務或戰鬥中使用的專用指令。

可以使用**滑鼠左鍵**點擊介面上的指令圖示來執行指令。**※也可以在鍵位設定中進行設定。**",,,152511,1,0,0
2321,"
**「任務指令」**是只能在進行的任務或戰鬥時使用的專用指令。

可以在啟用十字快速鍵（按下鍵）的狀態下按鍵來執行指令。",,,152513,1,0,0
2322,"
有一些任務指令是存在**使用次數**的。

任務指令是在執行任務中不可或缺的。把握好使用的時機，順利完成任務吧！",,,152512,1,0,0
2330,"
烈羽爭鋒**「距骨研究所（機動戰）」**開放！

烈羽爭鋒是冒險者分成兩個陣營，使用哥布林族製造的兵器互相對戰的競技任務。

前往狼獄停船場可以在索伏特諾克斯處獲得更多情報。",,,152561,1,0,0
2340,"
開放了「刺魚」。

刺魚時需要在副手上裝備漁師的副工具「魚叉」。

漁師的副工具可以在商店內買到。",,,152521,1,0,0
2350,"
漁師可以在水中刺下魚叉來採集道具。

通常，漁師們將進行作業的目標地點稱為**漁場**。",,,152531,1,0,0
2351,"
使用技能**鯊魚之眼**可以在一定時間內發現漁場所在地。

此時在導覽員地圖上也會標出漁場的位置。",,,152532,1,0,0
2352,"
發現漁場之後，靠近並選中之後即可開始進行採集作業。",,,152533,1,0,0
2360,,,,0,0,0,0
2361,,,,0,0,0,0
2370,"
習得了**「職能技能」**！

職能技能是符合各職業**職能**的技能。等級達到一定級別之後可以習得職能技能。職能相同的職業習得的職能技能相同。",,,152551,1,0,0
2371,"
可以從設定選單的**角色**中打開**技能選單**。

可以在技能功能表中的**「職能技能」**項目中查看已經習得的職能技能。",,,152552,1,0,0
2372,,,,0,0,0,0
2373,,,,0,0,0,0
2374,,,,0,0,0,0
2380,"
使用樂器演奏音樂的
**「樂器演奏」**開放！

可以通過使用技能功能表中的
**「樂器演奏」**中的音色技能，在畫面的鍵盤上進行演奏。

將你的所感所想化為旋律，
演奏一曲試試看吧♪",,,152571,1,0,0
2390,"
根據假面·羅斯給出的主題，完成時尚搭配接受假面·羅斯的評分，這就是**「時尚品鑑」**。

每週主題都會變化。主題會在週二的17點（真實時間）發表，在週五的17點（真實時間）開始評分。",,,152581,1,0,0
2391,"
每個部位會被指定一個或數個主題。

除副武器外的11個部位都是評分對象。選擇貼合主題的設計搭配吧。",,,152582,1,0,0
2392,"
假面·羅斯每週最多可以進行4次評分。

最高100分。為了能在有限次數中獲得更高的分數，請積極和其他冒險者交流吧。",,,152583,1,0,0
2393,"
參加時尚品鑑每週都能獲得參加獎的金碟幣。另外，80分以上還可以額外獲得金碟幣作為獎勵。

爭取獲得高分，成為時尚引領者吧！",,,152584,1,0,0
2400,"
可以使用放置在各城邦的旅店中的**投影台**更加便捷地體驗武具投影。

只要將喜歡的裝備放入投影台，就可以將其外觀進行幻影化保存。",,,152591,1,0,0
2401,"
幻影化的裝備可以保存到**投影範本**中，可以隨心所欲搭配。

使用搭配好的投影範本就可以瞬間完成全身所有裝備的武具投影。

隨心所欲搭配自己喜愛的服飾，享受時尚樂趣吧！",,,152592,1,0,0
2410,"
獲得了喜歡的裝備後，就將其放入**投影台**中保管吧！

放入的裝備將會幻影化，記錄進**投影範本**。

**※可以在物品的詳細情報介面查看能否被幻影化。**

收集喜愛的裝備進行搭配，享受時尚樂趣吧！",,,152601,1,0,0
2420,"
**投影範本**可以記錄裝備的外觀，輕鬆切換全身的武具投影。是一件十分方便的道具。

也可以將投影台中保存的幻影和收藏櫃中的道具記錄在其中。

用喜愛的裝備進行搭配，享受時尚樂趣吧！",,,152611,1,0,0
2430,"
使用記錄了裝備外觀的投影範本，就可以不消耗幻象棱晶進行全身武具投影。

準備各種用途的投影範本，輕鬆享受時尚吧！

**※只能在城內或休息區使用幻影範本進行武具投影。**",,,152621,1,0,0
2440,"
可以使用**「魔素板」**了！

優雷卡的魔物都有著某種屬性的力量，非常棘手。

靈活運用**魔素板**和**魔素石**，將戰鬥導向對自己有利的方向吧！",,,152631,1,0,0
2441,"
將魔素石嵌入魔素板，然後旋轉它就可以強化對應的**屬性值**。

強化屬性值能提高對魔物攻擊的防禦力和自己的攻擊力。

可拜訪**調查隊的技師**了解詳情。",,,152632,1,0,0
2450,"
可以讓專屬陸行鳥幫忙背道具的**陸行鳥鞍囊**開放！

可以將所持品和僱員身上的道具隨意放入或取出。",,,152641,1,0,0
2451,"
不召喚出專屬陸行鳥也可以使用陸行鳥鞍囊。

不過，在迷宮中等地是不能使用的，請多注意。",,,152642,1,0,0
2460,"
能夠記錄任務中行動的**任務回顧**開放了！

回顧任務記錄時，不光能從自己的視角，還能從隊友視角來回顧戰鬥過程。可以從不同的視角來**回顧戰鬥**。",,,152651,1,0,0
2461,"
想要進行任務記錄需要滿足幾個**條件**。

首先也是最重要的，是在設定選單的「任務情報」中打開「任務回顧」，將**任務記錄設定**欄設定為開啟。",,,152652,1,0,0
2470,"
想要進行任務記錄需要滿足以下條件。

1.任務記錄設定設為開啟。
2.進入的任務適用任務回顧功能。
3.以規定人數進入任務。
4.進行**記錄準備確認**。",,,152661,1,0,0
2471,"
**1.任務記錄設定設為開啟**。

生效後，滿足其他條件便可開始進行任務記錄。

設為關閉的時候，就算滿足其他條件也不會進行任務記錄。",,,152662,1,0,0
2472,"
**2.進入的任務適用任務回顧功能**。

可以進行任務回顧的任務會根據版本更新改變。

**3.以規定人數進入任務**。

只有以任務規定人數進行任務時才能記錄。",,,152663,1,0,0
2473,"
**4.進行記錄準備確認**。

滿足條件進行任務，選擇記錄準備確認，所有隊員都確認之後，任務記錄就會開始。

**※從設定選單「小隊」的「記錄準備確認」中可以進行確認。**",,,152664,1,0,0
2474,"
**4.進行記錄準備確認**。

滿足條件進行任務，選擇記錄準備確認，所有隊員都確認之後，任務記錄就會開始。

**※從快速選單「小隊」的「記錄準備確認」中可以進行確認。**",,,152665,1,0,0
2480,"
記錄下來的任務回顧可以在各城邦的**旅店**進行觀看。

播放的操作和詳細功能可以在任務回顧功能表的**説明**介面進行確認。

用任務回顧拍攝和製作帥氣的影片吧！",,,152671,1,0,0
2481,"
**交流簿**是能讓訪問房屋的訪客或者好友等在上面留言或者點讚的傢俱。

房主可以在編輯房主留言介面編輯給訪問房屋的人的留言。",,,152681,1,0,0
2482,"
來訪者可以選擇「書寫留言」留下自己的留言。

想要刪除留言可以點留言後面的「×」。只有房主本人或寫這條留言的人能刪除留言。",,,152682,1,0,0
2483,"
房主能夠選擇讓留言處於誰都能瀏覽的「公開狀態」或者「非公開狀態」。

可以點擊每條留言後面的「公開」「非公開」圖示設定狀態。",,,152683,1,0,0
2484,"
來訪者可以對房主進行「點讚」。

可以點讚的次數一開始有10次。之後每天恢復5次。

要是有喜歡的房子，就大力對房主進行點讚，不要吝嗇誇獎！",,,152684,1,0,0
2485,"
和老主顧的信賴度上升，可以幫他們「換裝」了。

選擇「換裝」之後，就可以變更老主顧的服裝。

可以變更全套5件。",,,152691,1,0,0
2486,"
老主顧的服裝只能是所有種族和所有職業都能裝備的。

另外，換裝和染色的時候會消耗相應觸媒。

選擇你喜歡的裝備裝扮老主顧吧！",,,152692,1,0,0
2487,"
**幸福兔**為了還禮，
想要送給你財寶！

使用任務道具**幸運胡蘿蔔**，
**幸福兔**就會告訴你有關財寶地點的提示。",,,152701,1,0,0
2488,"
前往可能埋藏有財寶的地點，
再次使用幸運胡蘿蔔，
就應該能發現財寶。

請積極地探索幸福兔送給你的禮物吧！",,,152702,1,0,0
2489,"
進入了寶物庫的**寶殿**區域！

在這裡，可以通過**召喚魔法陣**召喚守護財寶的怪物。

擊敗召喚出的怪物即可獲得財寶！",,,152711,1,0,0
2490,"
能夠召喚怪物的次數為**最多5次**，並且只有地圖的主人可以進行召喚。

根據魔法陣的**圖案**不同，召喚出的怪物也會不同。

怪物越強，擊敗後獲得的寶藏越多。",,,152712,1,0,0
2491,"
圖案總共分為四種。
**小鑽石**圖案代表下級怪物，
**三顆鑽石**圖案代表中級怪物，
**發光鑽石**圖案代表上級怪物。

如果運氣不好遇到**亞特蒙斯**圖案，則會被驅逐出寶物庫……",,,152713,1,0,0
2492,"
圖案還有著某些**未知的效果**。
不過具體是怎樣的效果，就需要冒險者您親自去確認了。

轉到哪個圖案全憑運氣！
和同伴們一起獲得那最神秘的寶物吧！！",,,152714,1,0,0
2493,"
**服裝模特**是一種用來展示或出售裝備的傢俱。
無法交易的裝備只能用來展示，無法出售。

佈置服裝模特時需要選擇讓哪個僱員來管理該服裝模特的銷售狀況。
另外，通過服裝模特出售或購買裝備時不需要交稅或手續費。",,,152721,1,0,0
2494,"
服裝模特身上的裝備可以選擇按整套出售。

不過按整套出售的裝備不能透過市場佈告板購買，
只能親自來找服裝模特購買。

在市場佈告板搜尋時可以開啟相關篩選，
從子選單中可以向賣家發送悄悄話聯繫。",,,152722,1,0,0
2495,"
不按整套出售的話，買家從市場佈告板就可以直接購買。

「服裝模特出售的裝備」與「只按整套出售的裝備」可以通過圖示辨別。

將中意的裝備通過服裝模特好好搭配一番，
嘗試進行銷售吧！",,,152723,1,0,0
2496,"
文理融合器開放了！

可以將「文理碎晶」投入文理融合器中提取記憶，從而獲得「文理技能」。",,,152731,1,0,0
2497,"
文理技能獲得後會存儲在魔素板右側的視窗中，最多可存儲最近3次提取的技能。
使用存儲的文理技能即可獲得其中的記憶，將其化為任務指令使用。",,,152732,1,0,0
2498,"
融合後會出現的文理技能種類，
與放入融合器的碎晶種類、數量有關。
請積極嘗試各種組合。",,,152733,1,0,0
2499,"
文理融合器得到了改良！

經過改良的文理融合器分出了星極與靈極兩邊，可以將碎晶分別放入兩邊一起融合。
每邊最多可放入的碎晶數為3，
需要注意的是左右合計放入超過3個碎晶後，融合成功率會開始下降。",,,152741,1,0,0
2500,"
與風險相對，
一旦成功即可獲得只佔一個存儲位的兩個文理技能。
請算好得失，善加利用。",,,152742,1,0,0
2501,"
得到了可以和小隊隊員共同騎乘的坐騎！

在你騎乘該坐騎時，小隊隊員可以通過選中你，從子選單中選擇**共同騎乘**來乘上你的坐騎。

和同伴一起愉快地踏上冒險之旅吧！",,,152751,1,0,0
2502,"
青魔道士無法通過等級提升習得新的魔法技能。

想要學習新的青魔法，需要在戰鬥中看到魔物使用能化為青魔法的技能，然後擊敗魔物後即會有一定機率學會。

這一機制被稱作**學習**，是青魔道士的職業特性。",,,152771,1,0,0
2503,"
成功學到的技能會化為**青魔法**收錄進**青魔法書**中。

想要使用學會的青魔法，需要打開青魔法書將青魔法設置到快速鍵上。
青魔法書可以通過設定選單中**角色**中的**青魔法書**選項開啟。",,,152772,1,0,0
2504,"
開啟青魔法書後，可以通過勾選選出能設置到快速鍵的有效技能。
有效技能的上限為青魔法24種。",,,152773,1,0,0
2505,"
在青魔法書中可以確認到青魔法的詳細效果和解說，以及主要的學習地點等資訊。

另外，在**等級同步**或**品級同步**的情況下，通過任務搜尋器參加副本任務會大幅提高學習的成功率。

多多利用這一點來學習新的青魔法吧！",,,152774,1,0,0
2506,"
在FINAL FANTASY XIV的世界中，除了你創建角色時選擇的**原始 World**外，還有著很多其他的 World。
透過某些城市的乙太之光，可以傳送到其他的世界中旅行！

想要跨界找朋友玩耍時，記得利用此功能。",,,152761,1,0,0
2507,"
想要從其他 World返回原始 World時，也是和去時一樣使用城內的乙太之光即可。

在造訪其他 World時會有一部分機能受到限制。

詳情請透過可進行跨界傳送的乙太之光進行確認。",,,152762,1,0,0
2508,"
青魔道士的武器**青魔杖**與通常的裝備不同，不會為角色提供狀態參數。

不過青魔道士的**智力**可以提供高於其他職業的攻擊傷害加成，請通過防具和飾品提升**智力**，讓青魔道士變得更強吧！",,,152775,1,0,0
2509,"
成功學到的技能會化為**青魔法**收錄進**青魔法書**中。

想要使用學會的青魔法，需要打開青魔法書將青魔法設置到快速鍵上。
青魔法書可以通過快速選單中**角色**中的**青魔法書**選項開啟。",,,152776,1,0,0
2510,"
「雙色寶石」是完成特定區域的F.A.T.E.任務時獲得的寶石。

這種值錢的寶石可以作為通用貨幣，與被稱為廣域交易商的人們進行交易。",,,152781,1,0,0
2511,"
在各地區的「廣域交易商」處，可使用雙色寶石交換多種道具。

此外，在有廣域交易商的地區以最高評價完成F.A.T.E.可提升F.A.T.E.完成度，從而解鎖更多商品。",,,152782,1,0,0
2512,"
當前的F.A.T.E.完成度可在快速選單的「F.A.T.E.完成度」裡進行確認。

部分稀有道具只能通過與廣域交易商進行交易獲取，請積極參與遇到的F.A.T.E.吧！",,,152783,1,0,0
2513,"
當前的F.A.T.E.完成度可在快速選單的「F.A.T.E.完成度」裡進行確認。

部分稀有道具只能通過與廣域交易商進行交易獲取，請積極參與遇到的F.A.T.E.吧！",,,152784,1,0,0
2520,"
**高難度配方**是與普通配方不同的特殊配方。

製作高難度配方時，會有與「高品質」和「最高品質」都不相同的各種狀態。

仔細觀察各種狀態，運用適當的技能製作出高品質的道具吧。",,,152821,1,0,0
2530,"
習得了**耐心**！

使用漁師的技能耐心後，可以更容易釣到大魚。

只是，在耐心效果中會大幅度降低**提鉤**的成功率",,,152831,1,0,0
2531,"
在成功率降低的狀態下使用**精準提鉤**或**強力提鉤**為最佳選擇。

分辨出咬鉤強度使用不同技能，可以打消提鉤成功率降低的狀態。

在合適的時機使用兩種不同的提鉤，釣上大魚吧！",,,152832,1,0,0
2540,"
學會了時尚配件！

撐傘的技能在**角色**的**時尚配件**中，增加到快速鍵後便可以使用。

先試著使用一下技能，撐起傘吧。",,,152841,1,0,0
2541,"
如果想要收起裝備狀態中的時尚配件
除了再次使用時尚配件以外，
還可以從特殊快速鍵中選擇**「收回」**。

**※不論使用多少次，
時尚配件均不會被消耗。**",,,152842,1,0,0
2550,"
可以使用**「製作練習」**功能了！

**製作練習**是不使用材料進行的模擬練習。

在挑戰製作高難度配方之前，先通過**製作練習**來模擬一下製作過程吧。",,,152861,1,0,0
2551,"
在**「製作筆記」**中選擇**「開始製作練習」**，即可開始**「製作練習」**了。

**製作練習**中的操作和通常製作時是一樣的。

要注意，**製作練習**即使成功了也不會獲得道具和經驗。",,,152862,1,0,0
2552,"
可以進行**收藏品採集**了！

收藏品採集與以往的採集不同，
是在提升**收藏價值**後進行的特殊採集。

詳細內容請從視窗左下的「？」圖示進行確認。",,,152851,1,0,0
2553,"
在進行採集時，觸發**額外採集獎勵**後，
獲得的道具數量將會額外增加一個。


可以通過提高**鑑別力**來增加觸發額外採集獎勵的機率。

通過搭配裝備提高鑑別力，
採集更多數量的道具吧！",,,152871,1,0,0
2554,"
當鑑別力未滿足條件時將無法採集部分道具。

採集道具所需的鑑別力可以通過採集筆記進行確認。

通過搭配裝備提高鑑別力後，
再前往採集地點吧！",,,152881,1,0,0
2555,"
刺魚是一種漁師專用的
用魚叉瞄準左右游動魚類的小遊戲。

魚的弱點會以**命中框**表示。
使用**刺魚**技能刺中框內便可獲取該魚。
**獲得力**越高，命中框越大，
較大的命中框更方便瞄準。",,,152891,1,0,0
2556,"
刺魚過程中，魚會一直保持警惕，
魚的警惕狀態會由**警惕度**來進行表示。

警惕度會隨著時間經過、發動刺魚上升，
當警惕度達到最大值時魚會消失，捕魚也會結束。",,,152892,1,0,0
2557,"
此外，連續成功捕魚時**連刺數**會上升，
連刺數越高，警惕度的上升速度越慢。

精確瞄準魚群，順利累積連刺數，
爭取在魚群因警惕消失之前，
捕獲大量的魚吧。",,,152893,1,0,0
2558,"
在刺魚過程中，
獲得一定數量的特定魚類後，
有可能觸發**刺魚人的直覺**。

刺魚人的直覺狀態中，
可以發現隱藏起來的魚，
此時正是捕獲稀少魚的大好機會。",,,152901,1,0,0
2559,"
隨著時間的經過，
難得現身的魚也會提高警惕，
從而再次隱匿蹤跡。

在發現稀少魚之後，
就積極地捕獲它們吧！",,,152902,1,0,0
2560,,,,0,0,0,0
2561,,,,0,0,0,0
2562,,,,0,0,0,0
2563,,,,0,0,0,0
2564,,,,0,0,0,0
2565,,,,0,0,0,0
2566,"
部分配方中的道具需要滿足一定的品質才可以完成製作。
否則即便是進展到最後也有可能失敗。

可以從製作筆記中確認完成製作所需的品質。
善用「加工」等技能努力提高品質完成製作吧！",,,152921,1,0,0
2567,"
收藏品當中存在具有**「不定性」**性質的物品。

具有不定性性質的收藏品在收藏價值達到最大值的狀態下
通過精選可以有一定機率獲得稀有的道具。",,,152931,1,0,0
2568,"
此外在收藏價值達到最大值的狀態下，
採集具有不定性性質的收藏品時
有可能會引發**昇華**現象。

對昇華後的收藏品進行精選後
必定會獲得稀有道具。",,,152932,1,0,0
2569,"
收藏品昇華的機率與玩家的獲得力有關，
獲得力越高昇華的機率也會隨之提升。

努力提升獲得力，
通過昇華具有不定性性質的收藏品
獲取稀有的道具吧！",,,152933,1,0,0
2570,"
習得了**「大地使者職能技能」**！

大地使者職能技能是可以幫助大地使者
尋找並發現採集地點的技能。",,,152941,1,0,0
2571,"
習得大地使者職能技能，
需要玩家提升大地使者職業的等級、
完成特定的任務。

習得後，不論哪種大地使者職業均可使用，
還可以發現當前大地使者職業以外的採集地點。",,,152942,1,0,0
2572,"
可以從快速選單的**角色**選擇**技能功能表**
使用大地使者職能技能。

技能選單中有一項是職能技能，
可以在此確認習得的技能。

將想要使用的技能添加到快速鍵，
出發去尋找採集地點吧！",,,152943,1,0,0
2573,"若想改變召喚獸的外貌，
需要完成對應任務。
召喚士需要完成任務「召喚獸變形」
學者需要完成任務「小仙女變形」
完成各自特職對應的任務後，
即可使用任務對應的召喚獸外貌。",,,152454,1,0,0
2574,"學會了**臉部配件**！

裝飾用的眼鏡等臉部配件可以與防具
同時裝備了。




",,,152951,1,0,0
2575,"
在設定選單的**角色**分類中選擇**臉部配件**
在臉部配件列表中
選擇自己喜歡的**風格**與**顏色**。
盡情享受自由搭配的樂趣吧！",,,152952,1,0,0
2576,"**主線導覽員**是根據玩家的主線進度。
顯示接下來可以推進的任務情報的視窗

除了顯示主線任務的資訊提示外，
主線導覽員下方也會顯示當前職業可接取的任務。",,,152961,1,0,0
2577,"
點擊**主線導覽員**
可以顯示接下來應去的地點。

忘記任務進度時，就積極地使用它吧！",,,152962,1,0,0
2578,"
**「特殊配方」**是一種與常規配方不同的，
擁有特殊用途的配方。

比如部分任務或玩法的專用道具、家具等內容就屬於特殊配方。",,,152971,1,0,0
2579,"
部分特殊配方不可記錄，
因此也不會獲得首次製作的獎勵。

可以透過製作筆記的篩選功能，
篩選出可被記錄的配方。",,,152972,1,0,0
2580,"
雖然可以製作強大的武器和防具，
又或是強效的食物等道具。
但難度要比同等級的其他配方更高。

請靈活運用製作練習，
積極挑戰高難度的配方吧！",,,151752,1,0,0
2581,,,,0,0,0,0
2582,,,,0,0,0,0
2583,,,,0,0,0,0
2584,,,,0,0,0,0
2585,,,,0,0,0,0
2586,,,,0,0,0,0
2587,,,,0,0,0,0
2588,,,,0,0,0,0
2589,,,,0,0,0,0
2590,,,,0,0,0,0
