#,Text,BalloonTime,Unknown0,OutputType,Unknown_70,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,IsBalloonSlow,BattleTalkTime
2408,"第UNKNOWN期仙人仙彩也正在舉辦中，
期待各位的光臨！",1,1010471,5,0,5,25,False,False,False,False,False
2409,那麼，現在開始對「陸行鳥競賽」的基礎進行一下說明。,1,3383,5,0,5,25,True,False,False,False,False
2410,"當體力耗盡時，陸行鳥就會無法加速。
請嘗試讓陸行鳥一直加速到體力耗盡。",1,3383,5,0,5,25,True,False,False,False,False
2411,"這種情況下，只要按住「後退」鍵，便可以減速。
請嘗試一直加速，直到警告出現為止再開始減速。",1,3383,5,0,5,25,True,False,False,False,False
2412,"「左轉」和「右轉」鍵可以分別控制左右的移動。
請嘗試從賽道一端移動到另一端。",1,3383,5,0,5,25,True,False,False,False,False
2413,"從踏板上方通過時，會獲得各種各樣的效果。
請親自嘗試從踏板上通過一次。",1,3383,5,0,5,25,True,False,False,False,False
2414,"可以通過「跳躍」來避免踩上踏板。
請親自嘗試一下「跳躍」。",1,3383,5,0,5,25,True,False,False,False,False
2415,"其中也有必須跳起來才能夠得著的寶箱。
請巧妙地操作競賽陸行鳥，嘗試接觸到寶箱。",1,3383,5,0,5,25,True,False,False,False,False
2416,"「陸行鳥競賽」的基本說明就到此為止。
之後請親自參加競賽，來嘗試各種各樣的操作和玩法。",1,3383,5,0,5,25,True,False,False,False,False
2417,"如果有不明白的地方，
可以在「參賽登記員」處聽取關於陸行鳥競賽的各種說明。",1,3383,5,0,5,25,True,False,False,False,False
2418,那麼，競賽教學到此結束。,1,3383,5,0,5,25,True,False,False,False,False
2419,0,1,3383,5,0,10,25,True,False,False,False,False
2420,"首先，請試著提高速度吧。
將搖杆向前推，
或者按住鍵，就可以進行加速。",1,3383,5,0,5,25,True,False,False,False,False
2421,"這種情況下，只要將搖杆向後傾斜，便可以減速。
建議一直保持加速狀態，直到警告出現為止再開始減速。",1,3383,5,0,5,25,True,False,False,False,False
2422,"通過搖杆來進行左右移動的操作。
請嘗試從賽道一端移動到另一端。",1,3383,5,0,5,25,True,False,False,False,False
2423,0,1,3383,5,0,5,25,True,False,False,False,False
2424,"和普通陸行鳥比起來，競賽陸行鳥要更難駕馭一些。
請以成為一流的訓練師為目標，努力磨練騎術吧。",1,3383,5,0,8,25,True,False,False,False,False
2425,我們滿腔的怨恨……,3,0,2,0,1,25,False,False,False,False,False
2426,知錯了吧！,3,0,2,0,1,25,False,False,False,False,False
2427,終於結束了！都結束了！,3,0,2,0,1,25,False,False,False,False,False
2428,自由了！我們自由了！,3,0,2,0,1,25,False,False,False,False,False
2429,"我不會再被衝昏頭腦了……
大仇已報，我也冷靜了。",3,0,2,0,1,25,False,False,False,False,False
2430,"讓你看看我高速的
雙重法術！",3,0,2,0,1,25,False,False,False,False,False
2431,"你還能接得下
我神速的三重法術？",3,0,2,0,1,25,False,False,False,False,False
2432,"將世界導向毀滅……
燃燒吧！米吉多火光！",3,0,2,0,1,25,False,False,False,False,False
2433,"整個次元都將因我
心中的憤怒而顫抖！爆震！",3,0,2,0,1,25,False,False,False,False,False
2434,變成小雞！,3,0,2,0,1,25,False,False,False,False,False
2435,來玩扮家家酒吧！,3,0,2,0,1,25,False,False,False,False,False
2436,接我一刀，正宗！,3,0,2,0,1,25,False,False,False,False,False
2437,劍舞生風！,3,0,2,0,1,25,False,False,False,False,False
2438,打得不錯……我流，雪月花！,3,0,2,0,1,25,False,False,False,False,False
2439,哈啊！電擊！,3,0,2,0,1,25,False,False,False,False,False
2440,嘿……喲！看我抓到了什麼！,3,0,2,0,1,25,False,False,False,False,False
2441,不要怕！,3,0,2,0,1,25,False,False,False,False,False
2442,大家不要退縮！,3,0,2,0,1,25,False,False,False,False,False
2443,死守皇都！,3,0,2,0,1,25,False,False,False,False,False
2444,這些該死的龍族！,3,0,2,0,1,25,False,False,False,False,False
2445,"在「九宮幻卡」對局中，雙方會輪流將卡片放置在九宮格里。
對局的先後手是隨機決定的。",1,1011060,5,0,5,25,False,False,True,False,False
2446,"那麼，接下來是您的回合！
在我所放置的卡片的上下左右任意相鄰位置，
試著放置您自己的卡片。",1,1011060,5,0,5,25,False,False,True,False,False
2447,"看到了嗎，卡片「叛變」了！
只要在卡片的相鄰位置放置數位更大的卡片，
便可以「支配」該卡片。",1,1011060,5,0,5,25,False,False,True,False,False
2448,"當九宮格的所有格子都放滿卡片時，
對局便結束了。
以盡可能多地控制卡片為目標去放置卡片吧！",1,1011060,5,0,5,25,False,False,True,False,False
2449,"這樣一來對局就結束了！
遊戲結束時，控制卡片數較多的一方
就是本場對局的勝者！",1,1011060,5,0,5,25,False,False,True,False,False
2450,"由金碟遊樂園主辦的活動「搶救小雛鳥大作戰」
正在奇妙廣場東區區域進行中。
請各位客人踴躍參加，衷心期待您的光臨！",1,1010448,5,0,5,25,False,False,False,False,False
2451,"限時活動已經結束。
期待各位的再次參加！",1,1010448,5,0,5,25,False,False,False,False,False
2452,"舞臺活動的報名已經截止。
想要參觀的客人，請務必移步演出廣場！",1,1010448,5,0,5,25,False,False,False,False,False
2453,0,1,1010448,5,0,5,25,False,False,False,False,False
2454,"第UNKNOWN期仙人仙彩正在舉辦中。
對自己的運氣有自信的客人請前往仙人彩區域購買！",1,1010448,5,0,5,25,False,False,False,False,False
2455,"九宮幻卡大賽現在開始。
想要參賽的各位選手，請前往幻卡廣場或幻卡對局室集合！",1,1010448,5,0,10,25,False,False,False,False,False
2456,"九宮幻卡大賽正在舉辦中。
想要參賽的各位選手，請前往幻卡廣場或幻卡對局室集合！",1,1010448,5,0,10,25,False,False,False,False,False
2457,"九宮幻卡大賽即將結束。
想要參賽的各位選手請把握時間！",1,1010448,5,0,10,25,False,False,False,False,False
2458,"在和遊樂園入口廣場鄰接的競賽櫃台處，
可以隨時申請參加陸行鳥競賽！",1,1010448,5,0,5,25,False,False,False,False,False
2459,"第UNKNOWN期仙人微彩已經開始。
對自己的運氣有自信的客人，請前往入口廣場處進行購買！",1,1010448,5,0,5,25,False,False,False,False,False
2460,"第UNKNOWN期仙人微彩正在舉辦中。
對自己的運氣有自信的客人，請前往入口廣場購買！",1,1010448,5,0,5,25,False,False,False,False,False
2461,"第UNKNOWN期仙人微彩的發售即將截止。
對自己的運氣有自信的客人，請把握時間購買！",1,1010448,5,0,5,25,False,False,False,False,False
2462,哎喲！場上居然還有倖存者，老師您怎麼看？,1,1010476,5,0,5,25,False,False,False,False,False
2463,好了，這樣一來你們就動不了了……老師，請吧！,1,1010476,5,0,5,25,False,False,False,False,False
2464,發現了！那傢伙拿著易碎的壺！,3,0,7,0,3,25,False,False,False,False,False
2465,"九宮幻卡大賽到此結束。
比賽結果將在幻卡廣場公佈。
期待著各位的再次參加！",1,1010448,5,0,10,25,False,False,False,False,False
2466,現身吧！雲蒸龍變！,3,0,2,0,1,25,False,False,False,False,False
2467,哼哼，這一招如何呢！,3,0,3,0,1,25,False,False,False,False,False
2468,讓你看看我的絕技！,3,0,3,0,1,25,False,False,False,False,False
2469,不錯嘛！就是這個感覺！,1,1010454,5,0,2,25,False,False,False,False,False
2470,是、是我輸了！,3,0,2,0,1,25,False,False,False,False,False
2471,在開始之前，提前確認一下動作比較好哦！,1,1010454,5,0,3,25,False,False,False,False,False
2472,在杜彭老師準備完成之前，請在舞臺上稍等片刻！,1,1010476,5,0,5,25,False,False,False,False,False
2473,"並且，作為這次的前期兌換獎勵，1等獎可以獲得UNKNOWN%的追加獎勵！
歡迎各位前來兌換！",1,1010471,5,0,5,25,False,False,False,False,False
2474,那麼，第一個動作的示範！,1,1010454,5,0,1,25,False,False,False,False,False
2475,接下來，第二個動作的示範！,1,1010454,5,0,1,25,False,False,False,False,False
2476,然後，第三個動作的示範！,1,1010454,5,0,1,25,False,False,False,False,False
2477,最後是，第四個動作的示範！,1,1010454,5,0,1,25,False,False,False,False,False
2478,冷靜下來，一定沒問題的！,1,1010454,5,0,2,25,False,False,False,False,False
2479,0,1,1010454,5,0,1,25,False,False,False,False,False
2480,幹得不錯，你很努力嘛！下次再一起跳舞吧！,1,1010454,5,0,3,25,False,False,False,False,False
2481,拿著易碎的壺的傢伙……,3,0,2,0,1,25,False,False,False,False,False
2482,我就不信找不到你！,3,0,2,0,1,25,False,False,False,False,False
2483,在哪裡呢……,3,0,2,0,1,25,False,False,False,False,False
2484,……UNKNOWN！,3,0,2,0,1,25,False,False,False,False,False
2485,"由金碟遊樂園主辦的「限時活動」現在開始。
請各位客人踴躍參加，衷心期待您的光臨！",1,1010448,5,0,5,25,False,False,False,False,False
2486,"仙人仙彩的中選號碼即將公佈。
對自己的運氣有自信的客人請把握時間！",1,1010448,5,0,5,25,False,False,False,False,False
2487,"仙人仙彩活動正在舉辦中。
對自己的運氣有自信的客人，請前往仙人彩區域購買！",1,1010448,5,0,5,25,False,False,False,False,False
2488,"讓各位久等了，仙人微彩活動現在開始！
對自己的運氣有自信的客人，請前往入口廣場處購買！",1,1010448,5,0,5,25,False,False,False,False,False
2489,"仙人微彩活動正在舉辦中。
對自己的運氣有自信的客人，請前往入口廣場處購買！",1,1010448,5,0,5,25,False,False,False,False,False
2490,"仙人微彩活動即將截止。
還沒有參加的客人請把握時間！",1,1010448,5,0,5,25,False,False,False,False,False
2491,"作為練習，這次由我來先出牌。
時間限制也會相應加長，所以請深思熟慮之後再行動！",1,1011060,5,0,5,25,False,False,True,False,False
2492,"請注意您所放置的卡片和我所放置的卡片的數位。
試著在我的卡片旁放置相鄰數位較大的卡片。",1,1011060,5,0,5,25,False,False,True,False,False
2493,"就算您放置的卡片對應數位比相鄰卡片的數位小，
您的這張卡片也不會被控制。",1,1011060,5,0,5,25,False,False,True,False,False
2494,你能看穿這個體勢？！,3,0,2,0,1,25,False,False,False,False,False
2495,咆哮吧，我的鬥氣！,3,0,2,0,1,25,False,False,False,False,False
2496,起始於「序」！,3,0,2,0,1,25,False,False,False,False,False
2497,經流至「破」！,3,0,2,0,1,25,False,False,False,False,False
2498,界臨至「急」！,3,0,2,0,1,25,False,False,False,False,False
2499,"對局時的規則各式各樣，首先就以最基礎的規則……
互相公開手中所有卡片進行對局的——「全明牌」規則,
來試著進行對局吧！",1,1011060,5,0,5,25,False,False,True,False,False
2500,消滅入侵者！,3,0,2,0,1,25,False,False,False,True,False
2501,戰神與我們同在！,3,0,2,0,1,25,False,False,False,True,False
2502,保護教皇陛下！,3,0,2,0,1,25,False,False,False,True,False
2503,都給我上！,3,0,2,0,1,25,False,False,False,True,False
2504,去死吧！,3,0,2,0,1,25,False,False,False,True,False
2505,接我一招！,3,0,2,0,1,25,False,False,False,True,False
2506,你們這些艾默里克的走狗！,3,0,2,0,1,25,False,False,False,True,False
2507,不會讓你們得逞的！,3,0,2,0,1,25,False,False,False,True,False
2508,攔住他們！,3,0,2,0,1,25,False,False,False,True,False
2509,看招！,3,0,2,0,1,25,False,False,False,True,False
2510,去死吧！,3,0,2,0,1,25,False,False,False,True,False
2511,哈啊！,3,0,2,0,1,25,False,False,False,True,False
2512,已經被追上了？！,3,0,2,0,1,25,False,False,False,True,False
2513,竟然會追到這裡！,3,0,2,0,1,25,False,False,False,True,False
2514,必須拖住他們！,3,0,2,0,1,25,False,False,False,True,False
2515,"不會讓你們
到教皇陛下那裡去的！",3,0,2,0,1,25,False,False,False,True,False
2516,還、還沒有結束！,3,0,2,0,1,25,False,False,False,True,False
2517,陛、陛下……,3,0,2,0,1,25,False,False,False,True,False
2518,"不愧是英雄！
不過這招如何！",3,0,2,0,1,25,False,False,False,True,False
2519,讓你們見識一下聖騎士的力量！,3,0,2,0,1,25,False,False,False,True,False
2520,做好覺悟了嗎？！,3,0,2,0,1,25,False,False,False,True,False
2521,斬殺！,3,0,2,0,1,25,False,False,False,True,False
2522,接我一招！,3,0,2,0,1,25,False,False,False,True,False
2523,嚐嚐我光輝劍的厲害吧！,3,0,2,0,1,25,False,False,False,True,False
2524,覺悟吧！,3,0,2,0,1,25,False,False,False,True,False
2525,散裂吧！,3,0,2,0,1,25,False,False,False,True,False
2526,"嗚……
這怎麼會！",3,0,2,0,1,25,False,False,False,True,False
2527,正如沙里貝爾閣下所說……,3,0,2,0,1,25,False,False,False,True,False
2528,撤退吧！,3,0,2,0,1,25,False,False,False,True,False
2529,0,3,0,2,0,1,25,False,False,False,True,False
2530,0,3,0,2,0,1,25,False,False,False,True,False
2531,0,3,0,2,0,1,25,False,False,False,True,False
2532,我才不會輸！,3,0,2,0,1,25,False,False,False,True,False
2533,我渾身充滿了力量！,3,0,2,0,1,25,False,False,False,True,False
2534,把你們一起吹飛！,3,0,2,0,1,25,False,False,False,True,False
2535,可惡……,3,0,2,0,1,25,False,False,False,True,False
2536,不過爭取到了時間……,3,0,2,0,1,25,False,False,False,True,False
2537,給我記住了……,3,0,2,0,1,25,False,False,False,True,False
2538,"魔法人偶們……
給我出來！",3,0,2,0,1,25,False,False,False,True,False
2539,竟然接下了我的攻擊？！,3,0,2,0,1,25,False,False,False,True,False
2540,不要放鬆警惕！,3,0,2,0,1,25,False,False,False,False,False
2541,不要大意！,3,0,2,0,1,25,False,False,False,False,False
2542,嗚咕咕咕……,3,0,2,0,1,25,False,False,False,False,False
2543,救命……,3,0,2,0,1,25,False,False,False,False,False
2544,好痛好痛。,3,0,2,0,1,25,False,False,False,False,False
2545,"降臨吧！
我的圓桌騎士！",3,0,2,0,1,25,False,False,False,False,False
2546,"聖劍阿斯卡隆！
請發揮出龍眼之力！",3,0,2,0,1,25,False,False,False,False,False
2547,閃耀吧，我的寶劍！,3,0,2,0,1,25,False,False,False,False,False
2548,請貫穿一切，我的寶劍！,3,0,2,0,1,25,False,False,False,False,False
2549,"我們來一決勝負吧……
光之使徒！",3,0,2,0,1,25,False,False,False,False,False
2550,上吧，讓勒努！,3,0,2,0,1,25,False,False,False,False,False
2551,與你並肩，搭檔！,3,0,2,0,1,25,False,False,False,False,False
2552,斬碎一切！,3,0,2,0,1,25,False,False,False,False,False
2553,嚐嚐這招！,3,0,2,0,1,25,False,False,False,False,False
2554,已經夠了……,3,0,2,0,1,25,False,False,False,False,False
2555,走吧，該交換了……,3,0,2,0,1,25,False,False,False,False,False
2556,幹掉你們！,3,0,2,0,1,25,False,False,False,False,False
2557,燃燒吧！,3,0,2,0,1,25,False,False,False,False,False
2558,"沸騰而上的魔力啊！
請化作燒灼天空的光芒……",3,0,2,0,1,25,False,False,False,False,False
2559,接受制裁吧！,3,0,2,0,1,25,False,False,False,False,False
2560,這才是龍騎士的絕技！,3,0,2,0,1,25,False,False,False,False,False
2561,在嚴寒中顫抖吧！,3,0,2,0,1,25,False,False,False,False,False
2562,我的槍會貫穿一切！,3,0,2,0,1,25,False,False,False,False,False
2563,給我做好覺悟！,3,0,2,0,1,25,False,False,False,False,False
2564,來呀！,3,0,2,0,1,25,False,False,False,False,False
2565,落下吧，破碎的星辰啊！,3,0,2,0,1,25,False,False,False,False,False
2566,將他們粉碎！,3,0,2,0,1,25,False,False,False,False,False
2567,呀！,3,0,2,0,1,25,False,False,False,False,False
2568,哈！！,3,0,2,0,1,25,False,False,False,False,False
2569,嗚哇！！,3,0,2,0,1,25,False,False,False,False,False
2570,千年的……祈禱……,3,0,2,0,1,25,False,False,False,False,False
2571,千年的……怨恨……,3,0,2,0,1,25,False,False,False,False,False
2572,豈能被……光之使徒終結……,3,0,2,0,1,25,False,False,False,False,False
2573,我絕不承認！,3,0,2,0,1,25,False,False,False,False,False
2574,抵達至「急」！,3,0,2,0,1,25,False,False,False,False,False
2575,終歸於「滅」！,3,0,2,0,1,25,False,False,False,False,False
2576,起始於「序」！,3,0,2,0,1,25,False,False,False,False,False
2577,經流至「破」！,3,0,2,0,1,25,False,False,False,False,False
2578,"讓你見識下……
武神之甲的厚度！",3,0,2,0,1,25,False,False,False,False,False
