#,Name,NameShort,LevelingRoulette,HighLevelRoulette,MSQRoulette,GuildHestRoulette,ExpertRoulette,TrialRoulette,DailyFrontlineChallenge,LevelCapRoulette,MentorRoulette,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,AllianceRoulette,FeastTeamRoulette,NormalRaidRoulette,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown22,Unknown23,Unknown24,Unknown25,Unknown26,Unknown27,Unknown28,ShortCode,Unknown29,Unknown30,UnlockQuest,Unknown31,Unknown_70_1,Transient,Image,Icon,Unknown32,TerritoryType,Content,ItemLevelRequired,ItemLevelSync,SortKey,ContentLinkType,Unknown33,AcceptClassJobCategory,ContentMemberType,Unknown34,Unknown35,Unknown36,Unknown37,ClassJobLevelRequired,ClassJobLevelSync,Unknown38,Unknown39,ContentType,ContentUICategory,Unknown40,Unknown41,PvP,Unknown_70_2,Unknown42,AllowUndersized,Unknown43,Unknown57,AllowReplacement,Unknown44,AllowExplorerMode,Unknown45,Unknown46,Unknown47,Unknown48,HighEndDuty,Unknown49,Unknown50,Unknown51,DutyRecorderAllowed,Unknown52,Unknown53,Unknown54,Unknown55,Unknown56,Unknown58
373,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0081,0,0,0,0,0,0,0,0,0,324,80,0,0,0,5,0,142,1,0,0,0,0,0,39,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
374,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0082,0,0,0,0,0,0,0,0,0,325,81,0,0,0,5,0,142,1,0,0,0,0,0,49,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
375,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0083,0,0,0,0,0,0,0,0,0,326,82,0,0,0,5,0,142,1,0,0,0,0,0,50,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
376,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0084,0,0,0,0,0,0,0,0,0,327,83,0,0,0,5,0,142,1,0,0,0,0,0,34,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
377,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0085,0,0,0,0,0,0,0,0,0,328,84,0,0,0,5,0,142,1,0,0,0,0,0,44,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
378,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0086,0,0,0,0,0,0,0,0,0,329,85,0,0,0,5,0,142,1,0,0,0,0,0,50,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
379,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0087,0,0,0,0,0,0,0,0,0,330,86,0,0,0,5,0,142,1,0,0,0,0,0,46,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
380,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0090,0,0,0,0,0,0,0,0,0,379,89,0,0,0,5,0,142,1,0,0,0,0,0,50,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
381,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0091,0,0,0,0,0,0,0,0,0,404,90,0,0,0,5,0,142,1,0,0,0,0,0,14,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
382,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0092,0,0,0,0,0,0,0,0,0,405,91,0,0,0,5,0,142,1,0,0,0,0,0,19,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
383,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0093,0,0,0,0,0,0,0,0,0,406,92,0,0,0,5,0,142,1,0,0,0,0,0,19,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
384,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0094,0,0,0,0,0,0,0,0,0,407,93,0,0,0,5,0,142,1,0,0,0,0,0,24,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
385,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0095,0,0,0,0,0,0,0,0,0,408,94,0,0,0,5,0,142,1,0,0,0,0,0,29,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
386,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0096,0,0,0,0,0,0,0,0,0,409,95,0,0,0,5,0,142,1,0,0,0,0,0,34,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
387,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0097,0,0,0,0,0,0,0,0,0,410,101,0,0,0,5,0,142,1,0,0,0,0,0,50,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
388,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0098,0,0,0,0,0,0,0,0,0,411,96,0,0,0,5,0,142,1,0,0,0,0,0,34,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
389,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0099,0,0,0,0,0,0,0,0,0,412,97,0,0,0,5,0,142,1,0,0,0,0,0,39,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
390,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0100,0,0,0,0,0,0,0,0,0,413,98,0,0,0,5,0,142,1,0,0,0,0,0,44,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
391,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0101,0,0,0,0,0,0,0,0,0,414,99,0,0,0,5,0,142,1,0,0,0,0,0,49,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
392,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0102,0,0,0,0,0,0,0,0,0,415,100,0,0,0,5,0,142,1,0,0,0,0,0,50,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
393,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0103,0,0,0,0,0,0,0,0,0,453,103,0,0,0,5,1,142,1,0,0,0,0,0,60,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
394,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0104,0,0,0,0,0,0,0,0,0,454,135,0,0,0,5,1,142,1,0,0,0,0,0,60,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
395,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0105,0,0,0,0,0,0,0,0,0,455,104,0,0,0,5,1,142,1,0,0,0,0,0,52,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
396,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0106,0,0,0,0,0,0,0,0,0,456,105,0,0,0,5,1,142,1,0,0,0,0,0,52,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
397,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0107,0,0,0,0,0,0,0,0,0,457,108,0,0,0,5,1,142,1,0,0,0,0,0,53,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
398,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0108,0,0,0,0,0,0,0,0,0,458,109,0,0,0,5,1,142,1,0,0,0,0,0,59,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
399,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0109,0,0,0,0,0,0,0,0,0,459,110,0,0,0,5,1,142,1,0,0,0,0,0,60,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
400,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0110,0,0,0,0,0,0,0,0,0,460,106,0,0,0,5,1,142,1,0,0,0,0,0,53,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
401,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0111,0,0,0,0,0,0,0,0,0,461,107,0,0,0,5,1,142,1,0,0,0,0,0,59,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
402,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0112,0,0,0,0,0,0,0,0,0,464,134,0,0,0,5,1,142,1,0,0,0,0,0,60,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
403,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0113,0,0,0,0,0,0,0,0,0,465,126,0,0,0,5,1,142,1,0,0,0,0,0,60,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
