#,Name,UnlockLink,Icon,VFX,ActionTimelineHit,PrimaryCostValue,SecondaryCostValue,ActionCombo,Cast100ms,Recast100ms,ActionProcStatus,StatusGainSelf,Omen,OmenAlt,AnimationEnd,ActionCategory,Unknown1,AnimationStart,Unknown2,BehaviourType,ClassJobLevel,CastType,EffectRange,XAxisModifier,PrimaryCostType,SecondaryCostType,ExtraCastTime100ms,CooldownGroup,AdditionalCooldownGroup,MaxCharges,Aspect,Unknown4,ClassJobCategory,AutoAttackBehaviour,EquivalenceGroup,Unknown_70,ClassJob,Range,DeadTargetBehaviour,AttackType,Unknown8,IsRoleAction,Unknown28,CanTargetSelf,CanTargetParty,CanTargetAlliance,CanTargetHostile,CanTargetAlly,Unknown10,TargetArea,CanTargetOwnPet,CanTargetPartyPet,RequiresLineOfSight,NeedToFaceTarget,Unknown14,PreservesCombo,Unknown15,AffectsPosition,IsPvP,Unknown16,LogCastMessage,Unknown18,LogMissMessage,LogActionMessage,Unknown21,Unknown22,Unknown23,CanUseWhileMounted,Unknown25,IsPlayerAction,Unknown27
12960,重骑兵的记忆,0,64603,0,1875,1,0,0,0,100,0,1633,0,0,6644,2,0,0,0,0,0,1,0,0,20,0,0,81,0,0,0,2,132,1,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
12961,守护者的记忆,0,64604,0,1875,1,0,0,0,100,0,1634,0,0,6644,2,0,0,0,0,0,1,0,0,20,0,0,81,0,0,0,2,134,1,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
12962,祭司的记忆,0,64605,0,1875,1,0,0,0,100,0,1635,0,0,6642,2,0,0,0,0,0,1,0,0,20,0,0,81,0,0,0,2,133,1,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
12963,武人的记忆,0,64606,0,1875,1,0,0,0,100,0,1636,0,0,6643,2,0,0,0,0,0,1,0,0,20,0,0,81,0,0,0,2,131,1,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
12964,斥候的记忆,0,64607,0,1875,1,0,0,0,100,0,1637,0,0,6645,2,0,0,0,0,0,1,0,0,20,0,0,81,0,0,0,2,134,1,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
12965,圣骑士的记忆,0,64608,0,1875,1,0,0,0,100,0,1638,0,0,6642,2,0,0,0,0,0,1,0,0,20,0,0,81,0,0,0,2,133,1,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
12966,狂战士的记忆,0,64609,0,1875,1,0,0,0,100,0,1639,0,0,6643,2,0,0,0,0,0,1,0,0,20,0,0,81,0,0,0,2,131,1,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
12967,盗贼的记忆,0,64610,0,1875,1,0,0,0,100,0,1640,0,0,6645,2,0,0,0,0,0,1,0,0,20,0,0,81,0,0,0,2,137,1,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
12968,英杰的加护,0,64611,0,1875,1,0,0,0,100,0,0,0,0,6644,4,0,0,0,0,0,1,0,0,20,0,0,81,0,0,0,2,137,1,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
12969,文理护盾,0,64612,4,1875,0,0,0,25,25,0,0,0,0,6646,2,0,70,0,0,0,1,0,0,0,0,0,58,0,0,7,2,137,1,0,0,-1,30,0,5,False,False,False,True,True,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
12970,文理魔盾,0,64613,4,1875,0,0,0,25,25,0,0,0,0,6647,2,0,70,0,0,0,1,0,0,0,0,0,58,0,0,7,2,137,1,0,0,-1,30,0,5,False,False,False,True,True,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
12971,文理即死,0,64641,12,1875,1,0,0,50,3000,0,0,0,0,6648,2,0,70,0,0,0,1,0,0,20,0,0,81,0,0,7,1,137,2,0,0,-1,30,0,5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
12972,文理蓄力,0,64642,0,1875,1,0,0,0,25,0,0,0,0,6649,4,0,0,0,0,0,1,0,0,20,0,0,58,0,0,0,2,137,1,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
12973,文理麻痹,0,64614,12,1875,1,0,0,25,25,0,0,0,0,6650,2,0,70,0,0,0,1,0,0,20,0,0,58,0,0,7,1,137,2,0,0,-1,30,0,5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
12974,文理强麻痹,0,64615,12,6652,1,0,0,25,25,0,0,0,0,6651,2,0,70,0,0,0,2,6,0,20,0,0,58,0,0,7,1,137,2,0,0,-1,30,0,5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
12975,文理敏捷,0,64643,0,1875,1,0,0,0,900,0,0,0,0,6653,4,0,0,0,0,0,1,0,0,20,0,0,81,0,0,0,0,137,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
12976,文理飘羽步,0,64616,0,1875,1,0,0,0,900,0,0,0,0,6654,4,0,0,0,0,0,1,0,0,20,0,0,81,0,0,0,2,137,1,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
12977,文理精神镖,0,64617,0,1875,1,0,0,0,25,0,0,0,0,6655,3,0,0,0,0,0,1,0,0,20,0,0,58,0,0,7,1,131,2,0,0,-1,25,0,-1,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
12978,文理天灾,0,64618,0,6657,1,0,0,0,3000,0,0,0,0,6656,4,0,0,0,0,0,2,20,0,20,0,0,81,0,0,1,1,145,1,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
12979,文理驱魔,0,64619,12,1875,0,0,0,25,25,0,0,0,0,6658,2,0,70,0,0,0,1,0,0,0,0,0,58,0,0,7,1,132,2,0,0,-1,30,0,5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
12980,文理虚枪,0,64620,0,1875,0,0,0,0,25,0,0,0,0,6659,3,0,0,0,0,0,1,0,0,0,0,0,58,0,0,7,1,136,2,0,0,-1,-1,0,-1,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
12981,文理潜行,0,64621,0,1875,1,0,0,0,150,0,1705,0,0,6660,4,0,0,0,0,0,1,0,0,20,38,0,81,0,0,0,2,141,1,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
12982,文理以太步,0,64622,0,1875,1,0,0,0,50,0,0,0,0,6661,4,0,0,0,1,0,1,0,0,20,0,0,81,0,0,0,2,137,1,0,0,-1,25,0,0,False,False,False,False,True,True,True,True,False,False,False,False,True,True,True,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False
12983,文理后跳,0,64623,0,1875,1,0,0,0,50,0,0,0,0,6662,4,0,0,0,3,0,1,0,0,20,0,0,81,0,0,0,2,137,1,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False
12984,文理镇定,0,64624,0,1875,1,0,0,0,300,0,0,0,0,6663,4,0,0,0,0,0,1,0,0,20,0,0,81,0,0,7,1,137,2,0,0,-1,25,0,2,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
12985,文理浴血,0,64625,0,1875,1,0,0,0,600,0,0,0,0,6664,4,0,0,0,0,0,1,0,0,20,0,0,81,0,0,0,2,137,1,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
12986,文理充能,0,64626,0,1875,1,0,0,0,300,0,0,0,0,6665,4,0,0,0,0,0,1,0,0,20,0,0,81,0,0,0,2,137,1,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
12987,文理反攻,0,64627,0,1875,1,0,0,0,300,0,0,0,0,6666,4,0,0,0,0,0,1,0,0,20,4,0,81,0,0,7,1,134,2,0,0,-1,-1,0,-1,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
12988,文理高速复唱,0,64628,0,1875,1,0,0,0,900,0,0,0,0,6667,4,0,0,0,0,0,1,0,0,20,0,0,81,0,0,0,2,135,1,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
12989,文理治疗,0,64629,8,1875,0,0,0,20,25,0,0,0,0,6668,2,2,70,0,0,0,1,0,0,0,0,0,58,0,0,7,2,135,1,0,0,-1,30,0,5,False,False,False,True,True,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
12990,文理救疗,0,64630,0,1875,1,0,0,0,50,0,0,0,0,6669,4,2,0,0,0,0,1,0,0,20,0,0,81,0,0,0,2,131,1,0,0,-1,30,0,0,False,False,False,True,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
12991,文理石肤,0,64631,4,1875,1,0,0,20,25,0,0,0,0,6670,2,0,70,0,0,0,1,0,0,20,0,0,58,0,0,4,2,137,1,0,0,-1,30,0,5,False,False,False,True,True,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
12992,文理愈疗,0,64632,8,6672,1,0,0,20,25,0,0,0,0,6671,2,2,70,0,0,0,2,15,0,20,0,0,58,0,0,7,2,135,1,0,0,-1,30,0,5,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
12993,文理再生,0,64633,8,1875,1,0,0,0,25,0,0,0,0,6673,2,0,70,0,0,0,1,0,0,20,0,0,58,0,0,7,2,135,1,0,0,-1,30,0,5,False,False,False,True,True,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
12994,文理康复,0,64634,11,1875,0,0,0,10,25,0,0,0,0,6674,2,0,70,0,0,0,1,0,0,0,0,0,58,0,0,0,2,135,1,0,0,-1,30,0,5,False,False,False,True,True,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
12995,文理激怒,0,64644,0,1875,0,0,0,0,200,0,0,0,0,6675,4,0,0,0,0,0,1,0,0,0,0,0,81,0,0,0,0,132,2,0,0,-1,25,0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
12996,文理复活,0,64645,10,1875,1,0,0,30,25,0,0,0,0,6676,2,0,70,0,0,0,1,0,0,20,0,0,58,0,0,7,2,135,1,0,0,-1,30,1,5,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
12997,文理勇气,0,64635,4,1875,1,0,0,25,25,0,0,0,0,6677,2,0,70,0,0,0,1,0,0,20,0,0,58,0,0,7,2,140,1,0,0,-1,30,0,5,False,False,False,True,True,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
12998,文理物理盾,0,64636,0,1875,1,0,0,0,3000,0,0,0,0,6678,4,0,0,0,0,0,1,0,0,20,0,0,81,0,0,0,2,132,1,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
12999,文理魔法盾,0,64637,0,1875,1,0,0,0,3000,0,0,0,0,6679,4,0,0,0,0,0,1,0,0,20,0,0,81,0,0,0,2,132,1,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
13000,文理反射,0,64646,4,1875,1,0,0,0,25,0,0,0,0,6680,2,0,70,0,0,0,1,0,0,20,0,0,58,0,0,7,2,137,1,0,0,-1,30,0,5,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
13001,文理猛击,0,64638,0,1875,1,0,0,0,450,0,0,0,0,6681,4,0,0,0,0,0,1,0,0,20,5,0,81,0,0,7,1,134,2,0,0,-1,3,0,-1,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
13002,文理醒神,0,64647,10,6683,1,0,0,30,25,0,0,0,0,6682,2,0,70,0,0,0,2,20,0,20,0,0,58,0,0,0,2,133,1,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
13003,文理放逐,0,64639,3,1875,1,0,0,25,25,0,0,0,0,6684,2,0,70,0,0,0,1,0,0,20,0,0,58,0,0,7,1,133,1,0,0,-1,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
13004,文理强放逐,0,64640,3,6686,1,0,0,30,25,0,0,0,0,6685,2,0,70,0,0,0,2,12,0,20,0,0,58,0,0,7,1,133,1,0,0,-1,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
13005,文理魔法爆发,0,64648,0,1875,1,0,0,0,900,0,0,0,0,6687,4,0,0,0,0,0,1,0,0,20,0,0,81,0,0,0,2,140,1,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
13006,文理双刃剑,0,64649,0,1875,1,0,0,0,900,0,0,0,0,6688,4,0,0,0,0,0,1,0,0,20,0,0,81,0,0,0,2,138,1,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
13007,文理锐眼追击,0,64650,0,1875,1,0,0,0,25,0,0,0,0,6689,3,0,0,0,0,0,1,0,0,20,0,0,58,0,0,7,1,139,2,0,0,-1,25,0,-1,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
13008,升天,0,405,24,3264,0,0,0,30,0,0,0,0,0,3224,3,0,8,0,0,0,2,40,0,2,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
13009,赤热击,0,405,24,1875,0,0,0,30,0,0,0,0,0,3225,2,0,8,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
13010,叫唤地狱,0,405,24,3261,0,0,0,30,0,0,0,0,0,3221,2,0,8,0,0,0,2,40,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
13011,翼宿击,0,405,24,3263,0,0,0,30,0,0,0,4,0,3223,2,0,8,0,0,0,13,40,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
13012,苏生神通力,0,405,24,4600,0,0,0,200,0,0,0,1,0,4576,2,0,8,0,0,0,2,9,0,2,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
13013,猛进,0,405,24,4599,0,0,0,30,0,0,0,2,0,4575,3,0,8,0,0,0,4,55,6,0,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
13014,朱红旋律,0,405,0,1875,0,0,0,0,0,0,0,0,0,4581,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
13015,,0,405,0,1875,0,0,0,0,0,0,0,0,0,4577,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
13016,,0,405,0,1875,0,0,0,0,0,0,0,0,0,4577,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
13017,燃烬天火,0,405,0,1875,0,0,0,70,0,0,0,0,0,1222,2,0,0,0,0,0,2,41,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
13018,引诱旋律,0,405,76,5996,0,0,0,40,0,0,0,0,0,3215,2,0,14,0,0,0,2,41,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
13019,拒绝旋律,0,405,75,5996,0,0,0,40,0,0,0,0,0,3214,2,0,13,0,0,0,2,41,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
13020,鬼宿脚,0,405,24,3243,0,0,0,40,0,0,0,0,0,3203,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,100,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
13021,鬼宿脚,0,405,0,1875,0,0,0,0,0,0,0,0,0,1222,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
13022,鬼宿脚,0,405,0,1875,0,0,0,60,0,0,0,0,0,1222,3,0,0,0,0,0,13,41,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
13023,星宿波,0,405,24,3244,0,0,0,40,0,0,0,0,0,3204,2,0,8,0,0,0,2,41,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
13024,苏生之炎,0,405,0,6507,0,0,0,0,0,0,0,0,0,6506,2,0,0,0,0,0,2,6,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
13025,井宿焰,0,405,67,3245,0,0,0,40,0,0,0,2,0,3205,2,0,10,0,0,0,12,41,20,0,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
13026,红莲炎,0,405,0,6509,0,0,0,9,0,0,0,0,0,6508,2,0,0,0,0,0,13,21,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
13027,突击,0,405,24,4599,0,0,0,30,0,0,0,0,0,4575,3,0,8,0,0,0,4,55,6,0,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
