#,Name,Description,Icon,ParamModifier,VFX,Log,Unknown0,MaxStacks,ClassJobCategory,StatusCategory,HitEffect,PartyListPriority,CanIncreaseRewards,ParamEffect,TargetType,Flags,Flag2,Unknown_70_1,Unknown2,LockMovement,Unknown3,LockActions,LockControl,Transfiguration,IsGaze,CanDispel,InflictedByActor,IsPermanent,NoLogVfx,Unknown5,CanStatusOff,IsFcBuff,Invisibility,Unknown6,Unknown_70_2,Unknown7
1729,坚定不移,以坚定不移的决心矗立在战场上。攻击所造成的伤害提高,215946,25,0,0,0,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1730,气势高昂,获得夺目战果，气势达到最高峰。攻击所造成的伤害和自身发动的体力恢复效果提高，极限槽更容易集蓄。搭乘机动兵器期间失效,214845,50,0,0,0,0,1,1,16,0,1,3,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1731,冻结,被冻住，无法做出任何行动,213513,0,18,0,0,0,1,2,17,50,0,0,0,32,0,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1732,元素经验值提高,打倒敌人时获得的元素经验值增加，元素等级不满35级时可获得此状态,215836,300,0,0,0,0,1,1,16,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1733,持有圣盾,持有圣盾。可使用任务指令“圣盾防御”,215942,0,91,0,0,0,1,1,16,100,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1734,持有圣剑,持有圣剑。可使用任务指令“圣剑攻击”,215943,0,92,0,0,0,1,1,16,100,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1735,圣盾防御,利用圣盾进行防御。受到特定技能攻击的伤害减少,215944,0,96,0,0,0,1,1,16,0,0,4,0,27,0,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1736,水毒,水属性持续伤害，体力逐渐流失,213514,10,0,0,0,0,1,2,17,10,0,0,0,0,0,0,5,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1737,油性分泌物,回避率提高,213515,10,0,0,11,0,1,1,16,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1738,死亡宣告,倒计时为0时会陷入无法战斗状态,213516,0,0,0,0,0,1,2,9,50,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1739,贤者的记忆,魔法攻击所造成的伤害提高，减轻所受到的魔法伤害，且咏唱魔法时消耗魔力减少,216654,35,0,0,98,0,1,1,16,0,0,6,0,19,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1740,剑豪的记忆,物理攻击所造成的伤害提高，体力最大值增加,216655,40,0,0,98,0,1,1,16,0,0,0,0,20,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1741,弓圣的记忆,物理攻击所造成的伤害提高，回避率提高,216656,25,0,0,98,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1742,豪杰的记忆,减轻所受到的伤害，效果时间内每次受到超过自身最大体力50%及以上的单体攻击伤害时，体力增加效果将上升一档,216657,-64,0,0,98,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1743,献祭,倒计时为0时会陷入无法战斗状态,215503,0,0,0,0,0,1,2,9,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1744,星形多面体状态,变形为星形多面体，攻击所造成的伤害提高,215954,10,0,0,89,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1745,黑洞耐性,不会被黑洞吸引,215955,0,0,0,0,0,1,1,16,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1746,上升气流,被上升气流吹向空中,215066,0,0,0,0,0,1,2,17,1,0,12,0,49,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1747,勇气,展现出勇气。攻击所造成的伤害提高,215948,10,0,0,0,0,1,1,16,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1748,守护结界,身在守护结界内侧,215949,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1749,扩大技能效果范围,发动的技能效果范围比以往要大,217981,0,0,0,0,16,1,1,16,50,0,0,0,33,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1750,双枪共鸣,烈焰金枪和红颈妖枪产生共鸣，互相守护对方,215947,0,0,0,0,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1751,属性偏转：火,以太倾向火属性,215509,0,104,0,0,0,1,1,16,0,0,2,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False
1752,属性偏转：冰,以太倾向冰属性,215510,0,105,0,0,0,1,1,16,0,0,2,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False
1753,血之魔术,离开受到血之魔术的影响的队友会导致伤害增加,215675,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1754,传送准备,沐浴了特殊的以太，可以轻松利用紊乱的地脉,215958,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1755,限制复活,受到创神优雷卡制武具的影响，无法接受部分复活效果,215959,0,0,0,100,0,1,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1756,元灵加护,产生减轻伤害的防护区域,215021,0,0,0,0,0,1,1,16,0,0,4,0,27,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1757,拘束,无法做出任何行动,215545,0,97,0,0,0,1,2,17,100,0,4,0,0,0,0,0,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
1758,冻结,身体被冻结无法行动，体力逐渐流失,217621,50,18,0,0,16,1,2,17,100,0,0,0,32,0,0,5,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1759,受伤减轻,减轻所受到的伤害,215021,-10,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1760,伤害提高,攻击所造成的伤害提高,217061,20,0,0,57,16,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1761,冰属性耐性提升,对冰属性的耐性有所提高,215029,100,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1762,击倒,被击倒在地，无法移动或发动技能,215044,0,0,0,0,0,1,2,3,100,0,19,0,24,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1763,体力增加,体力最大值提高,217801,10,0,0,6,16,1,1,16,50,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1764,魔导甲胄,魔导甲胄高功率运转状态,215956,0,94,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1765,魔导甲胄,魔导甲胄高功率运转状态,215956,0,95,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1766,伤害提高,攻击所造成的伤害提高,217061,20,0,0,57,16,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1767,魔导结界：弱,塔的防守能力下降。受到攻击的伤害减少,215957,-50,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1768,水牢,被带有魔力的水封锁住行动,215038,10,0,0,0,0,1,2,17,100,0,0,1,0,0,0,5,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1769,死亡宣告,倒计时为0时会陷入无法战斗状态,215503,0,0,0,0,0,1,2,9,200,0,0,0,25,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1770,伤害提高,攻击所造成的伤害提高,217061,20,0,0,57,3,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1771,完全的美德,成为了体现完全的美德之人，被强化到极限,215960,20,0,0,0,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1772,突击准备,准备进行突击行动,215555,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1773,妨碍准备,准备进行妨碍行动,215555,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1774,荒魂燃烧,将身心都交给了燃烧的荒魂,215961,10,0,0,0,0,1,1,16,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1775,リフォージ,自己のエーテルを操作し、属性を変異させた状態。,215938,0,0,0,69,0,1,1,16,0,0,2,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1776,打击耐性降低,对抗打击攻击的耐性有所降低,215064,-12,0,0,0,0,1,2,17,50,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1777,重建,操纵自己的以太，使属性发生变异,215938,0,0,0,69,0,1,1,16,0,0,2,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1778,无法骑乘坐骑,无法骑乘坐骑与使用时尚配饰,216232,0,0,0,0,0,1,1,0,0,0,0,0,47,0,0,0,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False
1779,紫阳花,体力逐渐减少,213304,10,0,0,0,0,1,2,17,10,0,0,0,0,0,0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1780,魔力汚染,害意ある魔力によって汚染された状態。特定の攻撃によって、戦闘不能状態に陥る。,215057,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1781,伤害提高,攻击所造成的伤害提高,215519,10,101,0,39,0,1,1,16,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1782,受伤减轻,受到攻击的伤害减少,215021,-10,100,0,40,0,1,1,16,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1783,属性偏转：火,以太倾向火属性,215509,0,102,0,0,0,1,1,16,0,0,2,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False
1784,属性偏转：冰,以太倾向冰属性,215510,0,103,0,0,0,1,1,16,0,0,2,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False
1785,击倒,被击倒在地，无法移动或发动技能,215044,0,0,0,0,0,1,2,3,100,0,4,0,0,0,0,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1786,建立,肌肉被强化。特定技能的威力提高，效果范围扩大,215718,0,0,0,0,0,1,1,16,0,0,2,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False
1787,火伤,火属性持续伤害，体力逐渐流失,215524,10,0,0,0,0,1,2,17,10,0,0,0,0,0,0,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1788,冻伤,冰属性持续伤害，体力逐渐流失,215525,10,0,0,0,0,1,2,17,10,0,0,0,0,0,0,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1789,受伤加重,受到攻击的伤害增加,217101,10,0,0,40,8,1,2,17,100,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1790,影之脚镣,被影之脚镣铐住，移动速度降低，体力逐渐减少,215756,2000,25,0,0,0,1,2,4,200,0,1,0,0,0,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1791,注入魔力,被注入了魔力。可使用特定技能,215863,0,20,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1792,魔导增幅器,解除了魔导甲胄的限制，进入全功率运转状态,215956,0,85,0,0,0,1,1,16,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1793,死亡刻印,被刻上了死亡刻印。攻击所造成的伤害降低，档数上升后将陷入无法战斗状态,219421,-10,0,0,0,3,1,2,17,200,0,10,0,23,0,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1794,赤热化,发热量超过了安全值，身体的部分位置开始冒出蒸汽,215977,0,109,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1795,赤热化,发热量超过了安全值，身体的部分位置开始冒出蒸汽,215977,0,108,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1796,加重,移动速度降低,215002,0,6,0,3,0,0,2,4,100,0,1,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1797,暴击,所有的攻击必定打出暴击,215555,100,0,0,0,0,0,1,16,50,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1798,连续咏唱,可连续发动魔法,215779,0,0,0,0,0,0,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1799,妖灵光,缇坦妮雅向法杖中输送了妖灵的魔力，攻击所造成的伤害大幅提高，自动攻击变为范围攻击,215976,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1800,膨胀,发生了膨胀。随着档数的增加，攻击所造成的伤害提高,219441,20,0,0,89,5,1,1,16,199,0,26,0,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1801,连贯采集,虽然无法采集到优质道具，但获得数量会随着鉴别力增加,216013,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1802,大地的恩惠,随机增加碎晶、水晶、晶簇的获得数,216014,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1803,拍击水面,刚钓上来的鱼的同类提高了警戒心，不再出现,211115,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
