#,Text,Unknown6,BalloonTime,Unknown0,Unknown7,Unknown8,OutputType,Unknown_70,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,IsBalloonSlow,BattleTalkTime
917,可恶可恶！谁都好，快来帮忙啊！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
918,呜喔！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
919,老大，很强！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
920,老大，很帅！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
921,老大，很坏！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
922,想起来有急事要办了！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
923,这可有点糟糕了！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
924,哎呀，这下可真是干净了！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
925,帮了大忙，多谢你啦。,0,3,0,0,0,3,0,1,25,False,False,False,False,False
926,这样我就可以把心思都放在田地那边了。,0,3,0,0,0,3,0,1,25,False,False,False,False,False
927,以后也请你多帮忙啊！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
928,果然没法都除掉吗……,0,3,0,0,0,3,0,1,25,False,False,False,False,False
929,下次一定要想办法全部都清光！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
930,田、田地那边！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
931,至、至少要把田地给保住！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
932,我们赶紧出发吧。,0,3,0,0,0,3,0,1,25,False,False,False,False,False
933,让我们立刻动身吧。,0,3,0,0,0,3,0,1,25,False,False,False,False,False
934,不好意思，那就拜托你了。,0,3,0,0,0,3,0,1,25,False,False,False,False,False
935,你们都去死吧！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
936,不要碍事！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
937,想、想妨碍我们的买卖吗！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
938,这样就只有下杀手了！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
939,呜，被压制住了？,0,3,0,0,0,3,0,1,25,False,False,False,False,False
940,什……么？,0,3,0,0,0,3,0,1,25,False,False,False,False,False
941,混蛋！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
942,可恶的无翼之徒！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
943,咕哇！是什么人？！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
944,兀尔德……你去了哪里……,0,1,0,0,0,4,0,3,25,False,False,False,False,False
945,兀尔德……我来找你了……,0,1,0,0,0,4,0,3,25,False,False,False,False,False
946,兀尔德……这次一定要……,0,1,0,0,0,4,0,3,25,False,False,False,False,False
947,想阻挡吾之去路吗……,0,1,0,0,0,4,0,3,25,False,False,False,False,False
948,愚蠢……,0,1,0,0,0,4,0,3,25,False,False,False,False,False
949,听吾魔剑的叹息吧……,0,1,0,0,0,4,0,3,25,False,False,False,False,False
950,吾是神又非神……,0,1,0,0,0,4,0,3,25,False,False,False,False,False
951,吾之魔剑啊……,0,1,0,0,0,4,0,3,25,False,False,False,False,False
952,斩断一切吧！,0,1,0,0,0,4,0,3,25,False,False,False,False,False
953,下一次是你吗……将我的身体……,0,1,0,0,0,4,0,3,25,False,False,False,False,False
954,已经没办法回到海上去了吗……,0,5,0,0,0,2,0,1,25,False,False,False,False,False
955,重建工作不能停啊……,0,5,0,0,0,2,0,1,25,False,False,False,False,False
956,只剩下这里了啊。,0,5,0,0,0,2,0,1,25,False,False,False,False,False
957,大海……我的最爱……,0,5,0,0,0,2,0,1,25,False,False,False,False,False
958,不能就这么放弃啊……,0,5,0,0,0,2,0,1,25,False,False,False,False,False
959,这是我们的土地！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
960,陆地上也是充满刺激啊。,0,5,0,0,0,2,0,1,25,False,False,False,False,False
961,下一个客人会是谁呢……,0,5,0,0,0,2,0,1,25,False,False,False,False,False
962,我并不讨厌陆地呢。,0,5,0,0,0,2,0,1,25,False,False,False,False,False
963,刚才的，是什么？,0,5,0,0,0,2,0,1,25,False,False,False,False,False
964,开店了，开店了！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
965,今天也要大赚一笔！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
966,呜，幻术师大人……请支援！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
967,呜……幻术师大人，救救我！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
968,把这些狼都挡下来！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
969,不许你们再往前一步！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
970,挡下鸟人族！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
971,将这场胜利献给狄兰达尔！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
972,势头不妙，先撤！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
973,不要挡路！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
974,给我让开！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
975,看招！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
976,是龙族的眷属！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
977,太好了，是我们胜了！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
978,赌上福尔唐家的名誉！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
979,战神哈罗妮的祝福与我们同在！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
980,一定要死守这里！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
981,做好准备，是龙族的眷属！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
982,伊修加德万岁！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
983,一定要守住这里！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
984,让你们瞧瞧狄兰达尔家的骨气！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
985,"筵席要开始了……
把你们的脑髓都交出来吧……",0,5,0,0,0,2,0,1,25,False,False,False,False,False
986,起舞吧，我的傀儡……永远地跳下去！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
987,我可爱的傀儡啊……死亡之舞！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
988,一切都是为了救世神！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
989,呜……这样的话……,0,5,0,0,0,2,0,1,25,False,False,False,False,False
990,"沉眠于黑暗中的傀儡之王，
响应我的呼唤吧！",0,5,0,0,0,2,0,1,25,False,False,False,False,False
991,由虚无的深渊降临至此吧！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
992,响应我们的呼唤吧！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
993,不会让你碍事的！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
994,格里达尼亚的走狗！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
995,叛教者都得死！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
996,这污浊比想象中还要严重呢。,0,3,0,0,0,2,0,1,25,False,False,False,False,False
997,对土之力我也算掌握较好了，却还是尽了全力才能防止情况恶化……,0,3,0,0,0,2,0,1,25,False,False,False,False,False
998,必须净化这污浊！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
999,是基伽巨人族！准备迎击！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
1000,绝对不会把这片土地交给你们！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
1001,是骏鹰！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
1002,休想为所欲为！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
1003,我也试着借助自然之力吧……,0,3,0,0,0,2,0,1,25,False,False,False,False,False
1004,自然之力进入我的体内了！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
1005,"是来搜救的吗？
太好了，得救啦！",0,5,0,0,0,3,0,1,25,False,False,False,False,False
1006,我太沉迷于调查了……,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1007,附近没有基伽巨人族吧？,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1008,我好像看到了什么……,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1009,"呼……终于到了！
谢谢你帮忙！",0,5,0,0,0,3,0,1,25,False,False,False,False,False
1010,看我用这本禁书里的力量干掉你们！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1011,异界之风！卷走地上的一切吧！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1012,异界的冰魔！将我的敌人都冻结吧！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1013,异界的魔人！尽情狩猎吧！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1014,我想要的只是能飞到高空……,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1015,我，米玛斯！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1016,小狗们，出来！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1017,米玛斯，很生气！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1018,快来帮忙！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1019,米玛斯……输了……,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1020,"居然追到这里来了吗？
教皇厅的走狗们！",0,5,0,0,0,3,0,1,25,False,False,False,False,False
1021,上吧，我的朋友！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1022,出来吧，我的朋友！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1023,在龙之力面前颤抖吧！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1024,"我的生命走到尽头了吗……
我也要……回到巨龙怀抱……",0,5,0,0,0,3,0,1,25,False,False,False,False,False
1025,我要沿着天梯登上苍天之塔!,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1026,"吃东西的时间到了！
尽情地吃吧！",0,5,0,0,0,3,0,1,25,False,False,False,False,False
1027,"唔唔……
把力量借给我吧！",0,5,0,0,0,3,0,1,25,False,False,False,False,False
1028,"真难对付……
出来吧，搭档！",0,5,0,0,0,3,0,1,25,False,False,False,False,False
1029,"我只是……
想要登上天梯……",0,5,0,0,0,3,0,1,25,False,False,False,False,False
1030,把这些异端的同伙都抓起来！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
1031,胜利是属于我们的！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
1032,我绝对不能输！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
1033,出来吧！这正是时候！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
1034,很好！就这样压制住敌人！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
1035,这家伙好弱啊！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
1036,哈哈！太轻松了！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
1037,呜、哇——,0,4,0,0,0,2,0,1,25,False,False,False,False,False
1038,这、这家伙是怎么回事？,0,4,0,0,0,2,0,1,25,False,False,False,False,False
1039,又出现了！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
1040,不、不妙啊！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
1041,"噢噢噢……
让你也尝尝我同胞们的痛苦！",0,5,0,0,0,4,0,1,25,False,False,False,False,False
1042,终于算是摆脱了……,0,3,0,0,0,3,0,1,25,False,False,False,False,False
1043,太好了，谢谢你帮忙！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
1044,好，让我们赶紧回营地吧！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
1045,真是些烦人的家伙！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
1046,可恶，快来赶走它们！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
1047,给我让开！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
1048,真是碍眼的家伙！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
1049,都去死吧！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
1050,嘿啊！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
1051,不要小看我！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
1052,小角色都给我退下！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
1053,呜……要、要被干掉了！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
1054,那诡异的魔物是什么东西？,0,3,0,0,0,3,0,1,25,False,False,False,False,False
1055,停下来了……太、太好了！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
1056,为了火神伊弗利特！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
1057,让你们看看我们在圣火中锻炼出的灵魂！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
1058,这就是圣火的力量！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
1059,不要动，你们快停下！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
1060,休想妨碍我！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
1061,你们这些火神的仇敌！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
1062,让你们见识见识真正的神力！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
1063,总算是阻止了他们……,0,3,0,0,0,2,0,1,25,False,False,False,False,False
1064,好、好大啊……,0,3,0,0,0,3,0,1,25,False,False,False,False,False
1065,呼……看来总算是结束了。,0,3,0,0,0,2,0,1,25,False,False,False,False,False
1066,休想从我的眼皮底下溜走！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
1067,就算你们曾是过去的同志……,0,3,0,0,0,2,0,1,25,False,False,False,False,False
1068,,0,0,0,0,0,0,0,0,0,False,False,False,False,False
1069,,0,0,0,0,0,0,0,0,0,False,False,False,False,False
1070,,0,0,0,0,0,0,0,0,0,False,False,False,False,False
1071,,0,0,0,0,0,0,0,0,0,False,False,False,False,False
1072,傀儡之王……消灭我的敌人！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
1073,爆炸！爆炸！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1074,呜嗷！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1075,我们是最厉害的！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1076,毁灭！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1077,跪下！你们这些奴隶！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1078,突击！干掉他们！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1079,圣地是属于我们的！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1080,全都给我滚开！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1081,就是你在碍事吗？,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1082,这是复仇！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1083,嗷嗷！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1084,看我把你们干掉！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1085,去死吧！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1086,呜呜……呜喔喔！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1087,下一个是谁？,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1088,这就是你的死期！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1089,又有援军！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1090,圣地是我们的！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1091,我绝不会输的！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1092,哇哈哈哈！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1093,破坏！破坏！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1094,上吧！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1095,全体集合！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1096,我们的主人啊！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1097,让我们助您一臂之力！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1098,快、快来帮我！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1099,是谁敢欺负我老大？！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1100,快过来帮我！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1101,复仇！复仇！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1102,你真的惹火我了！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1103,老大，我们上！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1104,说得好，我们一起上！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1105,老、老大！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1106,啊，你们都做了些什么？！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1107,咕啊……好痛，好痛啊……,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1108,呜呜……还、还没完呢……,0,5,0,0,0,3,0,1,25,False,False,False,False,False
1109,任务开始！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
1110,明白！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
1111,这脚步声……敌人来了！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
1112,战力差距很大，不知我们能不能赢……,0,3,0,0,0,2,0,1,25,False,False,False,False,False
1113,你没有必胜的信心吗？混蛋！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
1114,……总之，我们先观察下情况。,0,3,0,0,0,2,0,1,25,False,False,False,False,False
1115,冲啊！开始攻击！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
1116,怎么能在这种地方送命！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
1117,我、我已经受够了！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
1118,我不行了……你们要给我报仇啊……,0,3,0,0,0,3,0,1,25,False,False,False,False,False
1119,好冷啊……我是要死了吗？,0,3,0,0,0,2,0,1,25,False,False,False,False,False
1120,感谢你的帮助！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
1121,没办法了……快撤退！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
1122,有紧急情况！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
1123,有魔物冲过来了，大家做好准备！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
1124,是饿疯了的古菩猩猩！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
1125,我们赢了！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
1126,撤退！快撤退！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
1127,哇！救命！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
1128,我不想死！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
1129,给我记住！你们这些异教徒！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
1130,有谁对自己的身手有自信吗？,0,3,0,0,0,3,0,1,25,False,False,False,False,False
1131,太好了，那就拜托你了。,0,3,0,0,0,3,0,1,25,False,False,False,False,False
1132,这就算正式上路了。,0,5,0,0,0,3,0,1,25,False,False,False,False,False
