#,Singular,Plural,Name,Adjective,PossessivePronoun,StartsWithVowel,Unknown0,Pronoun,Article,Unknown1,Quest,Icon,Action,StackSize,Category,CastTime,CastTimeline,Timeline
2000941,全新的长靴,新品のブーツ(仮),,0,0,0,1,0,0,False,66618,21611,1,1,1,3,0,0
2000942,全新的头冠,新品のサークレット(仮),,0,0,0,1,0,0,False,66618,21611,1,1,1,3,0,0
2000943,全新的长袍,新品のローブ(仮),,0,0,0,1,0,0,False,66618,21611,1,1,1,3,0,0
2000944,阿·拓瓦·坎特的骨灰,壊れた聖櫃(仮),,0,0,0,1,0,0,False,66619,25055,1,1,1,3,0,0
2000945,龙眼念锁,竜眼の祈鎖,,0,0,0,1,0,0,False,66476,21002,1,1,1,3,0,0
2000946,酒神葡萄的树叶,ブドウの葉(仮),,0,0,0,1,0,0,False,66386,25016,1,1,1,3,0,0
2000947,水晶塔雕像,信仰のシンボル完成品(仮),,0,0,0,1,0,0,False,66531,21002,1,1,1,3,0,0
2000948,亡者的骨灰,試練達成の証(仮)の灰,,0,0,0,1,0,0,False,66591,22210,1,1,1,3,0,0
2000949,不可思议的水晶,ナイトの証(仮),,0,0,0,1,0,0,False,0,20601,1,1,1,3,0,0
2000950,花蜜香水,花蜜の香料(仮),,0,0,0,1,0,0,False,66505,20644,1,1,1,3,0,0
2000951,以太测量仪,計測器(仮),,0,0,0,1,0,0,False,66597,21003,1,1,1,3,0,0
2000952,妮美雅百合花束,花(仮),,0,0,0,1,0,0,False,66624,22627,1,1,1,3,0,0
2000953,妮美雅百合花束,花(仮),,0,0,0,1,0,0,False,66626,22627,1,1,1,3,0,0
2000954,妖异之鲜血,lv45の魔物の血(仮),,0,0,0,1,0,0,False,66609,22601,1,1,1,3,0,0
2000955,鸟人的鲜血,イクサルの血（仮）,,0,0,0,1,0,0,False,66613,22601,1,1,1,3,0,0
2000956,地灵的鲜血,コボルドの血（仮),,0,0,0,1,0,0,False,66613,22601,1,1,1,3,0,0
2000957,六识之鲜血,PC種族の血（仮）,,0,0,0,1,0,0,False,66613,22601,1,1,1,3,0,0
2000958,马尔塞特特制炼金药,除草剤(仮),,0,0,0,1,0,0,False,66343,20645,306,1,1,3,0,0
2000959,蜂毒酒,蜂漬けの毒酒,,0,0,0,1,0,0,False,66351,24403,306,1,1,3,0,0
2000960,装有冷水的水瓶,硫酸(仮),,0,0,0,1,0,0,False,66397,22614,306,1,1,3,0,0
2000961,山果醋,クルザスビネガー,,0,0,0,1,0,0,False,66463,25452,306,1,1,3,0,0
2000962,香辛料炸弹,オーガヨワクナール(仮),,0,0,0,1,0,0,False,66530,25919,306,1,1,3,0,0
2000963,净化圣水,聖なる光(仮),,0,0,0,1,0,0,False,66545,22614,306,1,1,3,0,0
2000964,未完成的学者装束,裁断された霊絹布（仮）,,0,0,0,1,0,0,False,0,20601,1,1,1,3,0,0
2000965,被斩断的封印石,封印石の欠片(仮),,0,0,0,1,0,0,False,66545,21452,1,1,1,3,0,0
2000966,诺拉克希亚的遗体,イベントアイテム339(仮),,0,0,0,1,0,0,False,66414,26024,1,1,1,3,0,0
2000967,小麦酒港定期报告书,始末書(仮),,0,0,0,1,0,0,False,66680,26153,1,1,1,3,0,0
2000968,黄昏蝙蝠的翅膀,ダスクバットの飛膜(仮),,0,0,0,1,0,0,False,66681,21955,1,5,1,3,0,0
2000969,给威尔特希斯的密封信,母からの手紙(仮),,0,0,0,1,0,0,False,66682,25918,1,1,1,3,0,0
2000970,鹈鹕的毒液,コカトリスの毒(仮),,0,0,0,1,0,0,False,66684,20626,1,3,1,3,0,0
2000971,低地白葡萄酒,さしいれのお酒(仮),,0,0,0,1,0,0,False,66685,25057,1,2,1,3,0,0
2000972,桤木星,献花する花(仮),,0,0,0,1,0,0,False,66686,25008,1,1,1,3,0,0
2000973,破旧的匕首,,,0,0,0,1,0,0,False,66318,30362,1,1,1,3,0,0
2000974,赞拉克地图,,,0,0,0,1,0,0,False,66318,26151,1,1,1,3,0,0
2000975,毛绒绒补剂,フサフサトニック,,0,0,0,1,0,0,False,66287,22606,1,1,1,3,0,0
2000976,毛乎乎补剂,,,0,0,0,1,0,0,False,66493,22606,1,1,1,3,0,0
2000977,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000978,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000979,妖异全集«严寒冰封的怪物»之页,,,0,0,0,1,0,0,False,0,26151,0,99,1,3,0,0
2000980,中音巨鳄肉,,,0,0,0,1,0,0,False,0,25153,1,99,1,3,0,0
2000981,妖异全集«异界火焰的怪物»之页,,,0,0,0,1,0,0,False,0,26151,0,99,1,3,0,0
2000982,妖异全集«黑暗羽翼的怪物»之页,,,0,0,0,1,0,0,False,0,26151,0,99,1,3,0,0
2000983,妖异全集«尖牙利齿的怪物»之页,,,0,0,0,1,0,0,False,0,26151,0,99,1,3,0,0
2000984,泥沼蝾螈肉排,,,0,0,0,1,0,0,False,66463,24352,1,1,1,3,0,0
2000985,小钥匙,,,0,0,0,1,0,0,False,0,25904,1,99,1,0,0,0
2000986,神秘的石板,,,0,0,0,1,0,0,False,0,21470,1,99,1,0,0,0
2000987,罗薇娜的债权书,ロウェナの債権書,,0,0,0,1,0,0,False,66241,25906,1,1,1,3,0,0
2000988,朽坏的勇悍斧,朽ち果てたブラビューラ,,0,0,0,1,0,0,False,66655,21003,1,1,1,3,0,0
2000989,朽坏的无锋剑柯塔纳,朽ち果てたコルタナ,,0,0,0,1,0,0,False,66656,21003,1,1,1,3,0,0
2000990,朽坏的释法来,朽ち果てたスファライ,,0,0,0,1,0,0,False,66657,21003,1,1,1,3,0,0
2000991,朽坏的穿心枪盖博尔格,朽ち果てたゲイボルグ,,0,0,0,1,0,0,False,66658,21003,1,1,1,3,0,0
2000992,朽坏的星尘杖,朽ち果てた星屑のロッド,,0,0,0,1,0,0,False,66659,21003,1,1,1,3,0,0
2000993,朽坏的酒神杖,朽ち果てたタイラス,,0,0,0,1,0,0,False,66660,21003,1,1,1,3,0,0
2000994,朽坏的月神之弓,朽ち果てたアルテミスの弓,,0,0,0,1,0,0,False,66661,21003,1,1,1,3,0,0
2000995,朽坏的绿瞳列传,朽ち果てたウイユヴェール,,0,0,0,1,0,0,False,66662,21003,1,1,1,3,0,0
2000996,朽坏的万辞全书,朽ち果てたマダレムジエン,,0,0,0,1,0,0,False,66663,21003,1,1,1,3,0,0
2000997,矾土晶粒,アルミナ研粒,,0,0,0,1,0,0,False,66655,21204,1,1,1,3,0,0
2000998,矾土晶粒,アルミナ研粒,,0,0,0,1,0,0,False,66656,21204,1,1,1,3,0,0
2000999,矾土晶粒,アルミナ研粒,,0,0,0,1,0,0,False,66657,21204,1,1,1,3,0,0
2001000,矾土晶粒,アルミナ研粒,,0,0,0,1,0,0,False,66658,21204,1,1,1,3,0,0
2001001,矾土晶粒,アルミナ研粒,,0,0,0,1,0,0,False,66659,21204,1,1,1,3,0,0
2001002,矾土晶粒,アルミナ研粒,,0,0,0,1,0,0,False,66660,21204,1,1,1,3,0,0
2001003,矾土晶粒,アルミナ研粒,,0,0,0,1,0,0,False,66661,21204,1,1,1,3,0,0
2001004,矾土晶粒,アルミナ研粒,,0,0,0,1,0,0,False,66662,21204,1,1,1,3,0,0
2001005,矾土晶粒,アルミナ研粒,,0,0,0,1,0,0,False,66663,21204,1,1,1,3,0,0
2001006,无限城的石板,アムダプールの石板,,0,0,0,1,0,0,False,66655,26201,1,1,1,3,0,0
2001007,无限城的石板,アムダプールの石板,,0,0,0,1,0,0,False,66656,26201,1,1,1,3,0,0
2001008,无限城的石板,アムダプールの石板,,0,0,0,1,0,0,False,66657,26201,1,1,1,3,0,0
2001009,无限城的石板,アムダプールの石板,,0,0,0,1,0,0,False,66658,26201,1,1,1,3,0,0
2001010,无限城的石板,アムダプールの石板,,0,0,0,1,0,0,False,66659,26201,1,1,1,3,0,0
2001011,无限城的石板,アムダプールの石板,,0,0,0,1,0,0,False,66660,26201,1,1,1,3,0,0
2001012,无限城的石板,アムダプールの石板,,0,0,0,1,0,0,False,66661,26201,1,1,1,3,0,0
2001013,无限城的石板,アムダプールの石板,,0,0,0,1,0,0,False,66662,26201,1,1,1,3,0,0
2001014,无限城的石板,アムダプールの石板,,0,0,0,1,0,0,False,66663,26201,1,1,1,3,0,0
2001015,«大佣兵传说»,写本：大傭兵伝説,,0,0,0,1,0,0,False,66655,26002,1,1,1,3,0,0
2001016,«崔斯特拉姆之颂»,写本：トリストラムの歌,,0,0,0,1,0,0,False,66656,26002,1,1,1,3,0,0
2001017,«双豹武斗经»,写本：双豹拳闘伝,,0,0,0,1,0,0,False,66657,26002,1,1,1,3,0,0
2001018,«蕾内特福音»,写本：レネットの福音書,,0,0,0,1,0,0,False,66658,26002,1,1,1,3,0,0
2001019,«石绿湖文书»,写本：石緑湖文書,,0,0,0,1,0,0,False,66659,26002,1,1,1,3,0,0
2001020,«角尊谈话随笔»,写本：或る術士の随筆,,0,0,0,1,0,0,False,66660,26002,1,1,1,3,0,0
2001021,«基尔波特诗歌集»,写本：ギルバート詩歌集,,0,0,0,1,0,0,False,66661,26002,1,1,1,3,0,0
2001022,«绿瞳列传古本»,写本：ウイユヴェール,,0,0,0,1,0,0,False,66662,26002,1,1,1,3,0,0
2001023,«魔大战记录»,写本：魔大戦記,,0,0,0,1,0,0,False,66663,26002,1,1,1,3,0,0
2001024,伊弗利特之火,イフリートの炎,,0,0,0,1,0,0,False,66655,25911,1,1,1,3,0,0
2001025,伊弗利特之火,イフリートの炎,,0,0,0,1,0,0,False,66656,25911,1,1,1,3,0,0
2001026,伊弗利特之火,イフリートの炎,,0,0,0,1,0,0,False,66657,25911,1,1,1,3,0,0
2001027,伊弗利特之火,イフリートの炎,,0,0,0,1,0,0,False,66658,25911,1,1,1,3,0,0
2001028,伊弗利特之火,イフリートの炎,,0,0,0,1,0,0,False,66659,25911,1,1,1,3,0,0
2001029,伊弗利特之火,イフリートの炎,,0,0,0,1,0,0,False,66660,25911,1,1,1,3,0,0
2001030,伊弗利特之火,イフリートの炎,,0,0,0,1,0,0,False,66661,25911,1,1,1,3,0,0
2001031,伊弗利特之火,イフリートの炎,,0,0,0,1,0,0,False,66662,25911,1,1,1,3,0,0
2001032,伊弗利特之火,イフリートの炎,,0,0,0,1,0,0,False,66663,25911,1,1,1,3,0,0
2001033,迦楼罗之风,ガルーダの風,,0,0,0,1,0,0,False,66655,25901,1,1,1,3,0,0
2001034,迦楼罗之风,ガルーダの風,,0,0,0,1,0,0,False,66656,25901,1,1,1,3,0,0
2001035,迦楼罗之风,ガルーダの風,,0,0,0,1,0,0,False,66657,25901,1,1,1,3,0,0
2001036,迦楼罗之风,ガルーダの風,,0,0,0,1,0,0,False,66658,25901,1,1,1,3,0,0
2001037,迦楼罗之风,ガルーダの風,,0,0,0,1,0,0,False,66659,25901,1,1,1,3,0,0
2001038,迦楼罗之风,ガルーダの風,,0,0,0,1,0,0,False,66660,25901,1,1,1,3,0,0
2001039,迦楼罗之风,ガルーダの風,,0,0,0,1,0,0,False,66661,25901,1,1,1,3,0,0
2001040,迦楼罗之风,ガルーダの風,,0,0,0,1,0,0,False,66662,25901,1,1,1,3,0,0
2001041,迦楼罗之风,ガルーダの風,,0,0,0,1,0,0,False,66663,25901,1,1,1,3,0,0
2001042,泰坦之土,タイタンの黄土,,0,0,0,1,0,0,False,66655,21464,1,1,1,3,0,0
2001043,泰坦之土,タイタンの黄土,,0,0,0,1,0,0,False,66656,21464,1,1,1,3,0,0
2001044,泰坦之土,タイタンの黄土,,0,0,0,1,0,0,False,66657,21464,1,1,1,3,0,0
2001045,泰坦之土,タイタンの黄土,,0,0,0,1,0,0,False,66658,21464,1,1,1,3,0,0
2001046,泰坦之土,タイタンの黄土,,0,0,0,1,0,0,False,66659,21464,1,1,1,3,0,0
2001047,泰坦之土,タイタンの黄土,,0,0,0,1,0,0,False,66660,21464,1,1,1,3,0,0
2001048,泰坦之土,タイタンの黄土,,0,0,0,1,0,0,False,66661,21464,1,1,1,3,0,0
2001049,泰坦之土,タイタンの黄土,,0,0,0,1,0,0,False,66662,21464,1,1,1,3,0,0
2001050,泰坦之土,タイタンの黄土,,0,0,0,1,0,0,False,66663,21464,1,1,1,3,0,0
2001051,圣人泪水,ダナフェンの聖水,,0,0,0,1,0,0,False,0,22614,0,99,1,0,0,0
2001052,青磷机关部件,青燐機関の部品,,0,0,0,1,0,0,False,0,20953,0,99,1,0,0,0
2001053,毒蘑菇孢子,毒キノコの胞子,,0,0,0,1,0,0,False,0,25407,0,99,1,0,0,0
2001054,鹈鹕蛋,ペリカンの卵,,0,0,0,1,0,0,False,0,25251,0,99,1,0,0,0
2001055,妖精族的遗物,シルフ族の遺品,,0,0,0,1,0,0,False,0,26001,0,99,1,0,0,0
2001056,巨像兵的魂石,石兵のソウルストーン,,0,0,0,1,0,0,False,0,21202,0,99,1,0,0,0
2001057,接雨草花蜜,レインキャッチャーの蜜,,0,0,0,1,0,0,False,0,25105,0,99,1,0,0,0
2001058,帝国军认证密钥,,,0,0,0,1,0,0,False,0,26014,1,1,1,0,0,0
2001059,37式炸药,,,0,0,0,1,0,0,False,0,21003,1,1,1,0,0,0
2001060,帝国军认证密钥,,,0,0,0,1,0,0,False,0,26014,1,99,1,0,0,0
2001061,以太测量仪,,,0,0,0,1,0,0,False,66597,21003,1,1,1,3,0,0
2001062,以太测量仪,,,0,0,0,1,0,0,False,66598,21003,1,1,1,3,0,0
2001063,以太测量仪,,,0,0,0,1,0,0,False,66599,21003,1,1,1,3,0,0
2001064,以太测量仪,,,0,0,0,1,0,0,False,66600,21003,1,1,1,3,0,0
2001065,帝国军认证密钥,,,0,0,0,1,0,0,False,0,26014,1,1,1,0,0,0
2001066,37式炸药,,,0,0,0,1,0,0,False,0,21003,1,1,1,0,0,0
2001067,拂晓血盟成员的遗体,暁の血盟員の遺体,,0,0,0,1,0,0,False,66412,26024,1,3,1,3,0,0
2001068,守护天糖果,,,0,0,0,1,0,0,False,66704,24067,1,4,1,3,0,0
2001069,守护天糖果,,,0,0,0,1,0,0,False,66700,24067,1,4,1,3,0,0
2001070,守护天糖果,,,0,0,0,1,0,0,False,66708,24067,1,4,1,3,0,0
2001071,灯油,ランタンオイル,,0,0,0,1,0,0,False,0,20661,1,99,1,0,0,0
2001072,新鲜的泥沼陆鱼,新鮮なマッドプギル,,0,0,0,1,0,0,False,66714,25919,1,3,1,3,0,0
2001073,清澈的蝾螈油,濁りなきサラマンダー油,,0,0,0,1,0,0,False,66714,22614,1,1,1,3,0,0
2001074,受损的芙·拉敏的歌声,傷ついたフ・ラミンの歌声,,0,0,0,1,0,0,False,66715,55211,1,1,1,3,0,0
2001075,装矿石的麻袋,鉱石入りの麻袋,,0,0,0,1,0,0,False,66715,20406,1,1,1,3,0,0
2001076,芙·拉敏的歌声,フ・ラミンの歌声,,0,0,0,1,0,0,False,66715,55211,1,1,1,3,0,0
2001077,本部迁移计划书,本部移転計画書,,0,0,0,1,0,0,False,66716,25918,1,1,1,3,0,0
2001078,喀恩封魔石,カルンの封魔石,,0,0,0,1,0,0,False,66718,21208,1,1,1,3,0,0
2001079,24星司炸弹,24オンズ爆弾,,0,0,0,1,0,0,False,66719,26015,1276,3,1,3,0,3
2001080,包装好的货物,梱包された荷物,,0,0,0,1,0,0,False,66722,25916,1,4,1,3,0,0
2001081,高地茶叶,ハイランド茶葉,,0,0,0,1,0,0,False,66723,25009,1,4,1,3,0,0
2001082,环线航空票,,,0,0,0,1,0,0,False,66964,26153,1,1,1,0,0,0
2001083,干净的骨头,,,0,0,0,1,0,0,False,66826,22202,1,1,1,3,0,0
2001084,饥饿的小狗,,,0,0,0,1,0,0,False,66826,59450,1,1,1,0,0,0
2001085,×'救急キット（仮）,,,0,0,0,1,0,0,False,0,25919,1,1,1,3,0,0
2001086,长须豹的幼崽,,,0,0,0,1,0,0,False,66827,59452,1,1,1,0,0,0
2001087,鞣革制的宝物地图,,,0,0,0,1,0,0,False,0,26151,1,1,2,0,0,0
2001088,山羊革制的宝物地图,,,0,0,0,1,0,0,False,0,26151,1,1,2,0,0,0
2001089,巨蟾蜍革制的宝物地图,,,0,0,0,1,0,0,False,0,26151,1,1,2,0,0,0
2001090,野猪革制的宝物地图,,,0,0,0,1,0,0,False,0,26151,1,1,2,0,0,0
2001091,毒蜥蜴革制的宝物地图,,,0,0,0,1,0,0,False,0,26151,1,1,2,0,0,0
2001092,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2001093,超高纯度土之水晶,,,0,0,0,1,0,0,False,66735,20012,1,1,1,3,0,0
2001094,超高纯度水之水晶,,,0,0,0,1,0,0,False,66735,20008,1,1,1,3,0,0
2001095,超高纯度火之水晶,,,0,0,0,1,0,0,False,66735,20007,1,1,1,3,0,0
2001096,超高纯度风之水晶,,,0,0,0,1,0,0,False,66735,20010,1,1,1,3,0,0
2001097,烈火灵砂,,,0,0,0,1,0,0,False,66736,21456,1,1,1,3,0,0
2001098,沃土灵砂,,,0,0,0,1,0,0,False,66736,21458,1,1,1,3,0,0
2001099,灵砂的货款,,,0,0,0,1,0,0,False,66736,26001,1,1,1,3,0,0
2001100,薰风灵砂,,,0,0,0,1,0,0,False,66737,21459,1,1,1,3,0,0
2001101,清水灵砂,,,0,0,0,1,0,0,False,66737,21457,1,1,1,3,0,0
2001102,席兹的胆汁,,,0,0,0,1,0,0,False,66834,20681,1,1,1,3,0,0
2001103,鬼鮟鱇肝,,,0,0,0,1,0,0,False,66834,29002,1,1,1,3,0,0
2001104,魔界花的胃液,,,0,0,0,1,0,0,False,66834,20684,1,1,1,3,0,0
2001105,僵尸的腐肉,,,0,0,0,1,0,0,False,66834,25151,1,1,1,3,0,0
2001106,软糊怪刺身,,,0,0,0,1,0,0,False,66834,25156,1,1,1,3,0,0
2001107,违禁的梦想花,,,0,0,0,1,0,0,False,66834,21651,1,1,1,3,0,0
2001108,奈莫的巧克力,,,0,0,0,1,0,0,False,66835,26107,1,1,1,3,0,0
2001109,散发香味的小盒子,,,0,0,0,1,0,0,False,66836,26107,1,1,1,3,0,0
2001110,赫·纳恩萨的小包裹,,,0,0,0,1,0,0,False,66746,25919,1,1,1,0,0,0
2001111,贝亚坦的小包裹,,,0,0,0,1,0,0,False,66746,25919,1,1,1,0,0,0
2001112,塞文利安的小包裹,,,0,0,0,1,0,0,False,66746,25919,1,1,1,0,0,0
2001113,火元精核心,,,0,0,0,1,0,0,False,66758,21261,1,2,1,0,0,0
2001114,精铁龟的甲壳,,,0,0,0,1,0,0,False,66758,22261,1,1,1,0,0,0
2001115,蜥蜴人族的祭具,,,0,0,0,1,0,0,False,66768,21003,1,2,1,0,0,0
2001116,蜥蜴人族的供品,,,0,0,0,1,0,0,False,66768,25919,1,2,1,0,0,0
2001117,森林特产蔬菜,,,0,0,0,1,0,0,False,66793,25207,1,8,1,3,0,0
2001118,魔界花的胆汁,,,0,0,0,1,0,0,False,66794,20667,1,1,1,0,0,0
2001119,树精的腐果,,,0,0,0,1,0,0,False,66794,25304,1,1,1,0,0,0
2001120,席兹的毒液,,,0,0,0,1,0,0,False,66794,20668,1,2,1,0,0,0
2001121,梦蟾蜍油,,,0,0,0,1,0,0,False,66804,22636,1,4,1,0,0,0
2001122,优等乳根,,,0,0,0,1,0,0,False,66813,25005,1,6,1,0,0,0
2001123,火神图腾,,,0,0,0,1,0,0,False,66783,21002,1,2,1,0,0,0
2001124,遗留的手册,形見の手帳,,0,0,0,1,0,0,False,66729,26002,1,1,1,3,0,0
2001125,奇怪的纸片,,,0,0,0,1,0,0,False,66740,26151,1,1,1,3,0,0
2001126,超炸裂炸弹,,,0,0,0,1,0,0,False,66742,26015,1,1,1,3,0,0
2001127,泥泞的瓶子,,,0,0,0,1,0,0,False,66743,25057,1,1,1,3,0,0
2001128,泥泞的石子,,,0,0,0,1,0,0,False,66743,21451,1,1,1,3,0,0
2001129,没有底的壶,,,0,0,0,1,0,0,False,66743,22603,1,1,1,3,0,0
2001130,装零钱的袋子,,,0,0,0,1,0,0,False,66747,25919,1,1,1,0,0,0
2001131,美丽的胡萝卜,,,0,0,0,1,0,0,False,66829,25207,1,1,1,3,0,0
2001132,敏捷的胡萝卜,,,0,0,0,1,0,0,False,66830,25207,1,1,1,3,0,0
2001133,新鲜的胡萝卜,,,0,0,0,1,0,0,False,66831,25207,1,5,1,3,0,0
2001134,巨大的胡萝卜,,,0,0,0,1,0,0,False,66831,25207,1,1,1,3,0,0
2001135,怪力的胡萝卜,,,0,0,0,1,0,0,False,66831,25207,1,1,1,3,0,0
2001136,铁笼的钥匙,,,0,0,0,1,0,0,False,66756,25904,1,4,1,4,0,0
2001137,铁笼的钥匙,,,0,0,0,1,0,0,False,66757,25904,1,1,1,1,0,0
2001138,清澈的药水,,,0,0,0,1,0,0,False,66760,20601,1,4,1,0,0,0
2001139,风神的祭器,,,0,0,0,1,0,0,False,66731,25919,1,1,1,0,0,0
2001140,土神的祭器,,,0,0,0,1,0,0,False,66732,25919,1,1,1,0,0,0
2001141,火神的祭器,,,0,0,0,1,0,0,False,66733,25919,1,1,1,0,0,0
2001142,风神的祭器,,,0,0,0,1,0,0,False,66734,25919,1,1,1,0,0,0
2001143,土神的祭器,,,0,0,0,1,0,0,False,66734,25919,1,1,1,0,0,0
2001144,火神的祭器,,,0,0,0,1,0,0,False,66734,25919,1,1,1,0,0,0
2001145,风神的祭器,,,0,0,0,1,0,0,False,66845,25919,1,1,1,0,0,0
2001146,土神的祭器,,,0,0,0,1,0,0,False,66845,25919,1,1,1,0,0,0
2001147,火神的祭器,,,0,0,0,1,0,0,False,66845,25919,1,1,1,0,0,0
2001148,铁笼的钥匙,,,0,0,0,1,0,0,False,66765,25904,1,3,1,3,0,0
2001149,坏掉的药瓶,,,0,0,0,1,0,0,False,66747,25453,1,1,1,0,0,0
2001150,蝾螈油,,,0,0,0,1,0,0,False,66743,20645,1,1,1,3,0,0
2001151,圣火精炼过的武具,,,0,0,0,1,0,0,False,66770,31817,1,4,1,3,0,0
2001152,圣火精炼过的武具,,,0,0,0,1,0,0,False,66780,31817,1,5,1,3,0,0
2001153,识破鳞粉珠,,,0,0,0,1,0,0,False,66801,26015,1766,3,1,3,0,4
2001154,识别鳞粉珠,,,0,0,0,1,0,0,False,66810,26015,1766,3,1,3,0,4
2001155,看穿鳞粉珠,,,0,0,0,1,0,0,False,66816,26015,1766,3,1,3,0,4
2001156,白百合钥匙,,,0,0,0,1,0,0,False,0,25902,1,99,1,0,0,0
2001157,红蔷薇钥匙,,,0,0,0,1,0,0,False,0,25903,1,99,1,0,0,0
2001158,桃树苗,,,0,0,0,1,0,0,False,66841,22633,1,3,1,0,0,0
2001159,桃花似锦,,,0,0,0,1,0,0,False,66842,22640,1,3,1,0,0,0
2001160,桃花瓣,,,0,0,0,1,0,0,False,66843,21294,1,3,1,0,0,0
2001161,水晶商人的小箱子,,,0,0,0,1,0,0,False,66776,21003,1,3,1,3,0,0
2001162,水晶商人的大箱子,,,0,0,0,1,0,0,False,66776,21003,1,1,1,3,0,0
2001163,装有恶鬼南瓜的袋子,,,0,0,0,1,0,0,False,66795,25919,1,5,1,0,0,0
2001164,灭火灰,,,0,0,0,1,0,0,False,66763,25919,1,5,1,3,0,0
2001165,可爱的人偶,,,0,0,0,1,0,0,False,66823,22630,1,1,1,3,0,0
2001166,巨像兵的碎片,,,0,0,0,1,0,0,False,66824,21202,1,1,1,3,0,0
2001167,褐色的药水,,,0,0,0,1,0,0,False,66814,22643,1,3,1,3,0,0
2001168,哨兵的果实,,,0,0,0,1,0,0,False,66815,25304,1,3,1,3,0,0
2001169,森林深处的清水,,,0,0,0,1,0,0,False,66815,22614,1,3,1,3,0,0
2001170,铁笼的钥匙,,,0,0,0,1,0,0,False,66785,25904,1,3,1,3,0,0
2001171,铁笼的钥匙,,,0,0,0,1,0,0,False,66775,25904,1,3,1,3,0,0
2001172,猎人的猎具,,,0,0,0,1,0,0,False,66766,21002,1,3,1,0,0,0
2001173,猎人的长枪,,,0,0,0,1,0,0,False,66766,31825,1,1,1,0,0,0
2001174,猎人的弓箭,,,0,0,0,1,0,0,False,66766,32208,1,1,1,0,0,0
2001175,啪啪鳞粉炸弹,,,0,0,0,1,0,0,False,66808,26015,1276,3,1,3,0,3
2001176,冰冷的清水,,,0,0,0,1,0,0,False,66808,20662,1,1,1,3,0,0
2001177,魔法祭具,,,0,0,0,1,0,0,False,66798,21002,1,2,1,3,0,0
2001178,树苗的树汁,,,0,0,0,1,0,0,False,66796,25453,1,3,1,3,0,0
2001179,魔界花的胆汁球,,,0,0,0,1,0,0,False,66799,25453,1766,4,1,3,0,4
2001180,冰冷的清水,,,0,0,0,1,0,0,False,66805,20662,1,4,1,3,0,0
2001181,冰冷的清水,,,0,0,0,1,0,0,False,66806,20662,1843,3,1,0,0,0
2001182,森林深处的清水,,,0,0,0,1,0,0,False,66809,20662,1,3,1,3,0,0
2001183,魔界花的胃液,,,0,0,0,1,0,0,False,66817,25453,1,2,1,3,0,0
2001184,月光草,,,0,0,0,1,0,0,False,66818,25002,1,1,1,3,0,0
2001185,妖精的种子,,,0,0,0,1,0,0,False,0,26015,1,1,1,0,0,0
2001186,成熟的摇篮,,,0,0,0,1,0,0,False,0,26015,1,1,1,0,0,0
2001187,软软粉末炸弹,,,0,0,0,1,0,0,False,66821,26015,1766,3,1,3,0,4
2001188,咳咳鳞粉炸弹,,,0,0,0,1,0,0,False,0,26015,1,1,1,0,0,0
2001189,小钥匙,,,0,0,0,1,0,0,False,0,25904,1,99,1,0,0,0
2001190,灭火灰,,,0,0,0,1,0,0,False,66771,25919,1,4,1,3,0,0
2001191,镇魂的骨灰,,,0,0,0,1,0,0,False,66764,25919,1843,3,1,3,0,0
2001192,克蜥草的草汁,,,0,0,0,1,0,0,False,66773,22636,306,1,1,3,0,0
2001193,沉重的水瓶,,,0,0,0,1,0,0,False,66774,20681,1843,3,1,3,0,0
2001194,武具战利品,,,0,0,0,1,0,0,False,66784,26108,1,5,1,3,0,0
2001195,火蛟的火炎袋,,,0,0,0,1,0,0,False,66773,25919,1,3,1,3,0,0
2001196,沉重的水瓶,,,0,0,0,1,0,0,False,66786,20681,1843,3,1,3,0,0
2001197,,,,0,0,0,1,0,0,False,0,25919,0,1,1,3,0,0
2001198,,,,0,0,0,1,0,0,False,0,22636,0,1,1,3,0,0
2001199,,,,0,0,0,1,0,0,False,0,20681,306,1,1,3,0,0
2001200,优质的绿金矿,,,0,0,0,1,0,0,False,66868,21002,0,3,1,3,0,0
2001201,爆弹怪的核心,,,0,0,0,1,0,0,False,66865,21261,0,3,1,3,0,0
2001202,给弗里德乌里希的委托书,,,0,0,0,1,0,0,False,66883,25918,1,1,1,3,0,0
2001203,给卡瑟琳的委托书,,,0,0,0,1,0,0,False,66883,25918,1,1,1,3,0,0
2001204,被夺走的货物,,,0,0,0,1,0,0,False,66884,21003,1,3,1,3,0,0
2001205,被夺走的婚戒,,,0,0,0,1,0,0,False,66884,54403,1,1,1,3,0,0
2001206,破旧的木箱,,,0,0,0,1,0,0,False,66885,21003,1,1,1,3,0,0
2001207,涂黑的金属片,,,0,0,0,1,0,0,False,66885,25919,1,4,1,3,0,0
2001208,桃香香水,,,0,0,0,1,0,0,False,66887,20625,1,1,1,3,0,0
2001209,散发桃香的围巾,,,0,0,0,1,0,0,False,66887,41593,1,1,1,3,0,0
2001210,洛马尼的红酒,,,0,0,0,1,0,0,False,66890,25057,1,2,1,3,0,0
2001211,阿莉丝的特制菜肴,,,0,0,0,1,0,0,False,66890,24108,1,3,1,3,0,0
2001212,腐烂的水蜥肉,,,0,0,0,1,0,0,False,66891,29002,1,6,1,3,0,0
