#,Singular,Plural,Description,Name,Adjective,PossessivePronoun,StartsWithVowel,Unknown0,Pronoun,Article,ModelMain,ModelSub,DamagePhys,DamageMag,Delayms,BlockRate,Block,DefensePhys,DefenseMag,BaseParamValue[0],BaseParamValue[1],BaseParamValue[2],BaseParamValue[3],BaseParamValue[4],BaseParamValue[5],BaseParamValueSpecial[0],BaseParamValueSpecial[1],BaseParamValueSpecial[2],BaseParamValueSpecial[3],BaseParamValueSpecial[4],BaseParamValueSpecial[5],LevelEquip,RequiredPvpRank,EquipRestriction,ClassJobCategory,GrandCompany,ItemSeries,BaseParamModifier,ClassJobUse,Unknown2,Unknown3,BaseParam[0],BaseParam[1],BaseParam[2],BaseParam[3],BaseParam[4],BaseParam[5],ItemSpecialBonus,ItemSpecialBonusParam,BaseParamSpecial[0],BaseParamSpecial[1],BaseParamSpecial[2],BaseParamSpecial[3],BaseParamSpecial[4],BaseParamSpecial[5],MaterializeType,MateriaSlotCount,SubStatCategory,IsAdvancedMeldingPermitted,IsPvP,IsGlamorous,AdditionalData,StackSize,PriceMid,PriceLow,ItemRepair,ItemGlamour,Icon,LevelItem,Unknown4,ItemAction,Cooldowns,Desynth,AetherialReduce,Rarity,FilterGroup,ItemUICategory,ItemSearchCategory,EquipSlotCategory,ItemSortCategory,DyeCount,CastTimeSeconds,ClassJobRepair,IsUnique,IsUntradable,IsIndisposable,Lot,CanBeHq,IsCrestWorthy,IsCollectable,AlwaysCollectable
10388,萨维奈短外套,,,萨维奈短外套,0,0,0,1,0,0,65740,0,0,0,0,0,0,9,16,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,59,1,1,21800,42440,1,64550,0,0,2453,0,1,4,35,33,4,5,2,2,12,False,False,False,True,True,True,False,False
10389,萨维奈手套,,,萨维奈手套,0,0,0,1,0,0,65740,0,0,0,0,0,0,7,13,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,42,1,1,21800,44332,1,64550,0,0,2450,0,1,4,37,36,5,5,2,2,12,False,False,False,True,True,False,False,False
10390,萨维奈垮裤,,,萨维奈垮裤,0,0,0,1,0,0,65740,0,0,0,0,0,0,9,16,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,45,1,1,21800,45596,1,64550,0,0,2449,0,1,4,36,35,7,5,2,2,13,False,False,False,True,True,False,False,False
10391,萨维奈尖头鞋,,,萨维奈尖头鞋,0,0,0,1,0,0,65740,0,0,0,0,0,0,7,13,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,48,1,1,21800,46475,1,64550,0,0,2451,0,1,4,38,37,8,5,2,2,12,False,False,False,True,True,False,False,False
10392,萨维奈头纱,,,萨维奈头纱,0,0,0,1,0,0,65741,0,0,0,0,0,0,7,13,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,47,1,1,21800,40693,1,64550,0,0,2457,0,1,4,34,31,3,5,2,2,13,False,False,False,True,True,True,False,False
10393,萨维奈舞裙,,,萨维奈舞裙,0,0,0,1,0,0,65741,0,0,0,0,0,0,9,16,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,59,1,1,21800,42441,1,64550,0,0,2458,0,1,4,35,33,4,5,2,2,13,False,False,False,True,True,True,False,False
10394,萨维奈臂纱,,,萨维奈臂纱,0,0,0,1,0,0,65741,0,0,0,0,0,0,7,13,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,42,1,1,21800,48263,1,64550,0,0,2455,0,1,4,37,36,5,5,2,2,13,False,False,False,True,True,False,False,False
10395,萨维奈绑腿,,,萨维奈绑腿,0,0,0,1,0,0,65741,0,0,0,0,0,0,9,16,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,45,1,1,21800,45597,1,64550,0,0,2454,0,1,4,36,35,7,5,2,2,12,False,False,False,True,True,False,False,False
10396,萨维奈凉鞋,,,萨维奈凉鞋,0,0,0,1,0,0,65741,0,0,0,0,0,0,7,13,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,24,0,0,0,0,1,0,0,False,False,True,0,1,48,1,1,21800,49844,1,64550,0,0,2456,0,1,4,38,37,8,5,2,2,12,False,False,False,True,True,False,False,False
10397,女王豹纹软帽,,,女王豹纹软帽,0,0,0,1,0,0,196792,0,0,0,0,0,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,True,0,1,71,2,1,21800,41244,1,64350,0,0,0,0,3,4,34,0,3,5,0,2,12,True,True,False,False,False,True,False,False
10398,女王豹纹上衣,,,女王豹纹上衣,0,0,0,1,0,0,131306,0,0,0,0,0,0,10,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,True,0,1,88,4,1,21800,42442,1,64350,0,0,0,0,3,4,35,0,4,5,0,2,12,True,True,False,False,False,True,False,False
10399,究极神兵角,,,究极神兵角,0,0,0,1,0,0,65842,0,0,0,0,0,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,True,0,1,71,2,1,21800,40694,1,64350,0,0,0,0,3,4,34,0,3,5,0,2,11,True,True,False,False,False,False,False,False
10400,白钢大剑,,,白钢大剑,0,0,0,1,0,0,21474903517,0,32,16,2960,0,0,0,0,5,6,7,5,0,0,4,2,1,1,1,1,30,0,1,98,0,0,1,32,1,3,1,3,19,22,0,0,1,0,12,13,1,3,19,22,3,0,0,False,False,True,0,1,4525,44,3,21800,34203,30,5320,0,0,6132,0,1,1,87,76,13,5,0,2,9,False,False,False,True,False,False,False,False
10401,白钢双手剑,,,白钢双手剑,0,0,0,1,0,0,47244707294,0,35,18,2880,0,0,0,0,7,7,10,0,0,0,4,2,1,1,1,0,34,0,1,98,0,0,1,32,1,3,1,3,45,0,0,0,1,0,12,13,1,3,45,0,3,2,0,True,False,True,0,1,5813,56,4,21800,34253,34,5320,0,0,668,0,1,1,87,76,13,5,0,2,9,False,False,False,True,True,False,False,False
10402,秘银大剑,,,秘银大剑,0,0,0,1,0,0,47244707293,0,38,19,2960,0,0,0,0,8,9,12,0,0,0,4,2,1,1,1,0,38,0,1,98,0,0,1,32,1,3,1,3,27,0,0,0,1,0,12,13,1,3,27,0,3,2,0,True,False,True,0,1,6994,67,4,21800,34208,38,5320,0,0,671,0,1,1,87,76,13,5,0,2,9,False,False,False,True,True,False,False,False
10403,秘银双手剑,,,秘银双手剑,0,0,0,1,0,0,51539674590,0,40,20,2880,0,0,0,0,9,11,13,0,0,0,4,2,1,1,2,0,41,0,1,98,0,0,1,32,1,3,1,3,44,0,0,0,1,0,12,13,1,3,44,0,3,2,0,True,False,True,0,1,7949,76,5,21800,34255,41,5320,0,0,674,0,1,1,87,76,13,5,0,2,9,False,False,False,True,True,False,False,False
10404,钴铁大剑,,,钴铁大剑,0,0,0,1,0,0,25769870813,0,45,22,2960,0,0,0,0,10,13,17,0,0,0,5,3,1,1,2,0,45,0,1,98,0,0,1,32,1,3,1,3,19,0,0,0,1,0,12,13,1,3,19,0,3,2,0,True,False,True,0,1,9322,90,5,21800,34204,45,5320,0,0,677,0,1,1,87,76,13,5,0,2,9,False,False,False,True,True,False,False,False
10405,钴铁双手剑,,,钴铁双手剑,0,0,0,1,0,0,55834641886,0,49,24,2880,0,0,0,0,12,14,20,0,0,0,5,3,1,2,2,0,48,0,1,98,0,0,1,32,1,3,1,3,45,0,0,0,1,0,12,13,1,3,45,0,3,2,0,True,False,True,0,1,10418,100,5,21800,34257,48,5320,0,0,680,0,1,1,87,76,13,5,0,2,9,False,False,False,True,True,False,False,False
10406,巨胆断头剑,,,巨胆断头剑,0,0,0,1,0,0,12886541789,0,53,27,2960,0,0,0,0,20,22,26,18,0,0,6,3,2,2,3,2,50,0,1,98,0,0,1,32,1,3,1,3,19,44,0,0,1,0,12,13,1,3,19,44,3,2,0,True,False,True,0,1,19577,150,5,21800,34234,70,5320,0,0,5139,0,2,1,87,76,13,5,0,2,14,False,False,False,True,True,False,False,False
10407,征服大剑,,,征服大剑,0,0,0,1,0,0,4295034337,0,53,27,3040,0,0,0,0,20,22,26,18,0,0,6,3,2,2,3,2,50,0,1,98,0,0,1,32,1,3,1,3,27,19,0,0,1,0,12,13,1,3,27,19,3,2,0,True,False,True,0,1,19577,150,5,21800,34261,70,5320,0,0,5135,0,2,1,87,76,13,5,0,2,9,False,False,False,True,True,False,False,False
10408,狱火大弯刀,,,狱火大弯刀,0,0,0,1,0,0,8590132701,0,56,28,2960,0,0,0,0,31,31,35,24,0,0,6,3,3,4,4,3,50,0,1,98,0,0,1,32,1,3,1,3,44,19,0,0,1,0,12,13,1,3,44,19,3,2,0,True,False,True,0,1,31882,204,5,21800,34213,95,5320,0,0,2724,0,3,1,87,76,13,5,0,2,9,False,False,False,True,True,False,False,False
10409,旋风神痛,,,旋风神痛,0,0,0,1,0,0,8590198237,0,56,28,2960,0,0,0,0,31,31,35,24,0,0,6,3,3,4,4,3,50,0,1,98,0,0,1,32,1,3,1,3,45,19,0,0,1,0,12,13,1,3,45,19,3,2,0,True,False,True,0,1,31882,204,5,21800,34214,95,5320,0,0,3081,0,3,1,87,76,13,5,0,2,9,False,False,False,True,True,False,False,False
10410,厚土断头剑,,,厚土断头剑,0,0,0,1,0,0,8591574493,0,56,28,2960,0,0,0,0,31,31,35,24,0,0,6,3,3,4,4,3,50,0,1,98,0,0,1,32,1,3,1,3,19,44,0,0,1,0,12,13,1,3,19,44,3,2,0,True,False,True,0,1,31882,204,5,21800,34233,95,5320,0,0,3658,0,3,1,87,76,13,5,0,2,14,False,False,False,True,True,False,False,False
10411,贤王莫古巨剑,,,贤王莫古巨剑,0,0,0,1,0,0,8590263773,0,56,28,2960,0,0,0,0,31,31,35,24,0,0,6,3,3,4,4,3,50,0,1,98,0,0,1,32,1,3,1,3,19,45,0,0,1,0,12,13,1,3,19,45,3,2,0,True,False,True,0,1,31882,204,5,21800,34215,95,5320,0,0,4384,0,3,1,87,76,13,5,0,2,9,False,False,False,True,True,False,False,False
10412,乌兹大弯刀,,,乌兹大弯刀,0,0,0,1,0,0,4295886301,0,57,29,2960,0,0,0,0,38,39,40,28,0,0,6,3,4,4,4,3,50,0,1,98,0,0,1,32,1,3,1,3,19,44,0,0,1,0,12,13,1,3,19,44,3,2,0,True,False,True,0,1,30764,236,5,21800,34224,110,5320,0,0,5069,0,2,1,87,76,13,5,0,2,9,False,False,False,True,True,False,False,False
10413,暗耀巨剑,,,暗耀巨剑,0,0,0,1,0,0,34359805405,0,58,29,2960,0,0,0,0,15,19,25,18,0,0,0,0,0,0,0,0,50,0,1,98,0,0,1,32,1,3,1,3,19,44,0,0,0,0,0,0,0,0,0,0,3,0,0,False,False,True,0,1,15382,221,5,21800,34206,55,5270,0,0,6161,0,2,1,87,0,13,5,0,2,9,True,True,False,True,False,False,False,False
10414,饿狼双手剑,,,饿狼双手剑,0,0,0,1,0,0,55834641886,0,52,26,2880,0,0,0,0,13,17,22,16,0,0,6,3,2,2,3,2,50,0,1,98,0,0,1,32,1,3,1,3,45,44,0,0,1,0,12,13,1,3,45,44,3,2,0,True,False,True,0,1,12305,118,5,21800,34257,55,5320,0,0,6370,0,1,1,87,76,13,5,0,2,9,False,False,False,True,True,False,False,False
10415,战狼巨剑,,,战狼巨剑,0,0,0,1,0,0,8590919133,0,59,30,2960,0,0,0,0,22,24,29,20,0,0,0,0,0,0,0,0,50,0,1,98,0,0,1,32,1,3,1,3,44,45,0,0,0,0,0,0,0,0,0,0,3,2,0,True,False,True,0,1,19577,375,5,21800,34226,70,5410,0,0,6175,0,2,1,87,0,13,5,0,2,9,True,True,False,True,False,False,False,False
10416,恐狼断头剑,,,恐狼断头剑,0,0,0,1,0,0,12886541789,0,61,31,2960,0,0,0,0,31,33,37,26,0,0,0,0,0,0,0,0,50,0,1,98,0,0,1,32,1,3,1,3,27,44,0,0,0,0,0,0,0,0,0,0,3,2,0,True,False,True,0,1,25170,482,5,21800,34234,90,5410,0,0,6186,0,2,1,87,0,13,5,0,2,14,True,True,False,True,False,False,False,False
10417,猞牙大弯刀,,,猞牙大弯刀,0,0,0,1,0,0,4297459165,0,62,31,2960,0,0,0,0,37,38,40,28,0,0,0,0,0,0,0,0,50,0,1,98,0,0,1,32,1,3,1,3,44,27,0,0,0,0,0,0,0,0,0,0,3,2,0,True,False,True,0,1,27967,535,5,21800,34245,100,5410,0,0,6186,0,2,1,87,0,13,5,0,2,9,True,True,False,True,False,False,False,False
10418,猞式大弯刀,,,猞式大弯刀,0,0,0,1,0,0,8592426461,0,63,32,2960,0,0,0,0,42,43,44,31,0,0,0,0,0,0,0,0,50,0,1,98,0,0,1,32,1,3,1,3,44,27,0,0,0,0,0,0,0,0,0,0,3,2,0,True,False,True,0,1,30764,589,5,21800,34246,110,5410,0,0,6197,0,2,1,87,0,13,5,0,2,9,True,True,False,True,False,False,False,False
10419,牙兵双手剑,,,牙兵双手剑,0,0,0,1,0,0,4295034334,0,37,19,2880,0,0,0,0,7,7,9,0,0,0,9,0,0,0,0,0,30,0,1,98,2,2,1,32,1,3,1,3,44,0,0,0,2,0,45,0,0,0,0,0,3,0,0,False,False,True,0,1,6250,90,3,21800,34250,31,5210,0,0,6134,0,2,1,87,0,13,5,0,2,9,True,True,False,True,False,False,False,False
10420,漩兵双手剑,,,漩兵双手剑,0,0,0,1,0,0,4295034334,0,37,19,2880,0,0,0,0,7,7,9,0,0,0,9,0,0,0,0,0,30,0,1,98,1,1,1,32,1,3,1,3,44,0,0,0,2,0,45,0,0,0,0,0,3,0,0,False,False,True,0,1,6250,90,3,21800,34250,31,5220,0,0,6134,0,2,1,87,0,13,5,0,2,9,True,True,False,True,False,False,False,False
10421,耀兵双手剑,,,耀兵双手剑,0,0,0,1,0,0,4295034334,0,37,19,2880,0,0,0,0,7,7,9,0,0,0,9,0,0,0,0,0,30,0,1,98,3,3,1,32,1,3,1,3,44,0,0,0,2,0,45,0,0,0,0,0,3,0,0,False,False,True,0,1,6250,90,3,21800,34250,31,5230,0,0,6134,0,2,1,87,0,13,5,0,2,9,True,True,False,True,False,False,False,False
10422,密林大剑,,,密林大剑,0,0,0,1,0,0,8590001629,0,43,22,2960,0,0,0,0,10,11,15,0,0,0,15,0,0,0,0,0,39,0,1,98,2,2,1,32,1,3,1,3,22,0,0,0,2,0,27,0,0,0,0,0,3,0,0,False,False,True,0,1,9534,137,4,21800,34201,40,5210,0,0,6145,0,2,1,87,0,13,5,0,2,9,True,True,False,True,False,False,False,False
10423,碧海大剑,,,碧海大剑,0,0,0,1,0,0,8590001629,0,43,22,2960,0,0,0,0,10,11,15,0,0,0,15,0,0,0,0,0,39,0,1,98,1,1,1,32,1,3,1,3,22,0,0,0,2,0,19,0,0,0,0,0,3,0,0,False,False,True,0,1,9534,137,4,21800,34201,40,5220,0,0,6145,0,2,1,87,0,13,5,0,2,9,True,True,False,True,False,False,False,False
10424,黄沙大剑,,,黄沙大剑,0,0,0,1,0,0,8590001629,0,43,22,2960,0,0,0,0,10,11,15,0,0,0,15,0,0,0,0,0,39,0,1,98,3,3,1,32,1,3,1,3,22,0,0,0,2,0,44,0,0,0,0,0,3,0,0,False,False,True,0,1,9534,137,4,21800,34201,40,5230,0,0,6145,0,2,1,87,0,13,5,0,2,9,True,True,False,True,False,False,False,False
10425,密林重剑,,,密林重剑,0,0,0,1,0,0,17179936221,0,47,24,2960,0,0,0,0,11,13,17,0,0,0,17,0,0,0,0,0,42,0,1,98,2,2,1,32,1,3,1,3,45,0,0,0,2,0,44,0,0,0,0,0,3,0,0,False,False,True,0,1,10777,155,5,21800,34202,43,5210,0,0,6154,0,2,1,87,0,13,5,0,2,9,True,True,False,True,False,False,False,False
10426,碧海重剑,,,碧海重剑,0,0,0,1,0,0,17179936221,0,47,24,2960,0,0,0,0,11,13,17,0,0,0,17,0,0,0,0,0,42,0,1,98,1,1,1,32,1,3,1,3,19,0,0,0,2,0,22,0,0,0,0,0,3,0,0,False,False,True,0,1,10777,155,5,21800,34202,43,5220,0,0,6154,0,2,1,87,0,13,5,0,2,9,True,True,False,True,False,False,False,False
10427,黄沙重剑,,,黄沙重剑,0,0,0,1,0,0,17179936221,0,47,24,2960,0,0,0,0,11,13,17,0,0,0,17,0,0,0,0,0,42,0,1,98,3,3,1,32,1,3,1,3,27,0,0,0,2,0,45,0,0,0,0,0,3,0,0,False,False,True,0,1,10777,155,5,21800,34202,43,5230,0,0,6154,0,2,1,87,0,13,5,0,2,9,True,True,False,True,False,False,False,False
10428,牙士大剑,,,牙士大剑,0,0,0,1,0,0,60129609181,0,51,26,2960,0,0,0,0,12,15,20,0,0,0,20,0,0,0,0,0,44,0,1,98,2,2,1,32,1,3,1,3,45,0,0,0,4,0,22,0,0,0,0,0,3,0,0,False,False,True,0,1,12098,174,5,21800,34212,46,5210,0,0,6153,0,2,1,87,0,13,5,0,2,9,True,True,False,True,False,False,False,False
10429,漩士大剑,,,漩士大剑,0,0,0,1,0,0,60129609181,0,51,26,2960,0,0,0,0,12,15,20,0,0,0,20,0,0,0,0,0,44,0,1,98,1,1,1,32,1,3,1,3,44,0,0,0,4,0,19,0,0,0,0,0,3,0,0,False,False,True,0,1,12098,174,5,21800,34212,46,5220,0,0,6153,0,2,1,87,0,13,5,0,2,9,True,True,False,True,False,False,False,False
10430,耀士大剑,,,耀士大剑,0,0,0,1,0,0,60129609181,0,51,26,2960,0,0,0,0,12,15,20,0,0,0,20,0,0,0,0,0,44,0,1,98,3,3,1,32,1,3,1,3,19,0,0,0,4,0,44,0,0,0,0,0,3,0,0,False,False,True,0,1,12098,174,5,21800,34212,46,5230,0,0,6153,0,2,1,87,0,13,5,0,2,9,True,True,False,True,False,False,False,False
10431,牙尉大剑,,,牙尉大剑,0,0,0,1,0,0,4296082909,0,58,29,2960,0,0,0,0,15,19,25,0,0,0,0,0,25,0,0,0,50,0,1,98,2,2,1,32,1,3,1,3,19,0,0,0,2,0,0,0,44,0,0,0,3,0,0,False,False,True,0,1,15382,221,5,21800,34228,55,5210,0,0,6161,0,2,1,87,0,13,5,0,2,11,True,True,False,True,False,False,False,False
10432,漩尉大剑,,,漩尉大剑,0,0,0,1,0,0,4296017373,0,58,29,2960,0,0,0,0,15,19,25,0,0,0,0,0,25,0,0,0,50,0,1,98,1,1,1,32,1,3,1,3,45,0,0,0,2,0,0,0,44,0,0,0,3,0,0,False,False,True,0,1,15382,221,5,21800,34227,55,5220,0,0,6161,0,2,1,87,0,13,5,0,2,9,True,True,False,True,False,False,False,False
10433,耀尉大剑,,,耀尉大剑,0,0,0,1,0,0,4296148445,0,58,29,2960,0,0,0,0,15,19,25,0,0,0,0,0,25,0,0,0,50,0,1,98,3,3,1,32,1,3,1,3,44,0,0,0,2,0,0,0,22,0,0,0,3,0,0,False,False,True,0,1,15382,221,5,21800,34229,55,5230,0,0,6161,0,2,1,87,0,13,5,0,2,9,True,True,False,True,False,False,False,False
10434,牙蛇精英巨剑,,,牙蛇精英巨剑,0,0,0,1,0,0,4296279517,0,59,30,2960,0,0,0,0,22,24,29,0,0,0,20,0,0,0,0,0,50,0,1,98,2,2,1,32,1,3,1,3,44,0,0,0,4,0,27,0,0,0,0,0,3,0,0,False,False,True,0,1,19577,281,5,21800,34231,70,5210,0,0,6175,0,2,1,87,0,13,5,0,2,9,True,True,False,True,False,False,False,False
10435,漩涡精英重刀,,,漩涡精英重刀,0,0,0,1,0,0,4296213981,0,59,30,2960,0,0,0,0,22,24,29,0,0,0,20,0,0,0,0,0,50,0,1,98,1,1,1,32,1,3,1,3,44,0,0,0,4,0,27,0,0,0,0,0,3,0,0,False,False,True,0,1,19577,281,5,21800,34230,70,5220,0,0,6175,0,2,1,87,0,13,5,0,2,9,True,True,False,True,False,False,False,False
10436,耀辉精英断头剑,,,耀辉精英断头剑,0,0,0,1,0,0,4296345053,0,59,30,2960,0,0,0,0,22,24,29,0,0,0,20,0,0,0,0,0,50,0,1,98,3,3,1,32,1,3,1,3,44,0,0,0,4,0,27,0,0,0,0,0,3,0,0,False,False,True,0,1,19577,281,5,21800,34232,70,5230,0,0,6175,0,2,1,87,0,13,5,0,2,9,True,True,False,True,False,False,False,False
10437,列队剑,,,列队剑,0,0,0,1,0,0,38654772701,0,41,21,2960,0,0,0,0,9,9,12,8,0,0,0,0,0,0,0,0,35,0,1,98,0,0,1,32,1,3,1,3,19,45,0,0,0,0,0,0,0,0,0,0,3,0,0,False,False,True,0,1,8362,120,4,21800,34207,37,5270,0,0,6140,0,2,1,87,0,13,5,0,2,9,True,True,False,True,False,False,False,False
10438,锁心,,,锁心,0,0,0,1,0,0,4295951837,0,47,24,2960,0,0,0,0,11,13,17,12,0,0,0,0,0,0,0,0,41,0,1,98,0,0,1,32,1,3,1,3,27,44,0,0,0,0,0,0,0,0,0,0,3,0,0,False,False,True,0,1,10777,155,5,21800,34225,43,5270,0,0,6154,0,2,1,87,0,13,5,0,2,9,True,True,False,True,False,False,False,False
10439,传奇剑,,,传奇剑,0,0,0,1,0,0,21474903518,0,56,28,2880,0,0,0,0,13,17,23,16,0,0,0,0,0,0,0,0,47,0,1,98,0,0,1,32,1,3,1,3,45,19,0,0,0,0,0,0,0,0,0,0,3,0,0,False,False,True,0,1,13496,194,5,21800,34251,49,5270,0,0,6153,0,2,1,87,0,13,5,0,2,9,True,True,False,True,False,False,False,False
10440,以太白钢双手剑,,,以太白钢双手剑,0,0,0,1,0,0,47244707294,0,39,20,2880,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,34,0,1,98,0,0,1,32,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,False,False,True,0,1,6685,28,4,21800,34254,34,5250,0,0,6135,0,7,1,87,0,13,5,0,2,9,False,True,False,True,False,False,False,False
10441,以太秘银大剑,,,以太秘银大剑,0,0,0,1,0,0,47244707293,0,42,21,2960,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,38,0,1,98,0,0,1,32,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,False,False,True,0,1,8043,34,4,21800,34209,38,5250,0,0,6135,0,7,1,87,0,13,5,0,2,9,False,True,False,True,False,False,False,False
10442,以太秘银双手剑,,,以太秘银双手剑,0,0,0,1,0,0,51539674590,0,44,22,2880,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,40,0,1,98,0,0,1,32,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,False,False,True,0,1,9141,38,4,21800,34256,41,5250,0,0,6141,0,7,1,87,0,13,5,0,2,9,False,True,False,True,False,False,False,False
10443,以太钴铁大剑,,,以太钴铁大剑,0,0,0,1,0,0,25769870813,0,50,25,2960,0,0,0,0,11,14,0,0,0,0,0,0,0,0,0,0,44,0,1,98,0,0,1,32,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,False,False,True,0,1,10720,45,5,21800,34205,45,5250,0,0,6141,0,7,1,87,0,13,5,0,2,9,False,True,False,True,False,False,False,False
10444,火神大弯刀,,,火神大弯刀,0,0,0,1,0,0,4295165405,0,58,29,2960,0,0,0,0,18,20,26,18,0,0,0,0,0,0,0,0,50,0,1,98,0,0,1,32,1,3,1,3,44,27,0,0,0,0,0,0,0,0,0,0,3,0,0,False,False,True,0,1,20136,321,5,21800,34213,60,5060,0,0,6048,0,3,1,87,0,13,5,0,2,9,True,True,False,True,False,False,False,False
10445,风神痛,,,风神痛,0,0,0,1,0,0,4295230941,0,59,30,2960,0,0,0,0,22,24,29,20,0,0,0,0,0,0,0,0,50,0,1,98,0,0,1,32,1,3,1,3,45,19,0,0,0,0,0,0,0,0,0,0,3,0,0,False,False,True,0,1,23492,375,5,21800,34214,70,5060,0,0,6053,0,3,1,87,0,13,5,0,2,9,True,True,False,True,False,False,False,False
10446,莫古莫古巨剑,,,莫古莫古巨剑,0,0,0,1,0,0,4295296477,0,60,30,2960,0,0,0,0,24,26,31,22,0,0,0,0,0,0,0,0,50,0,1,98,0,0,1,32,1,3,1,3,19,45,0,0,0,0,0,0,0,0,0,0,3,0,0,False,False,True,0,1,25170,401,5,21800,34215,75,5060,0,0,6182,0,3,1,87,0,13,5,0,2,9,True,True,False,True,False,False,False,False
10447,土神断头剑,,,土神断头剑,0,0,0,1,0,0,4296607197,0,60,30,2960,0,0,0,0,27,28,33,23,0,0,0,0,0,0,0,0,50,0,1,98,0,0,1,32,1,3,1,3,19,44,0,0,0,0,0,0,0,0,0,0,3,0,0,False,False,True,0,1,26848,428,5,21800,34233,80,5060,0,0,6066,0,3,1,87,0,13,5,0,2,14,True,True,False,True,False,False,False,False
10448,水神大弯刀,,,水神大弯刀,0,0,0,1,0,0,4295362013,0,62,31,2960,0,0,0,0,34,35,39,27,0,0,0,0,0,0,0,0,50,0,1,98,0,0,1,32,1,3,1,3,19,27,0,0,0,0,0,0,0,0,0,0,3,0,0,False,False,True,0,1,31882,508,5,21800,34216,95,5060,0,0,7209,0,3,1,87,0,13,5,0,2,9,True,True,False,True,False,False,False,False
10449,渊水大弯刀,,,渊水大弯刀,0,0,0,1,0,0,8590329309,0,62,31,2960,0,0,0,0,37,38,40,28,0,0,0,0,0,0,0,0,50,0,1,98,0,0,1,32,1,3,1,3,19,27,0,0,0,0,0,0,0,0,0,0,3,0,0,False,False,True,0,1,33561,535,5,21800,34216,100,5060,0,0,6099,0,3,1,87,0,13,5,0,2,9,True,True,False,True,False,False,False,False
10450,雷神惊天,,,雷神惊天,0,0,0,1,0,0,4295427549,0,62,31,2960,0,0,0,0,37,38,40,28,0,0,0,0,0,0,0,0,50,0,1,98,0,0,1,32,1,3,1,3,22,27,0,0,0,0,0,0,0,0,0,0,3,0,0,False,False,True,0,1,33561,535,5,21800,34217,100,5061,0,0,7197,0,3,1,87,0,13,5,0,2,9,True,True,False,True,False,False,False,False
10451,冰神寒冰大剑,,,冰神寒冰大剑,0,0,0,1,0,0,4295493085,0,63,32,2960,0,0,0,0,42,43,44,31,0,0,0,0,0,0,0,0,50,0,1,98,0,0,1,32,1,3,1,3,27,19,0,0,0,0,0,0,0,0,0,0,3,0,0,False,False,True,0,1,36917,589,5,21800,34218,110,5060,0,0,7194,0,3,1,87,0,13,5,0,2,11,True,True,False,True,False,False,False,False
